order_id,user_id,order_time,product_id,quantity
2610,590,2025-09-03 09:28:41,397,2
2611,640,2025-03-04 05:36:44,356,2
2612,1298,2025-12-11 19:25:31,33,1
2613,1824,2024-07-21 12:26:40,7,1
2614,576,2025-04-28 12:00:07,267,1
2615,567,2024-10-25 02:53:03,78,3
2616,2122,2024-10-18 15:17:08,150,1
2617,1037,2024-04-14 22:34:13,396,1
2618,871,2024-07-26 20:43:36,217,1
2619,2087,2024-07-05 22:44:34,86,2
2620,2043,2025-03-17 19:05:44,371,1
2621,36,2025-10-09 18:16:38,172,3
2622,1782,2024-09-20 07:35:23,307,3
2623,1147,2025-05-03 19:03:07,291,3
2624,597,2024-11-23 18:48:55,134,1
2625,2310,2024-01-08 11:52:41,111,4
2626,4,2024-04-05 07:21:18,40,1
2627,1947,2024-08-18 20:33:45,177,2
2628,246,2025-05-09 21:13:33,277,2
2629,2364,2025-05-05 20:47:02,328,1
2630,280,2025-05-24 10:17:15,32,1
2631,1662,2025-05-20 21:21:04,198,2
2632,1353,2025-06-09 15:41:06,98,1
2633,890,2024-07-01 10:20:22,245,1
2634,808,2024-03-09 18:00:06,22,3
2635,2115,2024-02-11 12:28:07,163,1
2636,1847,2024-08-25 09:05:59,282,2
2637,634,2024-06-16 20:42:06,237,1
2638,2484,2025-10-10 19:41:45,270,1
2639,422,2025-12-12 06:23:33,224,3
2640,1738,2025-11-01 23:07:05,265,1
2641,1926,2025-11-21 13:37:47,198,2
2642,828,2025-03-03 08:26:04,340,1
2643,171,2025-06-18 10:01:21,369,4
2644,2197,2024-02-02 11:16:22,107,2
2645,275,2024-06-30 11:20:28,302,2
2646,2235,2025-03-18 09:15:15,190,1
2647,2431,2024-08-03 20:10:18,395,1
2648,1640,2024-10-08 08:29:57,338,2
2649,1975,2024-09-21 17:04:43,172,1
2650,1097,2025-11-22 13:31:38,218,3
2651,18,2025-02-03 08:09:50,398,1
2652,838,2025-02-18 21:29:11,81,1
2653,1574,2024-07-04 17:51:41,221,1
2654,1298,2024-12-25 18:51:47,36,2
2655,675,2025-10-26 08:33:23,164,3
2656,1747,2025-09-18 22:00:51,55,1
2657,781,2024-04-04 16:36:59,4,1
2658,33,2024-08-14 13:53:14,328,1
2659,684,2025-01-13 20:30:29,248,3
2660,475,2024-04-11 21:32:18,62,1
2661,526,2024-03-24 19:41:32,355,3
2662,813,2024-02-01 20:03:00,1,1
2663,340,2024-04-01 06:52:09,75,2
2664,1142,2025-09-14 09:43:18,73,1
2665,213,2025-08-19 19:30:54,179,2
2666,1832,2025-06-17 07:39:53,241,3
2667,1750,2025-10-23 19:37:40,62,1
2668,1541,2024-07-21 19:27:22,187,2
2669,1650,2025-09-18 13:18:02,395,2
2670,1547,2025-03-13 21:12:18,269,2
2671,66,2025-06-27 18:23:09,9,1
2672,1154,2024-07-07 23:24:43,71,2
2673,804,2024-08-11 14:12:44,400,1
2674,362,2025-09-29 06:16:15,297,5
2675,55,2024-08-13 02:44:18,235,1
2676,997,2025-12-11 05:07:21,216,1
2677,2404,2025-06-29 07:21:02,59,2
2678,394,2024-04-18 06:45:53,23,3
2679,1717,2025-09-01 03:02:08,5,1
2680,2296,2025-04-14 19:42:16,293,2
2681,1378,2025-07-23 13:35:58,307,3
2682,904,2024-02-08 09:32:45,164,1
2683,2016,2024-04-16 17:06:18,46,1
2684,1934,2024-06-13 06:16:24,292,1
2685,2070,2024-01-26 23:24:54,212,1
2686,984,2024-07-04 02:13:05,80,3
2687,2027,2025-05-19 07:42:26,355,1
2688,600,2024-11-07 15:19:25,399,1
2689,1081,2025-12-11 21:46:31,304,2
2690,1189,2025-10-24 04:02:44,2,3
2691,579,2024-01-30 16:42:03,11,1
2692,1545,2024-09-11 10:37:01,9,1
2693,1385,2025-05-21 08:09:31,144,3
2694,1642,2024-12-12 08:03:56,334,2
2695,812,2024-12-17 10:26:54,121,2
2696,890,2025-08-26 17:48:53,196,3
2697,53,2025-09-10 21:03:46,46,1
2698,215,2024-03-29 20:37:15,270,1
2699,1817,2024-03-07 07:00:51,267,3
2700,2178,2025-09-11 08:41:14,23,1
2701,1142,2024-05-08 10:56:38,34,2
2702,208,2024-04-30 19:03:59,319,1
2703,904,2024-12-29 13:27:05,325,1
2704,1711,2024-07-13 08:58:41,202,1
2705,338,2025-09-28 23:43:40,72,1
2706,274,2025-02-22 21:55:48,179,1
2707,1880,2025-02-20 23:49:29,358,2
2708,1424,2025-11-24 09:53:55,368,5
2709,149,2025-01-10 19:13:43,179,2
2710,1002,2025-02-11 21:27:31,5,3
2711,2477,2024-10-24 18:18:08,230,1
2712,2395,2024-02-24 19:08:42,64,1
2713,954,2025-07-02 23:46:55,243,1
2714,118,2025-04-28 19:25:51,388,1
2715,1962,2025-09-25 21:32:31,354,1
2716,514,2024-01-19 16:51:13,337,1
2717,968,2025-05-01 16:57:42,222,2
2718,101,2025-04-30 19:25:56,45,2
2719,662,2024-10-08 21:11:37,236,1
2720,1742,2025-02-25 13:32:53,222,2
2721,46,2025-11-10 19:12:28,292,2
2722,351,2025-08-20 23:20:10,203,1
2723,2467,2024-04-19 21:34:38,347,1
2724,1194,2024-02-27 17:51:20,298,1
2725,435,2025-08-16 11:39:30,70,1
2726,624,2025-04-15 10:38:53,223,1
2727,1214,2024-11-20 16:12:58,13,1
2728,2180,2025-11-13 10:59:04,13,3
2729,1192,2025-02-28 20:06:57,64,3
2730,1588,2024-01-05 14:37:12,169,1
2731,570,2025-11-23 22:55:22,303,3
2732,1438,2025-04-13 16:28:05,48,2
2733,1264,2025-11-09 13:03:55,270,2
2734,179,2024-08-19 19:11:16,3,1
2735,742,2025-06-06 22:35:53,268,3
2736,1432,2025-06-08 14:03:40,328,1
2737,69,2025-11-14 08:12:01,397,1
2738,615,2025-02-10 18:04:41,175,1
2739,148,2024-05-30 09:36:48,253,4
2740,1645,2024-02-04 18:22:09,339,5
2741,664,2025-04-04 21:26:38,117,1
2742,488,2024-08-18 17:24:10,325,3
2743,56,2024-02-09 18:01:08,256,2
2744,708,2024-02-20 18:27:08,198,1
2745,2352,2025-11-10 11:30:50,232,2
2746,1181,2024-09-29 19:20:31,13,3
2747,377,2024-10-11 20:19:25,329,3
2748,2448,2024-05-07 21:43:49,189,3
2749,1048,2025-11-20 19:34:57,26,1
2750,854,2025-09-09 18:16:23,186,1
2751,1353,2024-03-04 06:24:41,371,1
2752,2249,2025-08-31 18:26:22,275,3
2753,2106,2024-04-26 18:55:17,102,1
2754,1216,2025-07-10 19:14:42,288,3
2755,1447,2024-07-22 16:27:40,336,1
2756,1706,2025-06-21 09:25:53,254,1
2757,1283,2025-04-12 08:55:42,124,2
2758,1937,2024-03-27 16:00:59,187,1
2759,2495,2024-12-16 09:49:56,149,2
2760,2499,2024-11-04 09:53:41,288,1
2761,999,2025-07-29 13:38:44,374,1
2762,2194,2024-08-09 11:48:46,17,2
2763,1308,2025-05-04 11:46:02,31,1
2764,2180,2024-04-03 12:10:46,138,2
2765,210,2025-04-20 09:11:58,235,5
2766,2472,2025-08-17 09:02:44,389,1
2767,931,2025-01-01 14:09:54,379,4
2768,1290,2024-12-15 18:59:22,139,2
2769,20,2025-09-24 17:01:04,124,1
2770,1373,2024-12-06 23:07:22,287,1
2771,544,2025-02-06 19:00:19,353,5
2772,95,2024-10-29 08:35:06,337,1
2773,1407,2025-06-24 21:08:58,117,1
2774,1085,2025-08-02 19:43:43,396,1
2775,917,2025-03-14 14:54:53,385,2
2776,771,2024-11-05 20:46:57,41,1
2777,583,2024-10-31 18:36:01,123,1
2778,684,2024-01-29 11:56:29,206,2
2779,611,2024-09-01 13:43:24,283,3
2780,1409,2024-11-26 19:33:23,57,1
2781,2165,2024-06-09 17:43:22,99,1
2782,1402,2025-05-04 09:48:27,42,4
2783,2473,2024-04-20 06:14:20,321,1
2784,1953,2024-12-19 21:19:22,341,2
2785,1281,2025-03-25 19:44:29,387,2
2786,1712,2025-01-09 14:34:54,70,1
2787,1867,2024-07-26 09:16:24,103,1
2788,576,2024-11-08 18:53:30,45,1
2789,1734,2025-10-09 19:55:47,369,1
2790,1743,2024-12-07 21:11:48,132,1
2791,2105,2024-04-16 16:32:50,132,2
2792,1607,2024-04-01 01:39:59,82,1
2793,2339,2025-10-06 06:53:27,120,1
2794,963,2025-08-23 18:04:27,317,2
2795,243,2025-01-08 10:45:21,160,2
2796,2418,2024-07-29 08:52:08,277,3
2797,1716,2024-02-04 09:51:06,226,3
2798,882,2024-02-24 20:52:49,144,1
2799,2278,2024-02-02 22:19:32,272,1
2800,371,2024-03-17 10:09:03,337,1
2801,2490,2024-10-30 12:23:02,125,3
2802,593,2024-03-08 08:46:15,284,1
2803,1046,2025-04-16 14:49:23,68,1
2804,1912,2025-02-09 18:04:07,95,2
2805,1200,2024-06-29 02:18:40,303,1
2806,349,2024-06-30 21:12:41,267,1
2807,1786,2024-02-28 11:58:50,315,1
2808,157,2024-12-25 18:10:42,352,5
2809,1982,2024-03-22 07:41:06,248,1
2810,1672,2025-04-17 19:07:43,76,3
2811,2478,2024-05-08 11:50:21,65,2
2812,1852,2024-05-10 21:32:07,110,2
2813,579,2024-10-07 18:47:03,351,2
2814,2004,2024-02-29 20:09:10,118,1
2815,2253,2025-09-18 12:57:04,127,2
2816,1814,2024-07-31 19:27:49,112,1
2817,111,2025-02-23 08:32:43,184,1
2818,5,2024-11-20 18:22:54,227,1
2819,332,2025-04-23 21:03:16,192,1
2820,210,2025-03-21 20:11:00,6,1
2821,1546,2024-07-08 20:15:35,381,1
2822,141,2025-11-21 19:19:40,110,1
2823,227,2025-09-14 17:32:25,88,1
2824,1625,2024-05-13 09:49:03,25,1
2825,2477,2024-05-12 19:13:17,400,1
2826,1882,2025-06-17 11:40:04,348,1
2827,599,2025-03-07 20:34:32,123,1
2828,310,2025-09-14 20:42:08,125,1
2829,294,2024-03-16 21:20:06,25,1
2830,1151,2025-01-16 05:34:19,193,1
2831,12,2024-01-05 09:42:35,51,1
2832,967,2024-03-24 03:35:47,89,1
2833,315,2024-05-02 18:33:07,386,2
2834,1684,2024-12-06 12:00:15,114,1
2835,353,2025-05-08 22:30:15,333,2
2836,2459,2025-09-12 13:32:37,7,2
2837,1992,2025-11-20 14:02:02,220,1
2838,531,2025-03-05 09:45:06,42,2
2839,1942,2024-12-13 13:27:15,5,1
2840,1496,2025-03-17 20:42:34,15,2
2841,1314,2025-11-26 08:29:00,54,1
2842,332,2024-09-14 07:49:37,392,2
2843,1085,2025-04-26 10:16:59,330,1
2844,2481,2025-05-07 08:25:22,242,1
2845,471,2024-10-09 08:27:31,308,1
2846,1799,2024-08-04 19:51:07,229,2
2847,2053,2024-03-30 13:09:54,257,1
2848,2395,2024-01-10 12:08:47,182,1
2849,1564,2024-03-20 13:14:01,398,1
2850,2026,2024-01-12 13:12:34,107,2
2851,2150,2025-11-23 19:52:02,245,1
2852,573,2025-09-05 19:59:45,112,2
2853,1183,2024-05-29 11:04:19,342,1
2854,1602,2025-04-08 08:27:13,196,2
2855,4,2025-04-08 22:07:04,152,2
2856,1705,2024-11-07 07:19:11,399,2
2857,419,2025-03-23 08:32:14,192,1
2858,1626,2025-07-18 19:13:56,273,3
2859,1073,2024-05-16 02:16:24,246,1
2860,2207,2024-08-02 11:32:57,290,1
2861,90,2024-11-26 11:35:49,111,4
2862,13,2024-12-04 09:14:31,15,2
2863,934,2024-01-16 19:44:53,206,1
2864,1412,2024-04-28 22:47:09,296,2
2865,2433,2024-04-18 18:10:30,59,3
2866,1571,2025-05-16 17:17:04,169,1
2867,1083,2025-11-19 11:59:43,26,1
2868,386,2024-12-02 16:10:08,42,1
2869,1151,2025-09-05 07:12:01,246,1
2870,468,2025-02-21 19:49:25,229,2
2871,1968,2024-05-23 19:33:39,172,2
2872,2133,2025-02-10 09:36:30,336,3
2873,2383,2025-08-18 13:38:03,315,1
2874,553,2024-02-06 14:07:17,55,1
2875,1677,2024-01-06 23:22:33,172,2
2876,2265,2025-03-26 16:06:57,318,4
2877,1773,2025-05-24 15:40:51,40,2
2878,1284,2025-11-30 21:06:26,209,1
2879,386,2025-08-28 17:23:53,87,1
2880,730,2025-06-10 21:26:06,382,1
2881,1250,2025-03-01 12:31:58,312,1
2882,291,2025-01-30 17:57:13,46,1
2883,2417,2024-07-26 17:37:03,332,1
2884,683,2024-12-14 05:48:13,358,2
2885,54,2024-12-13 06:31:22,256,1
2886,704,2025-02-26 11:51:44,59,1
2887,494,2025-03-12 06:39:55,124,1
2888,1097,2025-04-29 03:54:02,297,1
2889,2467,2025-08-06 09:43:10,29,2
2890,1212,2024-12-14 16:21:32,191,1
2891,1725,2025-05-25 19:58:37,121,1
2892,507,2025-01-12 15:17:46,79,1
2893,632,2024-10-28 21:49:57,75,1
2894,1794,2024-08-13 06:38:44,140,2
2895,1322,2024-02-15 21:04:40,286,2
2896,1041,2025-09-29 21:57:11,253,3
2897,436,2024-10-24 23:45:12,361,1
2898,153,2024-12-03 19:25:14,63,1
2899,1070,2024-12-19 09:52:13,184,2
2900,2273,2025-11-01 10:06:20,129,1
2901,216,2024-09-04 09:57:49,309,2
2902,2449,2025-05-13 15:47:21,205,2
2903,189,2024-01-15 17:44:42,334,1
2904,2373,2024-07-24 13:40:17,276,3
2905,132,2024-05-17 23:39:38,288,3
2906,441,2024-09-02 14:49:57,236,1
2907,381,2024-06-14 12:04:04,215,3
2908,884,2024-06-05 14:59:27,319,1
2909,1959,2025-10-11 08:30:42,355,1
2910,1204,2024-08-30 19:11:19,6,1
2911,704,2025-03-05 08:54:17,331,1
2912,2152,2025-08-24 09:51:03,370,1
2913,1007,2025-04-14 19:27:20,95,1
2914,60,2024-04-03 21:06:41,49,2
2915,1189,2024-07-28 08:48:35,138,3
2916,1109,2025-05-22 18:42:01,80,1
2917,1145,2025-11-16 20:48:23,126,1
2918,2462,2025-08-17 13:22:44,158,3
2919,373,2025-04-25 18:32:27,61,2
2920,1378,2025-06-08 23:00:39,214,2
2921,1168,2025-07-22 10:22:12,53,2
2922,267,2025-07-25 14:20:19,99,2
2923,550,2025-08-25 20:05:43,154,2
2924,229,2025-03-19 21:11:24,261,3
2925,290,2024-07-20 18:20:24,14,1
2926,1095,2025-06-18 19:37:11,93,1
2927,715,2025-04-21 14:45:24,124,1
2928,1735,2024-04-02 08:10:36,308,1
2929,950,2024-05-22 11:36:16,276,1
2930,268,2025-03-08 20:50:48,321,1
2931,67,2024-03-13 20:50:50,319,1
2932,1149,2024-10-24 18:09:18,335,1
2933,1740,2025-12-10 08:47:12,345,1
2934,784,2024-08-04 20:43:33,104,1
2935,943,2024-05-29 09:30:23,122,1
2936,2158,2024-02-03 13:39:16,196,2
2937,2080,2024-01-13 20:23:51,223,1
2938,1165,2025-09-20 19:11:24,128,3
2939,548,2024-09-11 10:01:28,284,1
2940,1393,2024-04-23 17:22:10,12,4
2941,2292,2025-08-14 21:33:51,325,2
2942,1529,2025-09-30 09:58:30,312,2
2943,34,2024-01-23 17:51:57,128,2
2944,1729,2024-02-15 10:20:38,146,1
2945,1927,2024-11-03 11:16:29,208,1
2946,2251,2025-03-16 09:02:48,268,1
2947,2412,2024-03-27 09:35:32,175,3
2948,870,2024-06-09 23:47:46,141,2
2949,1647,2024-07-03 11:27:27,342,1
2950,2208,2024-08-30 17:29:01,313,1
2951,437,2024-09-10 19:54:41,235,1
2952,1775,2024-02-03 05:54:16,300,2
2953,337,2025-09-18 02:48:13,42,2
2954,1068,2024-07-09 22:28:06,367,1
2955,1968,2024-04-17 12:46:20,184,1
2956,1388,2025-05-07 16:32:27,40,3
2957,393,2025-01-02 14:18:16,197,1
2958,741,2025-04-23 09:13:23,105,2
2959,1782,2025-05-19 15:01:56,295,4
2960,1140,2025-10-23 20:01:41,166,1
2961,1676,2024-11-08 21:36:50,210,3
2962,1985,2024-11-22 10:08:52,176,2
2963,1083,2025-08-23 20:27:04,92,1
2964,2200,2024-03-20 08:21:51,301,1
2965,1232,2024-03-16 20:21:03,18,5
2966,986,2025-03-11 10:45:31,276,1
2967,707,2025-07-12 12:53:19,387,1
2968,293,2025-11-07 12:48:15,323,1
2969,1178,2025-08-11 09:47:26,294,3
2970,213,2024-01-30 11:20:32,344,1
2971,78,2024-03-16 20:01:49,369,1
2972,579,2025-03-25 16:24:38,225,1
2973,854,2025-09-13 20:41:58,1,1
2974,1511,2025-10-12 21:57:45,76,1
2975,1435,2024-04-22 11:30:03,269,3
2976,1587,2024-07-27 13:03:12,168,2
2977,884,2024-11-11 10:18:13,130,2
2978,1058,2024-12-27 15:38:24,207,2
2979,1002,2025-06-07 07:04:43,120,4
2980,804,2024-03-11 11:43:26,114,1
2981,196,2025-04-07 21:53:07,230,3
2982,1235,2024-08-26 21:29:29,144,3
2983,709,2024-04-08 12:08:24,346,1
2984,1608,2025-08-28 16:44:02,228,1
2985,2271,2024-11-09 15:31:16,310,2
2986,1534,2024-10-23 09:18:41,314,1
2987,1169,2025-07-03 19:08:37,258,1
2988,780,2024-06-24 19:50:16,229,3
2989,113,2025-07-31 20:30:24,386,1
2990,2284,2024-08-31 10:16:55,244,1
2991,1967,2024-12-26 13:05:19,216,1
2992,1437,2024-03-01 10:04:20,103,2
2993,851,2024-09-22 20:03:39,334,1
2994,133,2025-06-22 19:36:54,330,1
2995,138,2024-09-14 12:22:46,210,1
2996,992,2025-04-19 10:16:21,382,1
2997,1367,2024-04-18 18:23:15,336,1
2998,739,2025-06-22 21:08:26,103,1
2999,131,2024-10-28 19:58:42,324,2
3000,151,2024-06-11 13:54:36,134,2
3001,288,2025-07-26 19:52:19,31,1
3002,1482,2024-10-22 06:38:44,216,2
3003,2056,2024-10-19 17:25:53,291,1
3004,330,2024-11-23 17:43:56,45,1
3005,881,2025-08-31 22:50:59,384,1
3006,1747,2025-07-21 10:19:30,40,1
3007,381,2024-09-15 18:41:26,262,1
3008,1,2024-01-22 19:46:37,144,1
3009,1571,2024-04-13 21:45:39,281,1
3010,1528,2024-01-08 07:25:21,365,4
3011,2401,2025-07-29 01:41:39,192,1
3012,673,2025-11-04 09:14:00,360,2
3013,2353,2024-03-01 08:27:58,361,1
3014,72,2024-08-12 09:30:43,162,1
3015,2192,2025-12-02 08:09:04,217,1
3016,1453,2024-04-27 09:05:34,35,1
3017,133,2024-02-13 14:28:55,158,1
3018,2261,2025-06-26 20:16:29,303,2
3019,2050,2025-04-16 08:29:19,174,3
3020,526,2025-04-03 08:38:16,2,1
3021,69,2025-10-06 21:10:58,383,2
3022,2067,2024-02-11 18:53:22,247,5
3023,2201,2025-03-26 19:48:55,383,1
3024,1271,2025-05-24 15:06:13,255,1
3025,834,2025-04-16 06:43:12,188,1
3026,1456,2025-01-06 11:17:57,264,3
3027,1714,2024-07-30 10:52:05,396,1
3028,2160,2024-10-14 16:40:10,398,2
3029,2003,2025-05-01 17:21:56,282,2
3030,238,2025-01-30 15:45:56,296,2
3031,312,2024-08-05 22:35:24,88,1
3032,2126,2025-06-14 12:22:48,57,2
3033,882,2025-10-11 09:54:06,276,1
3034,1275,2024-01-06 20:36:05,273,1
3035,169,2024-07-18 05:12:34,375,1
3036,1058,2025-01-11 09:08:45,198,2
3037,709,2025-10-19 21:06:44,160,2
3038,1516,2025-05-15 13:53:15,295,4
3039,214,2024-11-14 19:06:11,301,1
3040,1288,2024-05-26 14:12:18,80,1
3041,357,2025-01-23 19:05:12,152,1
3042,1362,2025-07-16 11:12:54,329,1
3043,258,2025-04-10 09:12:03,165,2
3044,1216,2025-05-12 13:34:05,6,2
3045,409,2025-09-25 18:56:47,25,1
3046,2249,2025-07-12 18:20:20,156,1
3047,1771,2024-10-15 19:19:20,122,5
3048,1244,2024-05-20 20:47:11,62,1
3049,403,2024-08-03 12:39:54,73,3
3050,1094,2024-01-27 08:26:19,175,2
3051,422,2024-08-26 12:06:58,12,2
3052,1567,2025-06-01 12:39:05,329,1
3053,2157,2025-06-12 07:42:16,326,1
3054,506,2024-03-30 16:26:52,208,1
3055,516,2025-12-09 19:40:51,78,1
3056,1648,2024-07-21 18:24:53,88,2
3057,1563,2024-03-07 03:12:40,75,1
3058,2347,2025-01-28 06:00:00,363,1
3059,944,2025-01-07 18:40:40,72,3
3060,1441,2025-06-24 07:08:35,253,2
3061,202,2024-04-24 08:09:01,361,1
3062,1898,2024-01-20 17:39:31,137,2
3063,1041,2025-07-22 16:07:09,98,2
3064,362,2025-02-27 10:57:45,152,2
3065,1357,2024-06-21 23:56:59,347,2
3066,95,2025-07-06 22:58:40,362,3
3067,1637,2025-06-02 20:02:18,9,1
3068,711,2025-12-05 09:26:50,94,1
3069,1231,2024-03-19 09:51:25,245,2
3070,2487,2024-02-12 04:37:01,175,1
3071,342,2024-09-23 15:46:37,325,1
3072,1785,2025-03-23 22:16:13,201,1
3073,1594,2024-09-10 18:22:27,169,2
3074,904,2024-02-04 17:33:32,264,3
3075,1814,2025-04-09 21:22:27,373,2
3076,974,2024-03-30 09:42:03,38,1
3077,525,2024-07-31 20:01:56,71,1
3078,401,2025-06-10 21:35:24,373,1
3079,1145,2024-11-19 20:17:42,247,2
3080,327,2025-12-02 17:00:13,386,1
3081,850,2025-07-29 07:46:46,169,1
3082,2135,2025-12-07 20:48:20,301,2
3083,2295,2025-02-07 22:36:18,87,1
3084,2414,2025-09-30 19:16:29,365,2
3085,196,2025-03-24 09:28:08,186,1
3086,2411,2025-01-15 21:47:26,184,1
3087,231,2025-03-01 11:14:08,289,2
3088,1614,2024-09-07 00:35:16,253,3
3089,2118,2024-07-22 20:33:47,207,2
3090,1359,2025-07-14 19:09:37,195,3
3091,1506,2025-05-25 18:42:34,397,2
3092,651,2025-04-25 21:45:34,270,3
3093,454,2025-05-25 09:15:23,270,1
3094,1790,2025-01-06 15:27:34,262,2
3095,1731,2024-06-25 21:40:31,249,1
3096,1636,2024-08-22 10:35:14,143,1
3097,1102,2025-02-19 09:20:53,376,1
3098,1372,2025-08-10 06:22:40,76,1
3099,1957,2024-09-14 21:43:50,166,2
3100,2457,2024-03-10 08:32:44,322,2
3101,1125,2025-05-23 19:17:05,276,4
3102,264,2025-08-14 18:33:24,362,2
3103,641,2024-02-28 13:48:07,220,2
3104,483,2024-02-14 18:27:16,316,1
3105,1099,2025-09-26 12:50:20,314,1
3106,1468,2024-12-06 18:19:56,399,1
3107,1652,2024-11-14 16:27:15,226,3
3108,33,2024-09-20 17:13:22,26,2
3109,753,2025-01-10 20:25:50,32,1
3110,155,2025-02-24 20:20:36,44,1
3111,636,2025-01-05 21:09:08,89,1
3112,2218,2024-10-08 09:49:42,382,2
3113,1965,2024-07-07 12:03:36,196,2
3114,1041,2024-12-22 18:03:05,224,2
3115,2074,2024-10-29 09:50:13,18,1
3116,1229,2024-11-10 00:53:54,284,1
3117,898,2025-10-26 19:23:50,225,3
3118,1635,2024-12-15 23:31:06,205,3
3119,1337,2025-11-25 09:56:01,134,1
3120,2400,2025-08-11 21:02:39,79,3
3121,1985,2024-04-13 22:52:25,137,2
3122,565,2024-03-31 08:40:21,254,2
3123,1619,2025-05-22 21:19:39,357,1
3124,439,2024-04-02 19:45:33,307,2
3125,1430,2025-05-18 13:40:59,210,2
3126,2054,2025-09-08 19:10:05,187,3
3127,1464,2024-03-25 19:54:50,165,2
3128,891,2024-05-31 09:01:43,286,1
3129,1394,2024-12-03 16:05:58,164,1
3130,748,2025-06-16 09:38:23,214,1
3131,2098,2025-11-05 09:25:00,137,1
3132,2497,2024-09-20 20:53:30,398,2
3133,337,2025-11-10 20:36:44,342,1
3134,410,2025-03-05 15:29:30,311,1
3135,281,2024-10-18 17:44:17,79,1
3136,1257,2024-03-27 20:21:13,310,2
3137,1760,2025-02-12 18:11:33,142,2
3138,1002,2024-01-29 20:21:42,265,1
3139,1115,2024-04-19 13:22:24,226,2
3140,2386,2024-09-22 15:23:20,19,1
3141,1079,2025-12-08 20:13:40,333,2
3142,912,2024-08-04 13:30:42,393,1
3143,1378,2024-12-12 20:11:09,211,2
3144,2385,2025-07-18 20:54:57,137,1
3145,1659,2024-04-11 09:55:07,356,1
3146,1475,2025-02-24 13:07:03,304,2
3147,450,2024-02-04 22:41:16,64,1
3148,937,2025-09-30 09:16:15,393,2
3149,1075,2025-09-26 16:08:11,356,1
3150,1497,2024-06-02 22:21:25,240,1
3151,915,2025-08-07 09:46:40,176,1
3152,391,2024-12-14 16:56:41,202,1
3153,877,2024-03-28 18:09:15,318,3
3154,2198,2024-09-05 22:22:35,188,1
3155,2385,2025-09-13 15:38:19,177,2
3156,1484,2024-10-25 07:26:25,257,1
3157,2175,2025-02-13 21:40:40,396,1
3158,793,2025-02-07 08:13:47,211,2
3159,1237,2025-10-04 00:01:29,228,1
3160,1641,2025-07-11 23:28:40,304,2
3161,1043,2024-12-05 23:42:37,374,1
3162,1006,2025-05-29 07:22:45,149,1
3163,1393,2025-03-08 16:13:31,22,3
3164,1528,2025-06-28 20:02:07,366,1
3165,783,2024-12-26 20:06:01,312,1
3166,1426,2024-11-25 19:42:54,316,1
3167,430,2024-11-17 19:24:29,225,1
3168,1105,2024-11-16 04:34:27,295,2
3169,730,2025-09-10 10:43:06,271,1
3170,640,2024-08-20 19:23:37,57,2
3171,969,2025-07-25 16:50:59,341,1
3172,1824,2025-04-19 19:22:12,206,2
3173,1994,2024-10-19 11:43:50,123,1
3174,2160,2024-06-15 12:31:03,305,1
3175,545,2024-10-09 16:17:49,274,1
3176,876,2025-01-21 20:52:06,119,2
3177,30,2025-11-15 10:03:38,39,1
3178,1270,2025-09-27 15:19:39,85,1
3179,1660,2025-06-09 21:20:30,345,2
3180,2326,2025-04-06 13:52:56,212,1
3181,1098,2025-09-10 22:12:45,267,2
3182,46,2025-05-19 05:29:43,341,2
3183,1492,2025-02-12 18:53:23,397,1
3184,629,2025-07-22 20:32:11,200,4
3185,1404,2025-05-20 22:42:26,93,1
3186,1929,2025-02-04 22:45:49,303,2
3187,580,2024-03-29 21:33:24,260,1
3188,2390,2025-02-03 06:08:43,54,1
3189,804,2024-05-17 06:40:42,86,1
3190,652,2025-03-17 06:06:37,194,1
3191,2239,2025-02-15 20:09:53,291,1
3192,1254,2024-02-07 23:48:20,202,1
3193,1082,2025-02-11 18:24:58,323,1
3194,880,2024-05-15 11:52:20,93,1
3195,313,2024-12-05 15:51:49,57,2
3196,1404,2025-10-02 08:58:28,44,1
3197,75,2024-03-26 10:03:13,352,1
3198,2212,2025-10-30 19:13:28,52,2
3199,1757,2024-05-08 10:06:34,263,2
3200,1145,2024-01-14 22:16:24,255,2
3201,680,2025-07-15 22:16:42,15,1
3202,813,2024-06-24 10:03:57,125,1
3203,757,2025-05-18 08:13:58,227,1
3204,802,2025-09-25 15:56:49,1,1
3205,1193,2024-11-13 21:02:46,240,1
3206,1728,2025-07-30 18:27:06,339,4
3207,972,2025-03-09 14:09:47,398,2
3208,11,2024-10-13 13:30:44,248,2
3209,1705,2024-02-02 22:31:09,95,1
3210,2235,2025-09-07 20:25:35,269,1
3211,1228,2024-01-17 15:52:36,53,1
3212,927,2024-11-08 08:54:19,344,2
3213,1641,2024-10-23 18:29:19,132,1
3214,342,2025-09-05 03:45:57,206,2
3215,945,2024-08-14 19:24:50,312,3
3216,2332,2024-07-02 22:46:45,17,2
3217,64,2024-03-22 10:21:52,118,2
3218,469,2024-03-11 22:28:43,362,1
3219,2263,2024-04-30 19:23:35,36,1
3220,770,2024-04-12 23:09:37,204,1
3221,45,2024-07-01 09:07:21,237,3
3222,275,2024-03-04 09:57:25,307,2
3223,1397,2024-08-07 12:00:08,88,1
3224,1735,2024-10-17 19:48:01,293,1
3225,2090,2024-04-30 11:17:32,234,1
3226,2472,2025-03-14 08:23:34,119,1
3227,2063,2024-08-20 08:53:39,153,2
3228,18,2024-01-20 11:15:56,210,2
