user_id,signup_date,country,region
1894,2025-01-01,DE,OH
1895,2024-12-18,US,RI
1896,2025-03-24,US,IN
1897,2024-11-19,US,GU
1898,2023-07-01,US,KP
1899,2025-01-28,US,KE
1900,2023-05-12,US,VA
1901,2023-01-02,AU,UT
1902,2025-09-07,US,MO
1903,2025-05-29,US,WI
1904,2025-09-25,US,AZ
1905,2023-07-08,US,MD
1906,2025-08-10,UK,VA
1907,2023-08-17,DE,OK
1908,2023-04-18,US,NM
1909,2023-05-26,US,WA
1910,2023-03-22,AU,MI
1911,2025-10-12,US,DM
1912,2024-10-19,US,CO
1913,2025-04-29,US,TN
1914,2024-10-22,US,LT
1915,2024-04-06,US,KS
1916,2023-08-05,US,UT
1917,2023-03-12,US,KS
1918,2025-03-24,US,VA
1919,2023-01-02,US,MV
1920,2024-03-29,AU,MT
1921,2025-09-29,US,NG
1922,2024-05-24,US,MT
1923,2023-12-30,US,MS
1924,2023-04-15,US,NJ
1925,2025-03-26,AU,OK
1926,2024-11-04,US,TX
1927,2023-08-22,US,NV
1928,2023-03-18,US,PR
1929,2023-02-04,US,AK
1930,2023-11-26,CA,CT
1931,2023-03-18,US,GA
1932,2025-07-07,US,GA
1933,2025-01-26,CA,OH
1934,2025-08-31,US,CO
1935,2023-12-16,US,VE
1936,2025-07-12,US,VT
1937,2023-02-02,US,SD
1938,2023-06-20,US,FM
1939,2024-03-24,US,AR
1940,2023-04-15,UK,IL
1941,2025-10-04,US,MT
1942,2024-12-21,US,VA
1943,2025-08-15,CA,ND
1944,2023-10-02,US,LA
1945,2023-11-04,US,CT
1946,2023-02-21,US,OK
1947,2024-07-22,DE,NM
1948,2023-06-08,US,MN
1949,2023-01-04,US,CO
1950,2023-11-01,US,TN
1951,2024-10-08,US,NJ
1952,2023-07-26,DE,AK
1953,2023-08-02,US,SC
1954,2023-10-29,US,CO
1955,2024-05-04,US,DE
1956,2023-11-15,US,MO
1957,2024-05-01,US,HR
1958,2023-10-02,CA,SD
1959,2024-07-16,US,ER
1960,2024-01-19,US,MU
1961,2024-01-17,AU,NV
1962,2023-02-16,US,OM
1963,2024-04-25,US,IN
1964,2025-05-15,US,TM
1965,2023-03-05,AU,GB
1966,2024-12-21,US,CT
1967,2023-03-30,US,MI
1968,2025-04-15,US,NG
1969,2025-09-30,US,OR
1970,2023-08-24,US,BH
1971,2025-05-19,US,SK
1972,2024-03-08,US,ND
1973,2024-12-11,US,NJ
1974,2024-08-15,CA,IA
1975,2024-05-07,US,CO
1976,2024-02-13,US,PR
1977,2025-01-08,US,NY
1978,2024-08-13,US,NC
1979,2025-04-07,AU,GD
1980,2025-10-13,UK,FL
1981,2023-05-05,US,WV
1982,2024-04-09,CA,GA
1983,2025-10-02,US,AS
1984,2023-07-19,US,AZ
1985,2024-03-13,US,TX
1986,2024-03-26,US,GU
1987,2024-10-10,US,MP
1988,2024-09-07,US,MD
1989,2025-07-30,UK,PW
1990,2025-04-14,US,CO
1991,2024-02-06,US,MY
1992,2024-07-24,US,PR
1993,2023-10-13,US,NH
1994,2025-08-06,DE,AL
1995,2025-03-24,US,RI
1996,2024-08-30,US,WY
1997,2024-03-09,US,NI
1998,2023-06-04,US,OK
1999,2024-08-30,US,WV
2000,2025-09-24,US,CT
2001,2025-08-14,US,OK
2002,2025-03-17,AU,WY
2003,2023-10-23,US,ND
2004,2025-06-29,UK,NG
2005,2023-10-01,US,SD
2006,2024-05-17,US,PA
2007,2024-05-04,US,EC
2008,2023-10-12,US,FL
2009,2024-10-01,CA,TX
2010,2024-12-18,AU,AZ
2011,2024-02-14,US,LS
2012,2024-12-14,US,BE
2013,2025-02-10,UK,IQ
2014,2025-07-16,DE,AK
2015,2023-12-16,US,KI
2016,2023-11-18,US,MP
2017,2024-05-23,US,UT
2018,2024-12-09,DE,VI
2019,2023-08-24,US,ME
2020,2025-10-04,DE,NV
2021,2025-03-11,US,MD
2022,2023-10-06,CA,MT
2023,2024-09-17,UK,CO
2024,2023-07-14,US,GH
2025,2025-08-02,US,MT
2026,2025-02-05,AU,WV
2027,2024-06-18,US,MN
2028,2025-04-28,US,NY
2029,2025-03-29,CA,BI
2030,2023-11-18,US,SD
2031,2024-02-22,US,WI
2032,2025-05-30,US,TN
2033,2023-01-30,AU,ID
2034,2025-06-23,US,ID
2035,2025-05-15,US,IA
2036,2023-02-04,UK,AR
2037,2025-08-07,US,MA
2038,2023-07-25,US,MN
2039,2025-05-01,US,NY
2040,2024-02-15,US,CM
2041,2024-12-05,US,IA
2042,2024-01-21,US,PA
2043,2024-04-06,US,VI
2044,2024-05-05,US,TG
2045,2023-12-28,AU,GA
2046,2025-05-16,US,KS
2047,2025-02-13,AU,UT
2048,2023-04-04,US,AT
2049,2024-02-04,US,DK
2050,2025-06-01,US,WI
2051,2025-09-24,US,PR
2052,2023-08-17,US,IN
2053,2024-12-01,US,KY
2054,2024-11-04,US,NY
2055,2023-01-21,CA,WI
2056,2025-09-27,AU,TX
2057,2023-01-10,US,PW
2058,2023-05-17,US,HI
2059,2024-09-13,US,AG
2060,2023-08-20,US,UZ
2061,2025-04-12,DE,ME
2062,2025-01-06,CA,VT
2063,2024-10-26,UK,NE
2064,2025-07-14,US,MG
2065,2024-04-19,US,GM
2066,2024-04-27,UK,TX
2067,2024-06-22,US,RI
2068,2024-02-15,US,CT
2069,2023-01-08,CA,TN
2070,2025-09-26,US,MP
2071,2024-01-22,AU,SD
2072,2024-09-05,US,LA
2073,2023-11-05,CA,CD
2074,2024-05-13,US,MA
2075,2025-10-18,US,DZ
2076,2023-12-03,US,IS
2077,2023-09-28,US,VT
2078,2025-09-11,US,SD
2079,2023-11-05,US,FL
2080,2024-06-18,AU,GY
2081,2025-07-19,US,AS
2082,2025-06-05,UK,AS
2083,2024-09-12,UK,TN
2084,2023-11-27,US,DC
2085,2025-01-15,US,SD
2086,2024-05-29,US,LA
2087,2023-09-26,US,MT
2088,2024-02-23,US,LK
2089,2023-02-06,UK,VT
2090,2025-10-25,US,GU
2091,2023-07-16,US,VA
2092,2025-01-07,US,LA
2093,2024-07-06,US,WY
2094,2024-05-06,US,TN
2095,2024-01-06,US,KG
2096,2025-05-24,US,MP
2097,2024-11-10,US,OH
2098,2023-07-07,US,CT
2099,2024-05-01,AU,SZ
2100,2023-09-25,US,AS
2101,2024-08-01,CA,PW
2102,2023-07-09,US,KZ
2103,2025-07-19,US,SD
2104,2023-04-03,US,MI
2105,2023-08-19,US,VI
2106,2023-11-14,US,WY
2107,2025-07-05,US,MN
2108,2023-09-27,US,LA
2109,2024-04-24,US,DE
2110,2024-05-01,US,VI
2111,2024-10-17,US,TT
2112,2025-09-03,US,CA
2113,2024-05-03,US,ID
2114,2024-06-01,US,VI
2115,2024-12-04,US,NC
2116,2023-11-05,US,AR
2117,2025-06-19,US,FL
2118,2023-05-23,US,ID
2119,2023-12-21,US,OK
2120,2025-07-12,UK,NH
2121,2023-05-29,CA,VI
2122,2025-01-10,US,WI
2123,2023-03-25,US,MA
2124,2024-10-14,US,HI
2125,2023-11-21,US,AR
2126,2023-01-05,AU,KY
2127,2023-08-05,US,WI
2128,2023-06-24,UK,DJ
2129,2024-05-21,US,WV
2130,2025-03-17,US,CO
2131,2024-09-27,US,SC
2132,2024-03-20,US,NP
2133,2025-09-25,US,MS
2134,2023-01-05,US,ND
2135,2023-07-26,US,MN
2136,2025-09-09,US,MH
2137,2023-11-30,US,MP
2138,2024-07-03,US,AK
2139,2024-11-30,US,SC
2140,2025-01-28,DE,IN
2141,2024-12-18,AU,MI
2142,2023-11-19,US,CA
2143,2024-02-01,US,OR
2144,2023-11-13,US,CA
2145,2025-05-01,US,KG
2146,2025-09-07,US,PH
2147,2025-01-22,US,PA
2148,2024-06-25,US,NE
2149,2025-07-07,US,DC
2150,2023-12-21,US,MH
2151,2024-05-21,US,WV
2152,2023-07-14,CA,PW
2153,2025-08-07,US,MO
2154,2023-01-20,US,IN
2155,2025-01-21,US,CO
2156,2023-08-07,US,AK
2157,2024-09-01,US,GA
2158,2023-05-08,US,VT
2159,2024-11-03,US,AZ
2160,2024-01-23,US,SC
2161,2023-09-22,US,ND
2162,2024-10-06,US,PA
2163,2025-10-25,US,TN
2164,2023-04-22,US,MP
2165,2023-01-21,US,FM
2166,2023-04-30,US,NV
2167,2024-01-29,US,SY
2168,2023-09-19,US,UT
2169,2023-06-08,US,UT
2170,2024-12-10,US,AL
2171,2023-11-08,US,TN
2172,2023-04-15,US,NC
2173,2023-10-07,US,PA
2174,2024-12-25,DE,MT
2175,2025-05-08,AU,CT
2176,2024-06-12,US,RI
2177,2023-05-02,US,DE
2178,2025-03-22,US,NM
2179,2023-07-25,US,ID
2180,2025-03-15,US,MP
2181,2024-06-24,US,ID
2182,2024-01-06,US,MT
2183,2023-11-02,US,AZ
2184,2024-07-20,US,PW
2185,2023-08-03,US,NJ
2186,2023-12-08,DE,AL
2187,2023-01-14,US,CO
2188,2025-07-26,DE,MP
2189,2024-08-16,US,SA
2190,2023-06-04,US,BW
2191,2025-03-17,US,CA
2192,2025-01-18,US,CT
2193,2025-07-24,US,BA
2194,2023-08-28,US,LA
2195,2023-10-01,US,AR
2196,2023-04-14,US,HI
2197,2025-06-22,CA,PR
2198,2023-10-28,US,GD
2199,2023-11-20,DE,WA
2200,2023-04-30,US,PS
2201,2025-07-09,US,AL
2202,2025-05-30,US,TN
2203,2024-10-31,US,MA
2204,2024-01-05,US,OM
2205,2025-09-14,US,KY
2206,2025-06-27,US,CO
2207,2024-01-21,US,MA
2208,2023-07-09,US,MO
2209,2024-02-18,US,PH
2210,2023-10-09,US,MS
2211,2024-12-14,AU,NJ
2212,2025-04-07,US,SD
2213,2025-07-05,DE,GA
2214,2023-04-27,US,UT
2215,2025-01-21,US,PR
2216,2023-06-14,US,NI
2217,2025-07-31,US,NJ
2218,2025-04-09,AU,TX
2219,2024-03-29,US,RI
2220,2024-01-28,AU,MI
2221,2024-09-24,US,LA
2222,2025-06-28,US,VA
2223,2025-10-03,UK,DC
2224,2024-05-14,US,NM
2225,2023-04-27,US,MT
2226,2024-03-31,US,CA
2227,2023-09-28,CA,MD
2228,2023-01-13,US,VI
2229,2024-12-01,US,WI
2230,2025-02-07,US,VA
2231,2024-08-07,US,SV
2232,2025-06-21,AU,NC
2233,2024-06-24,US,UT
2234,2024-10-01,US,NR
2235,2024-11-15,US,IA
2236,2024-05-13,CA,TN
2237,2024-11-30,AU,MS
2238,2023-06-03,US,GU
2239,2024-07-31,US,RI
2240,2023-02-26,AU,SD
2241,2025-08-24,AU,NY
2242,2025-05-27,CA,SA
2243,2025-06-17,US,CA
2244,2025-02-15,US,MD
2245,2023-09-07,UK,KY
2246,2023-02-22,DE,IN
2247,2024-07-23,US,MT
2248,2024-02-21,AU,IA
2249,2023-03-23,AU,NV
2250,2025-04-08,CA,NV
2251,2023-04-02,US,NM
2252,2024-04-07,DE,DE
2253,2025-10-11,US,WA
2254,2024-11-06,US,CA
2255,2024-02-22,US,AZ
2256,2024-07-30,US,AD
2257,2025-05-03,AU,WY
2258,2024-09-16,US,RI
2259,2024-10-21,AU,FM
2260,2024-06-09,US,GA
2261,2024-11-07,AU,NH
2262,2025-09-09,US,MM
2263,2025-05-03,US,GU
2264,2023-08-19,US,NH
2265,2023-12-10,US,WI
2266,2024-10-02,US,NJ
2267,2025-01-11,US,MM
2268,2025-01-10,US,DE
2269,2023-04-11,CA,TN
2270,2023-08-18,CA,MA
2271,2024-01-03,AU,SC
2272,2025-09-24,DE,LA
2273,2024-07-20,DE,MN
2274,2024-12-26,US,AZ
2275,2025-07-16,US,NM
2276,2023-05-26,US,VT
2277,2025-02-06,US,MT
2278,2023-04-21,US,VA
2279,2023-07-22,CA,CL
2280,2025-08-19,US,MO
2281,2023-08-11,US,GU
2282,2025-03-18,US,VT
2283,2023-12-16,DE,TW
2284,2024-03-04,US,SC
2285,2025-05-15,US,OR
2286,2023-05-08,US,MH
2287,2024-04-10,US,TN
2288,2024-09-01,US,NY
2289,2023-05-20,CA,NM
2290,2023-01-05,DE,WA
2291,2023-02-20,US,NE
2292,2025-05-17,US,RO
2293,2025-08-13,US,EE
2294,2024-12-16,US,HI
2295,2025-01-25,US,DC
2296,2023-04-18,CA,TN
2297,2024-09-12,US,FM
2298,2023-11-29,US,FM
2299,2024-02-02,US,UZ
2300,2025-08-05,US,WV
2301,2023-09-14,US,MO
2302,2025-09-23,US,KE
2303,2024-04-13,AU,DC
2304,2023-05-23,US,PA
2305,2024-12-24,US,WA
2306,2024-06-13,US,MP
2307,2024-12-26,US,VI
2308,2023-11-21,UK,WA
2309,2025-08-25,US,SC
2310,2023-08-13,US,IL
2311,2024-10-07,US,LA
2312,2024-12-10,CA,PW
2313,2024-11-26,US,VT
2314,2024-11-03,US,HI
2315,2024-06-05,CA,UT
2316,2024-10-20,US,VT
2317,2023-04-30,US,MI
2318,2024-08-04,US,OR
2319,2024-08-13,UK,TN
2320,2025-01-04,CA,TX
2321,2025-02-12,CA,MP
2322,2024-07-06,US,FM
2323,2025-05-26,US,AS
2324,2023-01-14,AU,CD
2325,2023-01-27,US,FL
2326,2023-02-24,US,AR
2327,2023-07-26,US,WV
2328,2025-03-23,CA,LA
2329,2024-12-07,AU,FL
2330,2025-05-17,UK,FM
2331,2025-03-22,CA,IL
2332,2025-02-18,US,AZ
2333,2024-01-06,CA,PG
2334,2023-04-16,US,VI
2335,2024-11-29,US,OH
2336,2025-06-13,CA,WA
2337,2024-10-31,US,MS
2338,2023-09-03,US,MC
2339,2023-10-25,US,TN
2340,2023-02-18,US,MS
2341,2024-02-05,US,WY
2342,2025-10-06,UK,MD
2343,2025-09-25,US,AR
2344,2023-01-14,US,KS
2345,2023-07-29,US,PA
2346,2025-05-08,US,ZW
2347,2024-12-29,UK,SD
2348,2024-01-16,US,OR
2349,2024-07-19,US,PA
2350,2023-07-23,AU,VA
2351,2025-09-24,US,LA
2352,2024-04-09,US,TX
2353,2023-03-19,US,HI
2354,2025-01-30,US,DE
2355,2024-01-26,US,NE
2356,2023-10-16,US,KS
2357,2023-05-15,US,OR
2358,2025-05-24,US,AL
2359,2023-12-08,US,VT
2360,2025-08-27,UK,AZ
2361,2023-06-08,US,LI
2362,2024-09-09,US,WI
2363,2025-08-22,US,RI
2364,2025-05-21,US,ME
2365,2024-05-22,US,OK
2366,2024-07-22,US,BN
2367,2025-03-21,US,LB
2368,2024-06-27,CA,HI
2369,2024-06-22,US,SD
2370,2023-06-14,US,ND
2371,2024-07-09,US,CO
2372,2023-12-28,CA,FM
2373,2023-08-09,US,MA
2374,2023-12-09,US,LA
2375,2023-08-14,UK,GB
2376,2024-10-01,US,NJ
2377,2025-10-27,US,GB
2378,2025-10-11,US,AL
2379,2023-04-29,US,LY
2380,2024-04-05,UK,MH
2381,2024-10-26,US,PW
2382,2024-10-04,US,AZ
2383,2024-12-06,US,MD
2384,2024-01-30,US,WY
2385,2025-09-04,US,MV
2386,2023-09-23,US,VA
2387,2023-10-20,US,PW
2388,2024-06-18,US,WI
2389,2024-01-23,US,AS
2390,2024-06-10,US,NM
2391,2023-02-15,UK,MH
2392,2024-11-04,US,MD
2393,2024-06-15,DE,CT
2394,2023-06-23,US,WI
2395,2024-07-10,US,AL
2396,2024-10-10,US,IL
2397,2024-11-24,US,WI
2398,2023-08-09,US,TX
2399,2024-03-14,US,CT
2400,2023-08-01,US,MP
2401,2024-12-27,US,WA
2402,2025-03-12,US,KH
2403,2025-04-24,US,CA
2404,2025-02-11,US,FL
2405,2023-01-25,UK,VT
2406,2023-12-09,US,CO
2407,2023-03-17,UK,HI
2408,2025-04-01,US,OH
2409,2023-03-14,US,GU
2410,2023-08-24,US,KS
2411,2024-02-26,US,NV
2412,2024-10-13,UK,NE
2413,2023-11-24,CA,MS
2414,2024-11-27,US,SN
2415,2023-01-07,US,VA
2416,2024-10-01,DE,WV
2417,2025-02-10,US,BD
2418,2024-12-25,US,CA
2419,2024-01-05,US,NY
2420,2023-04-20,US,WY
2421,2024-12-10,US,PA
2422,2023-03-31,US,WV
2423,2025-08-16,CA,MS
2424,2024-02-13,US,TN
2425,2023-02-01,US,GA
2426,2024-07-05,US,DC
2427,2025-02-11,US,ST
2428,2023-11-02,US,SC
2429,2023-05-29,US,TX
2430,2025-07-06,US,WY
2431,2025-06-15,US,KH
2432,2024-01-21,US,AL
2433,2024-07-26,US,OH
2434,2023-05-27,US,BB
2435,2023-01-06,US,PA
2436,2024-02-12,US,OH
2437,2025-09-06,DE,ME
2438,2023-08-06,US,WA
2439,2025-07-23,US,MI
2440,2023-08-07,US,MH
2441,2024-10-29,US,NY
2442,2023-05-28,US,HI
2443,2023-08-17,US,MP
2444,2023-09-19,CA,DE
2445,2023-07-07,US,AS
2446,2024-08-09,CA,AR
2447,2025-05-30,US,SY
2448,2024-04-21,US,OH
2449,2023-03-17,US,SV
2450,2023-03-11,US,CT
2451,2023-07-24,US,OR
2452,2024-05-18,US,MA
2453,2024-01-05,DE,TN
2454,2024-11-08,UK,BZ
2455,2023-10-22,UK,BJ
2456,2025-07-19,US,MD
2457,2024-05-17,DE,MA
2458,2024-09-29,US,ME
2459,2024-12-18,US,FL
2460,2024-08-07,UK,MN
2461,2025-04-15,US,NP
2462,2023-06-24,AU,MD
2463,2023-09-12,US,GN
2464,2025-01-06,US,SD
2465,2024-03-26,US,ML
2466,2023-05-19,US,VA
2467,2023-12-09,UK,NJ
2468,2024-04-23,US,MI
2469,2025-03-12,US,NM
2470,2024-07-24,AU,HI
2471,2024-10-29,US,CO
2472,2025-05-20,US,CU
2473,2025-07-10,AU,ID
2474,2023-09-30,US,FM
2475,2024-10-09,US,VA
2476,2023-03-19,US,AK
2477,2025-05-28,US,SC
2478,2023-02-02,US,TT
2479,2024-08-21,AU,WI
2480,2024-09-02,US,PW
2481,2023-02-07,US,IL
2482,2024-07-15,US,ND
2483,2024-05-03,US,WI
2484,2023-06-03,CA,MO
2485,2023-08-19,CA,TZ
2486,2025-01-28,US,LA
2487,2023-05-19,US,NY
2488,2024-06-11,US,MO
2489,2024-01-12,US,AL
2490,2024-11-16,US,PR
2491,2025-09-23,DE,VE
2492,2024-12-08,CA,WV
2493,2024-06-15,US,NV
2494,2023-06-14,US,OK
2495,2025-09-07,UK,KM
2496,2025-06-20,US,FL
2497,2025-01-30,US,RO
2498,2025-08-29,CA,BB
2499,2023-08-15,US,NM
2500,2023-08-28,US,KS
