user_id,event_time,event_type,product_id,session_id
44,2025-01-23 07:30:17,purchase,18,s008671
1484,2024-09-08 19:30:15,add_to_cart,316,s008672
911,2025-08-23 21:28:27,view,109,s008673
2120,2025-10-30 20:38:43,add_to_cart,10,s008674
1670,2025-11-02 21:19:40,view,10,s008675
2300,2025-05-04 20:28:49,remove_from_cart,324,s008676
73,2025-10-04 11:31:35,add_to_cart,19,s008677
1695,2025-05-13 15:07:07,view,277,s008678
204,2024-08-08 10:54:34,view,65,s008679
2088,2024-03-23 12:12:41,view,292,s008680
1935,2024-03-06 13:45:34,view,205,s008681
1907,2025-07-03 20:40:13,view,388,s008682
2281,2024-08-22 18:55:48,view,92,s008683
918,2024-05-14 19:28:36,view,128,s008684
1999,2025-11-12 23:56:08,view,146,s008685
673,2025-04-24 10:57:51,add_to_cart,70,s008686
1011,2025-07-14 18:48:42,wishlist,317,s008687
557,2025-03-30 07:30:24,wishlist,195,s008688
1611,2024-05-09 00:51:18,wishlist,101,s008689
1287,2024-03-30 17:52:17,add_to_cart,390,s008690
1878,2024-02-02 16:52:50,view,354,s008691
437,2024-03-27 15:47:24,add_to_cart,372,s008692
1176,2024-02-19 18:19:41,wishlist,392,s008693
1024,2025-08-24 20:32:38,purchase,373,s008694
2254,2025-07-07 05:24:47,view,42,s008695
825,2024-12-13 20:41:24,remove_from_cart,111,s008696
1752,2024-09-26 18:34:22,remove_from_cart,395,s008697
2333,2025-12-10 10:19:48,purchase,175,s008698
1502,2025-02-06 18:10:35,view,233,s008699
142,2024-11-21 18:26:02,view,377,s008700
1574,2025-10-20 12:29:29,add_to_cart,230,s008701
290,2024-12-08 14:56:43,purchase,306,s008702
499,2025-05-22 08:50:31,wishlist,156,s008703
2421,2024-01-01 12:20:42,wishlist,191,s008704
634,2024-10-27 11:20:28,wishlist,24,s008705
103,2025-02-04 19:54:53,purchase,93,s008706
112,2024-10-09 08:12:37,purchase,180,s008707
1017,2024-08-08 13:02:23,add_to_cart,286,s008708
1547,2025-04-20 19:23:18,add_to_cart,79,s008709
432,2024-11-06 21:06:50,add_to_cart,301,s008710
1962,2024-10-13 14:57:08,add_to_cart,26,s008711
439,2025-02-12 09:47:53,remove_from_cart,245,s008712
2430,2025-02-27 14:08:16,view,223,s008713
1481,2025-10-21 18:11:39,view,11,s008714
685,2025-09-23 16:06:15,view,182,s008715
713,2024-03-04 09:09:41,add_to_cart,264,s008716
2377,2025-08-05 12:19:04,purchase,14,s008717
585,2024-10-02 18:02:20,view,332,s008718
1112,2024-09-05 05:56:12,wishlist,277,s008719
183,2025-05-08 19:43:56,view,12,s008720
1901,2024-01-25 05:06:48,view,296,s008721
1038,2025-09-04 09:13:09,view,68,s008722
2487,2024-01-24 18:09:36,view,216,s008723
1981,2024-10-17 21:30:15,purchase,109,s008724
982,2024-09-09 23:13:18,add_to_cart,230,s008725
1713,2025-05-14 10:59:41,add_to_cart,248,s008726
15,2024-12-01 19:30:16,add_to_cart,328,s008727
900,2024-01-27 20:09:31,wishlist,226,s008728
2072,2025-06-11 19:24:25,purchase,192,s008729
1426,2025-11-27 09:19:53,view,29,s008730
1191,2025-02-07 21:53:07,add_to_cart,206,s008731
1823,2025-03-16 08:03:11,purchase,237,s008732
2092,2025-11-18 17:32:50,wishlist,80,s008733
381,2024-11-11 08:08:45,view,109,s008734
1464,2024-03-19 08:59:11,view,246,s008735
1211,2025-03-29 10:50:11,remove_from_cart,272,s008736
2332,2025-04-09 23:06:31,add_to_cart,111,s008737
2195,2024-04-08 21:22:53,view,395,s008738
2242,2025-05-11 18:08:59,purchase,183,s008739
2244,2024-06-08 21:44:03,view,221,s008740
1637,2024-05-27 08:29:01,add_to_cart,122,s008741
1259,2025-05-11 17:46:00,remove_from_cart,111,s008742
1209,2025-02-27 16:08:05,purchase,207,s008743
368,2025-05-28 20:38:45,add_to_cart,27,s008744
689,2024-05-07 04:53:31,view,29,s008745
605,2024-09-06 08:13:51,add_to_cart,319,s008746
1720,2024-04-25 20:37:19,view,187,s008747
498,2024-04-25 15:56:34,remove_from_cart,77,s008748
1067,2024-10-22 19:24:44,add_to_cart,176,s008749
947,2024-05-27 09:46:11,wishlist,116,s008750
2401,2024-08-01 14:52:45,view,382,s008751
1879,2025-12-06 15:13:41,wishlist,320,s008752
769,2025-09-01 19:38:30,add_to_cart,274,s008753
245,2025-03-14 19:33:26,wishlist,230,s008754
1414,2025-10-16 18:07:40,view,179,s008755
1344,2025-03-19 12:22:58,view,154,s008756
2129,2025-02-03 10:14:45,view,291,s008757
1656,2025-02-10 05:03:10,wishlist,288,s008758
1391,2024-08-27 21:33:10,add_to_cart,204,s008759
1797,2024-10-07 22:38:54,view,355,s008760
366,2025-10-20 21:34:39,view,146,s008761
806,2024-10-22 13:17:01,wishlist,67,s008762
1511,2024-11-06 23:34:40,view,184,s008763
1073,2024-08-01 08:51:08,add_to_cart,282,s008764
1332,2024-08-23 21:30:36,purchase,166,s008765
2178,2024-07-05 00:10:47,view,371,s008766
2323,2025-10-05 08:05:06,remove_from_cart,271,s008767
1299,2025-10-21 10:52:13,add_to_cart,287,s008768
669,2025-06-16 19:47:24,purchase,305,s008769
1421,2024-08-07 17:42:41,view,10,s008770
1612,2024-07-02 16:03:58,view,109,s008771
976,2024-02-22 07:49:57,view,354,s008772
451,2025-10-02 19:00:52,add_to_cart,90,s008773
218,2025-03-12 16:28:42,add_to_cart,115,s008774
2435,2024-10-09 19:19:51,add_to_cart,363,s008775
1153,2025-10-24 11:49:10,wishlist,386,s008776
1662,2025-02-24 03:24:15,wishlist,318,s008777
1596,2025-06-21 16:55:14,view,115,s008778
1492,2024-06-22 20:00:26,wishlist,161,s008779
2025,2025-05-18 10:28:07,wishlist,257,s008780
2423,2025-09-04 20:31:36,view,268,s008781
331,2024-07-15 08:57:21,wishlist,252,s008782
2105,2024-11-17 10:43:02,add_to_cart,241,s008783
949,2024-06-10 11:13:23,view,380,s008784
1327,2025-09-20 08:35:40,add_to_cart,101,s008785
759,2025-09-18 20:47:19,add_to_cart,350,s008786
988,2024-07-07 18:00:47,wishlist,305,s008787
397,2025-01-10 09:03:49,view,48,s008788
2030,2025-04-27 09:45:16,view,72,s008789
2043,2025-04-14 19:49:36,add_to_cart,250,s008790
671,2025-02-04 20:37:55,wishlist,392,s008791
2180,2024-04-14 12:59:32,view,81,s008792
1302,2024-02-04 16:37:05,add_to_cart,135,s008793
2493,2024-08-22 19:36:55,remove_from_cart,261,s008794
292,2024-10-26 22:30:52,view,306,s008795
71,2025-03-08 12:07:59,add_to_cart,60,s008796
1907,2024-12-06 13:47:17,view,230,s008797
1063,2025-10-29 15:54:09,view,243,s008798
1911,2025-12-06 17:36:07,view,346,s008799
1500,2025-04-22 18:19:41,wishlist,5,s008800
656,2025-01-15 09:19:58,purchase,9,s008801
2143,2025-07-04 17:23:09,remove_from_cart,383,s008802
678,2025-01-07 22:18:08,remove_from_cart,348,s008803
2318,2025-09-04 18:22:34,wishlist,6,s008804
1196,2024-07-11 17:05:12,remove_from_cart,120,s008805
1960,2024-06-26 14:09:17,view,285,s008806
1146,2024-03-14 09:11:29,add_to_cart,390,s008807
1160,2024-01-06 09:20:00,view,165,s008808
2410,2025-09-30 16:20:09,wishlist,284,s008809
2001,2025-02-11 17:49:23,add_to_cart,86,s008810
2065,2024-04-02 23:48:53,view,241,s008811
1617,2025-05-08 13:01:07,purchase,294,s008812
1675,2024-03-23 08:15:54,remove_from_cart,151,s008813
40,2024-12-07 18:04:21,wishlist,41,s008814
1498,2024-01-31 20:49:07,wishlist,34,s008815
1998,2024-08-21 21:53:24,view,169,s008816
626,2025-10-04 20:41:43,add_to_cart,122,s008817
1853,2025-01-05 12:03:56,add_to_cart,194,s008818
344,2024-05-17 09:10:14,view,315,s008819
650,2025-03-26 16:13:02,wishlist,192,s008820
250,2025-07-14 08:42:56,remove_from_cart,62,s008821
1607,2024-09-21 22:28:33,view,384,s008822
1004,2024-12-03 19:14:06,view,128,s008823
2342,2025-02-22 09:49:36,view,173,s008824
2022,2025-09-05 20:13:56,wishlist,19,s008825
1979,2024-03-30 21:26:02,view,49,s008826
1424,2024-06-23 10:04:49,view,264,s008827
326,2024-01-31 17:46:14,view,391,s008828
868,2024-07-17 11:06:50,add_to_cart,40,s008829
2188,2024-11-05 19:27:48,add_to_cart,43,s008830
467,2024-08-05 19:24:16,view,5,s008831
606,2025-10-25 07:11:16,view,206,s008832
2205,2024-04-15 09:17:55,view,74,s008833
1374,2025-03-12 11:34:19,view,54,s008834
724,2025-02-08 15:11:46,view,160,s008835
1627,2025-08-10 19:47:57,view,211,s008836
408,2024-04-10 20:39:26,wishlist,115,s008837
1808,2025-06-10 20:40:54,wishlist,246,s008838
337,2024-09-11 08:10:32,view,312,s008839
713,2024-04-07 09:45:00,add_to_cart,19,s008840
1590,2024-03-22 22:01:58,view,89,s008841
1801,2025-06-07 14:12:19,purchase,278,s008842
1898,2024-11-25 08:40:18,view,360,s008843
1296,2025-09-04 14:41:42,view,75,s008844
2452,2025-09-09 21:21:46,purchase,283,s008845
2461,2025-01-12 21:29:53,view,64,s008846
58,2025-02-28 17:49:29,view,220,s008847
1173,2024-05-15 09:56:07,purchase,164,s008848
1433,2025-02-19 21:57:02,add_to_cart,108,s008849
1679,2025-03-24 15:36:16,view,23,s008850
313,2025-08-22 21:18:49,add_to_cart,287,s008851
2238,2025-11-19 12:53:47,remove_from_cart,236,s008852
1215,2025-01-31 15:42:57,view,163,s008853
962,2024-11-03 09:05:46,view,147,s008854
1930,2025-07-29 03:13:57,purchase,189,s008855
439,2025-10-20 16:34:32,view,1,s008856
1490,2025-03-11 18:30:14,purchase,194,s008857
1635,2025-11-05 16:42:33,wishlist,387,s008858
83,2024-07-05 12:10:11,view,50,s008859
1080,2024-09-14 07:42:53,wishlist,67,s008860
1354,2024-08-01 21:17:56,view,124,s008861
1203,2024-07-04 21:48:05,purchase,1,s008862
506,2024-08-21 11:50:25,wishlist,90,s008863
1853,2024-10-03 11:06:07,view,294,s008864
783,2024-03-01 04:37:13,purchase,366,s008865
888,2024-06-08 17:48:23,view,110,s008866
2064,2025-01-22 20:31:45,wishlist,308,s008867
417,2024-09-21 21:26:23,view,87,s008868
1052,2025-09-23 10:52:52,wishlist,355,s008869
30,2024-07-30 12:02:01,purchase,31,s008870
348,2024-05-11 20:15:26,view,263,s008871
591,2025-08-14 20:05:00,purchase,19,s008872
162,2024-04-22 13:23:07,add_to_cart,42,s008873
2069,2025-04-23 20:37:15,view,331,s008874
1878,2024-04-06 07:46:01,view,114,s008875
12,2025-09-04 23:21:37,view,119,s008876
1977,2024-05-19 08:17:20,view,23,s008877
476,2024-11-22 05:50:58,purchase,297,s008878
665,2024-05-10 13:54:21,view,331,s008879
2216,2024-10-17 18:46:46,view,14,s008880
1454,2025-04-13 19:38:46,purchase,214,s008881
1151,2024-01-14 16:35:17,view,167,s008882
1058,2024-06-14 06:00:02,view,323,s008883
1411,2024-11-17 10:11:47,add_to_cart,365,s008884
907,2025-02-17 22:46:23,remove_from_cart,201,s008885
1592,2024-12-26 18:16:49,view,318,s008886
615,2025-05-09 22:04:29,remove_from_cart,232,s008887
1262,2025-07-25 07:33:21,view,171,s008888
94,2024-10-09 09:12:49,view,192,s008889
1897,2025-08-09 20:08:56,wishlist,218,s008890
1254,2025-08-16 21:57:45,wishlist,35,s008891
298,2024-01-24 03:30:30,add_to_cart,146,s008892
312,2025-07-19 10:38:44,view,288,s008893
1510,2025-12-06 17:55:16,view,332,s008894
1430,2025-04-09 15:31:16,purchase,2,s008895
1379,2025-05-22 21:32:50,view,110,s008896
2132,2025-10-02 08:43:31,wishlist,65,s008897
2302,2025-02-10 22:40:12,purchase,140,s008898
1213,2024-07-19 06:45:04,purchase,21,s008899
1484,2025-06-21 21:10:09,add_to_cart,247,s008900
1775,2025-11-15 07:11:01,add_to_cart,57,s008901
220,2024-04-19 18:15:43,view,68,s008902
22,2025-07-28 14:21:24,view,104,s008903
1416,2024-03-05 20:18:08,add_to_cart,78,s008904
594,2025-04-18 19:51:09,purchase,220,s008905
210,2024-12-13 19:01:30,view,266,s008906
2107,2025-09-26 20:13:04,purchase,383,s008907
1790,2024-02-15 19:08:18,wishlist,14,s008908
59,2024-07-07 05:26:00,add_to_cart,390,s008909
1927,2025-12-10 20:28:45,view,265,s008910
2148,2024-08-03 14:45:22,purchase,142,s008911
654,2025-08-23 20:42:56,remove_from_cart,268,s008912
861,2024-02-11 18:32:36,view,56,s008913
1489,2024-06-12 07:15:55,wishlist,191,s008914
2118,2025-07-20 12:52:22,view,370,s008915
2204,2025-08-18 00:17:17,purchase,168,s008916
2273,2025-11-07 07:05:25,add_to_cart,196,s008917
606,2024-04-26 05:43:49,view,319,s008918
2403,2025-08-04 23:36:13,wishlist,336,s008919
1587,2025-03-11 14:12:07,view,356,s008920
1718,2024-07-19 06:16:56,view,357,s008921
1574,2024-10-06 20:09:17,add_to_cart,65,s008922
2122,2024-05-09 20:41:18,remove_from_cart,280,s008923
434,2025-06-20 07:07:20,view,254,s008924
808,2025-06-05 18:48:18,view,64,s008925
1498,2025-06-22 20:29:30,wishlist,325,s008926
1462,2025-06-25 20:52:11,wishlist,371,s008927
1473,2024-05-22 20:17:10,view,128,s008928
1096,2024-04-05 11:20:30,view,356,s008929
1230,2025-12-10 20:34:39,view,297,s008930
433,2025-03-21 10:33:35,add_to_cart,268,s008931
737,2024-06-15 04:58:27,view,265,s008932
1289,2024-04-07 08:18:52,add_to_cart,279,s008933
331,2024-04-05 07:35:14,remove_from_cart,222,s008934
2114,2024-10-13 18:27:05,add_to_cart,266,s008935
2133,2025-12-08 08:51:41,purchase,209,s008936
2495,2024-06-02 01:47:26,wishlist,41,s008937
1054,2025-09-18 03:23:21,view,70,s008938
624,2024-06-13 10:37:14,wishlist,297,s008939
2272,2024-06-05 19:10:07,wishlist,131,s008940
2093,2024-06-30 19:40:07,view,178,s008941
775,2024-11-30 10:27:36,add_to_cart,285,s008942
1430,2024-02-18 10:13:24,wishlist,342,s008943
2333,2025-05-09 13:04:07,wishlist,88,s008944
826,2025-04-23 11:56:07,purchase,53,s008945
2053,2024-11-01 19:00:56,view,384,s008946
2068,2024-11-21 21:35:28,wishlist,241,s008947
2143,2025-10-28 23:00:27,view,328,s008948
1606,2024-01-08 18:42:17,view,141,s008949
1744,2025-09-03 08:03:59,remove_from_cart,23,s008950
259,2024-04-11 08:34:52,view,269,s008951
1629,2024-12-07 18:40:58,purchase,168,s008952
2496,2025-03-11 20:15:32,view,29,s008953
910,2025-06-20 03:49:58,view,138,s008954
1199,2024-08-13 21:13:01,view,364,s008955
42,2025-10-03 16:51:43,view,360,s008956
1122,2024-02-10 09:55:58,add_to_cart,383,s008957
2121,2024-07-17 20:59:41,purchase,308,s008958
970,2024-09-21 18:03:33,add_to_cart,257,s008959
2010,2024-02-10 19:48:25,view,322,s008960
2002,2025-11-03 19:05:42,view,226,s008961
135,2024-05-03 08:55:45,wishlist,287,s008962
219,2024-06-13 20:40:15,view,44,s008963
2038,2025-02-19 12:03:08,view,181,s008964
80,2025-07-03 22:53:45,add_to_cart,7,s008965
1161,2025-08-05 19:19:39,add_to_cart,21,s008966
280,2024-05-01 19:45:56,view,372,s008967
474,2024-01-21 22:22:01,view,232,s008968
1295,2024-07-12 23:08:20,wishlist,140,s008969
916,2025-10-17 20:47:54,wishlist,370,s008970
384,2025-07-19 07:11:55,add_to_cart,98,s008971
1130,2024-02-03 18:12:35,add_to_cart,4,s008972
1826,2025-01-20 23:35:40,purchase,180,s008973
2221,2024-11-23 12:49:17,view,32,s008974
1735,2025-11-06 14:02:09,view,231,s008975
2238,2025-07-24 08:24:10,purchase,225,s008976
390,2025-07-31 06:29:57,wishlist,282,s008977
1364,2025-07-23 10:35:47,wishlist,163,s008978
2410,2025-10-16 11:30:15,add_to_cart,61,s008979
2019,2024-01-12 20:37:38,view,150,s008980
806,2024-11-20 21:43:36,view,51,s008981
1973,2024-04-26 04:40:02,purchase,56,s008982
889,2024-04-26 11:39:44,view,146,s008983
2249,2025-07-23 09:32:26,view,117,s008984
2382,2024-07-27 20:39:46,add_to_cart,287,s008985
948,2025-09-21 09:02:52,view,82,s008986
1897,2024-02-11 13:42:40,add_to_cart,263,s008987
306,2025-08-04 20:16:50,view,348,s008988
2415,2025-05-30 05:56:11,view,50,s008989
1414,2025-10-16 12:13:54,remove_from_cart,301,s008990
1066,2024-07-03 22:11:40,view,173,s008991
1532,2025-09-22 21:38:55,view,190,s008992
2180,2024-11-26 21:56:14,view,120,s008993
1462,2025-07-08 02:16:16,purchase,77,s008994
2191,2024-03-13 20:45:19,view,327,s008995
30,2025-10-16 21:22:57,view,255,s008996
148,2025-04-03 20:40:23,add_to_cart,171,s008997
1304,2025-05-08 10:20:09,view,286,s008998
1604,2024-08-17 08:45:13,view,187,s008999
1023,2024-07-04 07:27:09,wishlist,140,s009000
2109,2024-03-16 09:55:31,purchase,153,s009001
902,2025-07-15 10:49:53,wishlist,357,s009002
19,2025-03-04 22:50:25,view,270,s009003
943,2025-09-07 20:05:37,purchase,107,s009004
84,2025-10-22 13:00:24,purchase,5,s009005
1826,2024-02-05 19:45:33,view,107,s009006
2229,2024-09-13 07:57:30,view,383,s009007
290,2025-01-21 04:29:10,remove_from_cart,376,s009008
97,2025-01-18 20:38:18,view,368,s009009
1790,2025-10-19 06:53:38,view,81,s009010
2126,2024-04-20 18:17:12,view,97,s009011
381,2025-04-28 10:15:27,view,241,s009012
2458,2025-03-25 02:43:07,view,42,s009013
265,2024-08-30 05:37:49,wishlist,309,s009014
1075,2025-09-14 12:50:08,view,136,s009015
2165,2024-02-15 11:12:17,view,287,s009016
1256,2024-04-21 09:22:46,add_to_cart,22,s009017
2310,2025-03-03 21:00:12,view,190,s009018
1170,2025-07-27 20:23:18,view,370,s009019
2354,2025-02-21 06:34:20,wishlist,171,s009020
26,2025-05-06 02:13:32,add_to_cart,59,s009021
701,2024-10-02 12:12:17,view,51,s009022
485,2025-06-25 20:16:07,add_to_cart,205,s009023
2109,2024-07-20 19:13:40,view,140,s009024
873,2024-06-30 12:46:05,add_to_cart,49,s009025
891,2024-12-28 18:06:06,wishlist,6,s009026
1207,2025-06-12 15:39:00,add_to_cart,344,s009027
1687,2025-11-07 19:35:21,add_to_cart,243,s009028
1684,2024-12-12 17:31:39,view,133,s009029
2201,2025-03-23 05:11:41,view,159,s009030
378,2024-11-18 09:42:03,view,214,s009031
1633,2025-07-03 07:38:13,view,128,s009032
1945,2024-02-24 15:36:34,view,100,s009033
2183,2024-05-13 15:12:23,add_to_cart,298,s009034
2005,2024-04-02 16:12:07,wishlist,158,s009035
1098,2024-03-02 21:23:39,purchase,392,s009036
439,2024-02-03 21:49:35,wishlist,350,s009037
2499,2025-01-14 02:27:44,purchase,387,s009038
76,2025-11-20 19:57:37,view,28,s009039
1022,2024-01-30 18:29:59,wishlist,250,s009040
680,2025-05-12 21:52:15,view,203,s009041
1920,2025-12-02 06:29:18,wishlist,237,s009042
911,2025-01-29 07:14:24,view,180,s009043
2453,2025-07-30 22:53:24,purchase,123,s009044
1157,2025-06-14 08:47:54,add_to_cart,384,s009045
1802,2024-02-05 18:18:41,view,332,s009046
129,2025-10-16 08:36:06,wishlist,42,s009047
667,2025-11-27 20:31:50,view,381,s009048
605,2024-02-22 02:25:36,view,260,s009049
1687,2025-09-02 13:13:03,view,123,s009050
1915,2025-09-08 12:41:39,view,392,s009051
1871,2024-12-12 07:55:20,view,331,s009052
187,2025-05-10 18:01:48,purchase,209,s009053
372,2025-07-23 16:01:09,view,90,s009054
284,2025-10-27 22:00:39,add_to_cart,285,s009055
660,2025-03-03 19:13:13,view,373,s009056
1639,2024-09-08 21:47:18,view,174,s009057
732,2025-02-23 12:42:14,view,288,s009058
2328,2025-03-18 13:39:36,purchase,372,s009059
260,2024-06-28 21:50:43,purchase,143,s009060
2100,2024-09-10 11:17:50,add_to_cart,386,s009061
1232,2025-03-03 16:49:40,view,173,s009062
195,2025-06-08 22:55:13,wishlist,280,s009063
1628,2025-10-02 18:09:10,wishlist,239,s009064
785,2024-03-19 13:30:28,view,186,s009065
2111,2024-03-13 08:26:37,wishlist,316,s009066
775,2024-05-05 10:34:42,view,343,s009067
2376,2025-10-08 18:23:20,view,363,s009068
740,2025-11-05 09:15:42,view,258,s009069
879,2025-06-18 09:59:25,view,157,s009070
818,2024-06-27 06:59:03,view,330,s009071
993,2025-02-02 20:59:17,add_to_cart,332,s009072
209,2024-05-09 22:33:40,view,387,s009073
809,2024-01-16 21:55:45,view,98,s009074
199,2025-09-04 10:05:27,wishlist,149,s009075
632,2024-04-16 08:39:12,purchase,117,s009076
796,2024-03-21 18:31:20,purchase,117,s009077
1046,2024-05-05 16:22:41,add_to_cart,151,s009078
1099,2025-04-29 20:11:01,view,88,s009079
961,2025-05-04 22:13:01,view,292,s009080
1515,2024-07-05 11:34:30,add_to_cart,53,s009081
1897,2025-09-19 09:22:59,view,353,s009082
2139,2024-09-30 08:25:22,wishlist,188,s009083
2118,2025-11-15 18:15:10,purchase,328,s009084
5,2025-10-10 13:41:11,wishlist,310,s009085
1741,2025-06-12 12:35:59,view,88,s009086
2201,2024-01-02 10:21:35,view,274,s009087
2246,2025-01-20 12:02:20,add_to_cart,26,s009088
621,2024-05-19 11:57:57,view,213,s009089
1051,2025-11-27 10:25:20,view,203,s009090
2354,2024-07-29 11:00:27,view,62,s009091
2116,2024-11-12 18:58:28,view,277,s009092
566,2025-10-08 11:42:51,wishlist,86,s009093
2313,2024-01-14 18:48:38,wishlist,305,s009094
863,2024-12-24 20:39:41,add_to_cart,108,s009095
1009,2025-01-05 19:11:15,wishlist,62,s009096
37,2024-12-29 21:27:50,view,338,s009097
1451,2025-02-18 22:51:14,view,74,s009098
1128,2024-08-24 22:18:57,add_to_cart,194,s009099
2118,2024-07-12 10:32:19,purchase,35,s009100
1619,2024-01-15 21:44:51,view,96,s009101
818,2024-04-28 09:04:04,wishlist,170,s009102
1760,2025-09-06 21:51:55,purchase,94,s009103
1142,2025-03-14 15:43:38,view,53,s009104
806,2024-09-26 19:13:17,wishlist,5,s009105
123,2024-12-28 14:33:01,wishlist,304,s009106
436,2024-09-06 13:23:51,view,46,s009107
2427,2025-03-13 11:29:17,purchase,169,s009108
68,2025-09-16 13:32:01,wishlist,213,s009109
782,2024-05-15 13:53:41,view,48,s009110
14,2025-05-01 08:52:11,add_to_cart,250,s009111
2338,2024-12-20 08:20:28,wishlist,186,s009112
955,2025-03-21 16:28:40,view,51,s009113
1500,2025-10-07 09:07:12,add_to_cart,292,s009114
532,2024-10-10 13:24:57,add_to_cart,270,s009115
2500,2025-03-29 19:58:20,purchase,8,s009116
1608,2024-05-29 21:03:09,add_to_cart,309,s009117
796,2025-11-07 15:24:52,add_to_cart,176,s009118
1348,2025-03-02 14:41:06,view,196,s009119
2226,2024-08-14 13:54:17,purchase,372,s009120
1562,2024-06-15 18:46:45,add_to_cart,286,s009121
1909,2024-05-12 07:57:09,view,204,s009122
870,2025-10-19 15:48:25,add_to_cart,169,s009123
118,2024-12-04 21:17:19,add_to_cart,223,s009124
1705,2025-07-21 20:23:42,wishlist,134,s009125
2176,2024-04-24 17:56:42,view,323,s009126
25,2024-09-13 17:50:09,view,12,s009127
639,2024-04-19 22:18:20,view,311,s009128
1564,2024-10-25 12:16:36,purchase,93,s009129
2423,2025-09-24 11:43:58,view,277,s009130
1873,2024-09-06 09:09:05,add_to_cart,247,s009131
255,2024-02-29 21:57:17,add_to_cart,87,s009132
833,2025-07-31 21:32:27,view,87,s009133
354,2024-04-05 21:06:13,add_to_cart,188,s009134
1726,2025-04-12 07:28:54,view,246,s009135
1244,2025-02-12 18:50:29,view,264,s009136
2297,2025-10-24 12:17:23,add_to_cart,129,s009137
364,2024-04-17 08:17:54,add_to_cart,221,s009138
899,2024-07-23 15:39:49,view,399,s009139
951,2024-02-20 19:51:16,view,356,s009140
2237,2025-10-21 15:39:51,view,35,s009141
2117,2025-11-12 08:47:40,add_to_cart,58,s009142
1605,2025-07-02 17:38:24,view,233,s009143
2157,2024-06-04 18:33:02,view,214,s009144
2384,2024-04-18 08:46:43,purchase,19,s009145
1563,2024-08-14 20:42:48,view,101,s009146
423,2025-06-24 14:27:38,add_to_cart,399,s009147
1666,2025-05-15 22:15:36,view,243,s009148
2266,2024-10-14 18:33:20,view,285,s009149
1132,2024-11-07 08:32:11,view,22,s009150
356,2024-11-26 06:08:22,add_to_cart,189,s009151
1913,2025-05-29 21:50:03,view,27,s009152
1065,2024-04-20 08:37:33,view,137,s009153
2114,2024-10-18 21:18:34,view,60,s009154
1499,2025-08-13 21:39:33,view,352,s009155
1768,2025-05-31 10:49:55,add_to_cart,258,s009156
1362,2025-04-19 14:55:14,view,131,s009157
614,2025-11-12 15:11:22,view,28,s009158
1596,2024-01-31 09:16:33,view,161,s009159
812,2024-09-26 20:47:25,add_to_cart,336,s009160
668,2024-08-27 14:11:26,wishlist,122,s009161
1795,2024-07-04 20:27:02,view,370,s009162
2189,2025-01-02 09:54:59,view,390,s009163
1293,2025-04-06 18:31:00,view,318,s009164
2155,2025-01-28 20:44:05,view,74,s009165
1200,2024-03-10 07:48:45,view,145,s009166
1694,2024-05-26 17:17:41,add_to_cart,129,s009167
1921,2024-03-17 13:19:36,view,344,s009168
1064,2025-04-12 05:01:41,add_to_cart,192,s009169
2076,2025-06-26 11:56:05,view,13,s009170
896,2024-01-29 07:50:43,wishlist,142,s009171
2288,2024-07-13 17:31:33,view,34,s009172
2408,2025-01-16 17:29:07,view,14,s009173
518,2025-08-30 19:32:02,purchase,308,s009174
470,2025-05-17 20:30:33,view,115,s009175
469,2024-04-22 20:54:19,add_to_cart,45,s009176
773,2025-08-07 20:51:56,view,238,s009177
1740,2024-02-29 18:18:38,purchase,358,s009178
1391,2025-08-30 08:46:47,view,173,s009179
2496,2024-03-08 10:52:01,view,27,s009180
2027,2025-08-14 11:36:24,view,164,s009181
801,2025-07-12 10:28:48,purchase,348,s009182
1460,2024-09-22 09:31:38,view,113,s009183
2324,2024-07-30 03:20:28,add_to_cart,171,s009184
1876,2025-04-18 20:51:09,add_to_cart,198,s009185
1531,2025-09-22 17:44:54,wishlist,189,s009186
84,2025-05-22 20:16:51,view,21,s009187
1186,2025-01-19 20:35:00,view,39,s009188
2081,2025-09-12 11:07:07,view,135,s009189
1493,2025-01-23 14:47:51,view,299,s009190
2126,2025-01-17 06:33:59,wishlist,245,s009191
1593,2025-12-08 20:32:25,remove_from_cart,237,s009192
714,2024-07-31 08:37:08,view,371,s009193
2010,2024-01-07 21:16:55,view,399,s009194
777,2025-06-29 13:18:16,view,261,s009195
1205,2024-03-19 20:02:19,add_to_cart,306,s009196
2477,2024-08-21 19:46:48,wishlist,133,s009197
1676,2025-02-01 07:53:03,remove_from_cart,145,s009198
1987,2024-02-11 22:33:20,view,317,s009199
1786,2024-08-08 11:11:50,wishlist,198,s009200
2278,2024-08-06 12:44:18,view,241,s009201
1050,2024-04-05 09:35:30,add_to_cart,85,s009202
1707,2025-08-20 15:24:04,view,122,s009203
814,2024-01-01 21:45:12,wishlist,272,s009204
23,2025-07-21 18:49:36,view,384,s009205
100,2024-05-06 19:42:30,view,105,s009206
2496,2025-10-24 08:51:01,wishlist,187,s009207
2040,2025-10-15 07:36:30,wishlist,188,s009208
560,2024-12-21 18:27:17,view,33,s009209
1759,2025-03-31 12:58:29,view,120,s009210
68,2024-12-09 10:03:44,view,222,s009211
752,2025-08-16 20:33:23,wishlist,334,s009212
947,2025-01-06 11:18:36,wishlist,285,s009213
2358,2025-07-08 14:16:01,view,283,s009214
251,2025-11-16 22:14:01,remove_from_cart,248,s009215
