purchase_id,user_id,game_id,item_type,amount_usd,purchased_at
2502,21,12,extra_lives,1.99,2024-06-26 07:04:22
2503,869,14,extra_lives,0.99,2024-07-02 12:47:35
2504,2309,,cosmetic,2.99,2024-11-30 19:29:50
2505,720,,ad_removal,2.99,2024-05-27 06:09:17
2506,618,15,extra_lives,0.99,2024-11-05 03:08:34
2507,1883,24,hint_pack,1.99,2024-10-06 12:30:06
2508,174,16,hint_pack,0.99,2024-12-24 13:53:05
2509,978,21,extra_lives,0.99,2024-07-19 03:20:36
2510,2163,,premium_subscription,14.99,2024-11-23 20:14:13
2511,461,23,game_unlock,6.99,2024-12-02 08:44:14
2512,1466,12,extra_lives,1.99,2024-10-14 12:02:50
2513,1822,,premium_subscription,14.99,2024-11-06 15:02:52
2514,2343,17,extra_lives,0.99,2024-11-30 00:17:18
2515,2735,2,hint_pack,1.99,2024-10-22 19:28:25
2516,1502,1,hint_pack,1.99,2024-05-15 13:14:50
2517,1642,20,hint_pack,2.99,2024-10-20 07:18:25
2518,1285,19,extra_lives,1.99,2024-12-18 14:40:21
2519,1894,,ad_removal,4.99,2024-08-19 21:41:30
2520,2077,22,extra_lives,0.99,2024-06-07 17:10:51
2521,1281,22,game_unlock,4.99,2024-12-26 13:44:42
2522,1497,,cosmetic,2.99,2024-09-16 00:47:49
2523,498,,cosmetic,4.99,2024-11-14 17:50:16
2524,771,,ad_removal,4.99,2024-09-27 06:56:51
2525,1528,17,hint_pack,0.99,2024-05-11 18:51:09
2526,2678,,premium_subscription,14.99,2024-04-12 00:40:50
2527,2730,25,game_unlock,6.99,2024-12-14 09:18:39
2528,2140,,cosmetic,1.99,2024-12-27 09:57:23
2529,1243,,cosmetic,4.99,2024-12-20 01:03:02
2530,1193,,premium_subscription,9.99,2024-11-17 20:50:05
2531,1959,8,extra_lives,1.99,2024-11-26 21:31:08
2532,1425,9,extra_lives,1.99,2024-10-21 09:12:10
2533,1685,,cosmetic,2.99,2024-09-27 21:42:48
2534,874,8,game_unlock,4.99,2024-11-01 07:18:44
2535,377,21,game_unlock,2.99,2024-11-27 20:53:50
2536,2482,12,game_unlock,4.99,2024-10-08 00:36:05
2537,2860,19,hint_pack,2.99,2024-12-07 01:35:04
2538,1269,,cosmetic,2.99,2024-11-11 04:13:55
2539,618,2,extra_lives,1.99,2024-12-25 10:22:43
2540,713,10,extra_lives,1.99,2024-05-02 02:05:53
2541,1308,,cosmetic,2.99,2024-08-08 01:02:51
2542,1238,,premium_subscription,4.99,2024-12-29 04:48:03
2543,56,10,extra_lives,1.99,2024-11-06 02:22:03
2544,2224,20,game_unlock,2.99,2024-10-20 16:39:59
2545,2749,2,hint_pack,1.99,2024-11-20 03:49:26
2546,2587,8,hint_pack,2.99,2024-10-30 01:34:21
2547,1961,18,game_unlock,2.99,2024-12-06 09:24:46
2548,452,,cosmetic,2.99,2024-12-01 19:30:33
2549,1451,16,game_unlock,6.99,2024-11-29 02:05:07
2550,557,,premium_subscription,9.99,2024-11-03 22:39:31
2551,241,25,hint_pack,1.99,2024-09-28 16:52:35
2552,840,,premium_subscription,9.99,2024-12-14 07:56:37
2553,563,6,extra_lives,0.99,2024-12-19 16:10:59
2554,436,9,extra_lives,1.99,2024-11-25 02:56:07
2555,828,,premium_subscription,14.99,2024-11-06 16:37:01
2556,1761,,cosmetic,4.99,2024-11-11 02:15:39
2557,2234,,premium_subscription,14.99,2024-11-08 20:31:12
2558,2234,6,extra_lives,1.99,2024-07-16 15:03:07
2559,1461,15,hint_pack,0.99,2024-12-24 01:25:00
2560,566,11,hint_pack,1.99,2024-04-19 07:50:34
2561,1127,,ad_removal,2.99,2024-11-07 12:25:47
2562,1891,,cosmetic,1.99,2024-08-17 03:03:06
2563,1269,,premium_subscription,14.99,2024-11-20 19:19:24
2564,920,,ad_removal,4.99,2024-10-20 23:41:42
2565,1939,1,hint_pack,2.99,2024-12-28 21:10:40
2566,637,16,extra_lives,1.99,2024-08-16 15:32:56
2567,1498,,ad_removal,2.99,2024-12-17 07:21:39
2568,1642,22,extra_lives,0.99,2024-10-23 01:14:33
2569,1023,4,game_unlock,6.99,2024-10-26 12:05:15
2570,2017,7,extra_lives,1.99,2024-09-15 00:01:29
2571,1446,11,game_unlock,4.99,2024-10-10 13:54:41
2572,1145,15,extra_lives,0.99,2024-09-02 07:30:46
2573,1044,13,extra_lives,1.99,2024-12-22 23:30:42
2574,1026,,cosmetic,1.99,2024-05-06 22:56:42
2575,2266,,premium_subscription,9.99,2024-10-28 06:52:29
2576,2133,,cosmetic,4.99,2024-09-13 21:59:37
2577,1633,7,extra_lives,0.99,2024-12-18 04:35:19
2578,1557,22,extra_lives,1.99,2024-10-10 09:58:34
2579,2144,3,extra_lives,0.99,2024-10-31 01:47:23
2580,969,14,hint_pack,0.99,2024-10-18 07:13:28
2581,688,,ad_removal,4.99,2024-03-09 09:06:18
2582,381,,ad_removal,2.99,2024-09-17 22:27:30
2583,473,15,game_unlock,2.99,2024-10-11 00:37:00
2584,156,,cosmetic,2.99,2024-08-17 01:46:19
2585,1471,,ad_removal,2.99,2024-04-30 00:44:20
2586,2818,16,game_unlock,4.99,2024-11-26 19:38:44
2587,2705,,cosmetic,4.99,2024-08-17 08:41:22
2588,2189,,cosmetic,1.99,2024-09-26 05:30:44
2589,1807,18,hint_pack,2.99,2024-11-03 15:16:25
2590,2760,7,extra_lives,0.99,2024-09-01 22:00:31
2591,1498,16,extra_lives,0.99,2024-09-10 10:01:11
2592,884,,ad_removal,4.99,2024-09-04 16:36:48
2593,2352,,ad_removal,2.99,2024-07-25 13:16:21
2594,36,,cosmetic,1.99,2024-11-11 08:18:58
2595,2655,,premium_subscription,4.99,2024-07-07 14:35:07
2596,699,1,game_unlock,6.99,2024-10-04 14:30:32
2597,2515,,premium_subscription,9.99,2024-10-18 07:31:04
2598,568,8,hint_pack,1.99,2024-10-19 18:09:11
2599,1045,5,hint_pack,2.99,2024-10-26 17:45:29
2600,2593,21,game_unlock,2.99,2024-10-27 08:16:44
2601,1631,,premium_subscription,14.99,2024-11-28 18:35:20
2602,1994,20,extra_lives,0.99,2024-07-29 16:44:24
2603,1964,,ad_removal,4.99,2024-11-15 09:56:59
2604,2850,,premium_subscription,9.99,2024-07-30 04:05:01
2605,251,13,hint_pack,1.99,2024-05-14 15:28:08
2606,1251,,premium_subscription,9.99,2024-11-16 03:56:40
2607,2397,23,extra_lives,1.99,2024-10-31 01:09:09
2608,29,11,extra_lives,0.99,2024-12-06 05:47:32
2609,498,,premium_subscription,4.99,2024-11-05 14:52:41
2610,2259,,premium_subscription,4.99,2024-07-17 09:27:01
2611,272,,cosmetic,4.99,2024-11-25 20:31:00
2612,2572,3,game_unlock,2.99,2024-12-18 01:26:56
2613,1149,19,hint_pack,1.99,2024-11-29 21:09:11
2614,459,21,extra_lives,0.99,2024-03-08 06:13:15
2615,384,,cosmetic,4.99,2024-12-14 21:43:41
2616,2529,24,game_unlock,6.99,2024-10-07 05:28:03
2617,2338,,cosmetic,2.99,2024-10-20 00:29:41
2618,246,15,game_unlock,2.99,2024-12-09 23:32:28
2619,2447,17,game_unlock,2.99,2024-07-01 03:40:25
2620,1593,16,extra_lives,0.99,2024-05-11 22:03:33
2621,757,22,hint_pack,1.99,2024-12-07 17:24:53
2622,2640,19,game_unlock,2.99,2024-12-24 10:06:21
2623,148,22,hint_pack,1.99,2024-10-25 13:51:47
2624,2555,16,extra_lives,1.99,2024-11-26 03:00:41
2625,2343,2,extra_lives,0.99,2024-10-15 00:01:48
2626,712,,ad_removal,2.99,2024-12-25 15:22:52
2627,883,1,hint_pack,0.99,2024-12-08 04:37:17
2628,2278,,ad_removal,2.99,2024-09-24 20:54:18
2629,2266,8,hint_pack,2.99,2024-10-02 14:29:53
2630,1575,22,hint_pack,1.99,2024-06-16 09:53:36
2631,2952,22,hint_pack,1.99,2024-12-30 04:41:07
2632,852,,premium_subscription,9.99,2024-11-05 07:29:01
2633,637,,premium_subscription,14.99,2024-05-23 22:55:29
2634,272,,premium_subscription,4.99,2024-11-20 07:37:51
2635,815,9,hint_pack,1.99,2024-11-21 03:32:17
2636,68,19,game_unlock,2.99,2024-12-14 09:08:16
2637,554,20,extra_lives,1.99,2024-12-10 13:46:20
2638,1046,12,hint_pack,1.99,2024-10-16 22:02:34
2639,631,,cosmetic,2.99,2024-12-16 16:37:55
2640,2772,,ad_removal,2.99,2024-09-24 18:17:50
2641,1513,3,game_unlock,6.99,2024-11-06 07:17:36
2642,826,12,game_unlock,2.99,2024-06-19 08:09:52
2643,163,,premium_subscription,4.99,2024-09-30 07:45:08
2644,1837,,premium_subscription,9.99,2024-08-15 00:52:39
2645,766,,premium_subscription,14.99,2024-08-29 05:23:18
2646,658,16,hint_pack,1.99,2024-11-19 09:46:45
2647,1326,15,extra_lives,0.99,2024-12-26 10:43:08
2648,2325,,cosmetic,2.99,2024-11-28 00:24:22
2649,1538,18,hint_pack,0.99,2024-09-25 18:52:23
2650,2809,1,hint_pack,2.99,2024-10-30 12:30:20
2651,1277,,premium_subscription,14.99,2024-03-14 22:48:57
2652,2955,,cosmetic,2.99,2024-10-10 23:06:46
2653,709,1,game_unlock,4.99,2024-09-11 09:45:43
2654,2776,12,hint_pack,0.99,2024-10-14 16:20:11
2655,2412,,premium_subscription,9.99,2024-08-24 16:51:58
2656,925,,ad_removal,2.99,2024-11-24 01:50:23
2657,511,,ad_removal,4.99,2024-04-02 02:23:18
2658,287,3,hint_pack,0.99,2024-12-07 14:16:47
2659,704,20,extra_lives,0.99,2024-10-10 08:04:52
2660,2215,7,hint_pack,1.99,2024-10-25 07:36:20
2661,1822,,ad_removal,2.99,2024-09-19 22:09:44
2662,975,,cosmetic,2.99,2024-07-08 17:00:07
2663,737,,ad_removal,2.99,2024-10-03 05:27:46
2664,2599,,premium_subscription,4.99,2024-10-16 13:14:54
2665,1578,,premium_subscription,4.99,2024-11-03 04:29:47
2666,2463,,premium_subscription,4.99,2024-08-03 04:37:28
2667,1396,,cosmetic,1.99,2024-12-20 22:56:31
2668,1432,18,hint_pack,2.99,2024-11-16 00:02:45
2669,1177,11,game_unlock,6.99,2024-12-10 15:35:01
2670,2002,,ad_removal,2.99,2024-12-07 20:33:01
2671,2796,8,hint_pack,1.99,2024-12-31 06:20:58
2672,1281,1,extra_lives,1.99,2024-10-15 18:54:23
2673,1780,,cosmetic,1.99,2024-12-11 12:04:11
2674,852,,premium_subscription,4.99,2024-04-16 07:18:12
2675,871,20,extra_lives,0.99,2024-08-20 02:47:37
2676,785,,cosmetic,2.99,2024-12-07 02:38:05
2677,2050,17,game_unlock,2.99,2024-02-17 06:27:42
2678,1934,14,extra_lives,1.99,2024-10-09 07:43:15
2679,1962,16,hint_pack,2.99,2024-09-04 23:28:32
2680,734,,cosmetic,4.99,2024-08-08 20:24:49
2681,353,13,hint_pack,2.99,2024-06-13 16:49:03
2682,1421,,premium_subscription,14.99,2024-03-25 22:19:53
2683,1915,,premium_subscription,14.99,2024-12-31 05:16:29
2684,161,13,hint_pack,1.99,2024-08-15 09:21:07
2685,1678,,cosmetic,2.99,2024-10-23 11:28:41
2686,311,10,game_unlock,4.99,2024-11-30 17:49:51
2687,2771,7,hint_pack,0.99,2024-07-27 18:50:47
2688,1720,15,hint_pack,1.99,2024-10-08 23:36:01
2689,1167,24,game_unlock,4.99,2024-11-16 14:20:49
2690,264,,cosmetic,2.99,2024-12-21 09:50:23
2691,2768,,cosmetic,1.99,2024-05-31 01:17:02
2692,2770,18,extra_lives,1.99,2024-12-10 23:24:17
2693,818,4,game_unlock,2.99,2024-10-07 03:37:44
2694,2276,24,hint_pack,2.99,2024-05-01 23:52:10
2695,2189,,cosmetic,1.99,2024-12-06 02:36:41
2696,9,,premium_subscription,9.99,2024-12-01 08:51:07
2697,1513,,ad_removal,2.99,2024-12-18 13:55:54
2698,1971,,cosmetic,4.99,2024-07-31 02:26:51
2699,837,,cosmetic,2.99,2024-07-21 09:37:21
2700,2070,,cosmetic,4.99,2024-05-07 22:57:06
2701,2415,15,hint_pack,0.99,2024-11-18 23:23:48
2702,968,,ad_removal,2.99,2024-11-30 00:57:57
2703,1511,,premium_subscription,9.99,2024-12-27 01:42:26
2704,2482,,ad_removal,4.99,2024-08-14 15:39:06
2705,2763,23,game_unlock,4.99,2024-11-23 18:06:40
2706,284,20,game_unlock,6.99,2024-12-08 06:27:59
2707,931,3,hint_pack,2.99,2024-05-31 20:12:28
2708,2725,23,extra_lives,1.99,2024-05-25 15:40:24
2709,1054,25,hint_pack,2.99,2024-07-03 04:02:39
2710,1359,9,game_unlock,4.99,2024-10-10 01:14:09
2711,2695,18,hint_pack,2.99,2024-05-28 15:33:43
2712,1808,,ad_removal,2.99,2024-10-24 16:17:44
2713,218,,cosmetic,1.99,2024-07-28 16:22:11
2714,2115,,cosmetic,2.99,2024-11-11 07:24:04
2715,2818,,premium_subscription,9.99,2024-10-31 04:05:10
2716,1711,22,hint_pack,0.99,2024-12-15 04:57:23
2717,398,4,extra_lives,0.99,2024-10-31 17:53:02
2718,1116,,ad_removal,4.99,2024-02-29 15:52:30
2719,768,23,hint_pack,1.99,2024-09-27 21:02:05
2720,2077,13,extra_lives,1.99,2024-01-31 05:06:26
2721,2176,,ad_removal,4.99,2024-08-18 06:04:24
2722,720,9,hint_pack,2.99,2024-09-13 21:39:12
2723,2756,14,hint_pack,2.99,2024-04-09 12:31:06
2724,1499,,premium_subscription,14.99,2024-05-09 22:31:20
2725,981,13,game_unlock,2.99,2024-04-10 03:24:19
2726,2201,13,extra_lives,1.99,2024-10-27 07:23:08
2727,115,10,game_unlock,6.99,2024-11-25 11:28:21
2728,2973,3,extra_lives,0.99,2024-11-20 09:18:40
2729,1278,8,extra_lives,0.99,2024-09-23 13:00:05
2730,1790,1,game_unlock,2.99,2024-10-28 13:41:01
2731,1265,24,game_unlock,2.99,2024-12-15 04:26:01
2732,231,,premium_subscription,9.99,2024-11-02 13:00:45
2733,2663,10,extra_lives,1.99,2024-12-09 03:32:40
2734,2077,,cosmetic,1.99,2024-04-12 19:11:35
2735,76,5,extra_lives,1.99,2024-10-16 03:42:36
2736,2281,17,extra_lives,1.99,2024-06-10 16:11:24
2737,2736,25,game_unlock,2.99,2024-11-10 10:37:43
2738,1951,4,extra_lives,1.99,2024-10-31 14:07:38
2739,424,3,hint_pack,2.99,2024-12-22 20:18:11
2740,2665,,cosmetic,2.99,2024-09-27 05:26:01
2741,670,17,extra_lives,0.99,2024-08-28 13:06:37
2742,2634,,ad_removal,2.99,2024-08-19 14:52:01
2743,800,,premium_subscription,9.99,2024-04-17 09:00:47
2744,2210,,premium_subscription,14.99,2024-11-15 08:33:53
2745,3,24,extra_lives,1.99,2024-11-09 21:48:49
2746,1174,7,hint_pack,0.99,2024-12-30 21:07:26
2747,2290,21,extra_lives,0.99,2024-11-25 21:18:04
2748,349,9,extra_lives,0.99,2024-11-23 11:15:27
2749,303,8,hint_pack,2.99,2024-03-03 01:34:03
2750,2064,,premium_subscription,4.99,2024-12-08 00:16:38
2751,892,4,game_unlock,4.99,2024-12-08 01:12:30
2752,2931,3,extra_lives,0.99,2024-11-24 12:11:06
2753,317,,cosmetic,4.99,2024-12-27 21:09:04
2754,2514,,cosmetic,4.99,2024-08-28 12:42:46
2755,1693,,ad_removal,4.99,2024-11-02 05:03:01
2756,883,6,hint_pack,2.99,2024-12-12 22:37:58
2757,539,24,extra_lives,1.99,2024-07-30 22:51:08
2758,1251,,cosmetic,1.99,2024-12-30 12:57:29
2759,1721,,premium_subscription,4.99,2024-06-02 18:35:58
2760,1141,5,game_unlock,2.99,2024-12-04 18:09:35
2761,2077,,premium_subscription,9.99,2024-11-03 11:34:40
2762,2426,5,hint_pack,0.99,2024-10-29 01:00:41
2763,2368,22,hint_pack,2.99,2024-11-20 20:35:11
2764,2267,,cosmetic,1.99,2024-09-06 18:02:13
2765,2331,11,hint_pack,0.99,2024-12-27 11:33:47
2766,927,,cosmetic,2.99,2024-10-16 10:47:07
2767,2927,,cosmetic,2.99,2024-10-02 20:56:03
2768,2726,13,game_unlock,6.99,2024-11-17 04:28:52
2769,2870,20,hint_pack,0.99,2024-12-23 00:54:00
2770,2052,6,hint_pack,0.99,2024-10-07 06:49:27
2771,375,,premium_subscription,9.99,2024-08-21 15:59:02
2772,1508,,premium_subscription,14.99,2024-09-26 12:56:54
2773,2597,,cosmetic,2.99,2024-04-16 18:37:01
2774,1024,21,extra_lives,0.99,2024-11-05 19:47:49
2775,1412,,premium_subscription,14.99,2024-12-15 19:27:52
2776,1800,25,hint_pack,1.99,2024-12-08 15:15:55
2777,1768,17,extra_lives,0.99,2024-07-27 09:56:57
2778,329,,premium_subscription,9.99,2024-04-15 08:59:38
2779,288,,cosmetic,4.99,2024-09-10 08:53:37
2780,831,,cosmetic,2.99,2024-07-09 15:50:35
2781,2310,16,hint_pack,0.99,2024-08-24 13:03:13
2782,2785,,cosmetic,4.99,2024-12-01 03:05:28
2783,132,3,hint_pack,2.99,2024-12-22 05:37:47
2784,837,,premium_subscription,4.99,2024-06-25 04:54:21
2785,2771,21,hint_pack,2.99,2024-08-03 07:43:17
2786,420,,premium_subscription,4.99,2024-12-06 06:23:05
2787,1747,,premium_subscription,9.99,2024-09-29 01:30:25
2788,851,,ad_removal,2.99,2024-09-05 15:41:01
2789,1988,4,extra_lives,0.99,2024-05-01 05:59:22
2790,713,4,hint_pack,0.99,2024-06-30 04:12:40
2791,1119,20,game_unlock,4.99,2024-09-03 13:11:34
2792,2266,1,hint_pack,0.99,2024-01-16 09:21:02
2793,359,1,game_unlock,2.99,2024-09-16 01:31:41
2794,853,3,hint_pack,2.99,2024-12-01 14:03:44
2795,953,13,hint_pack,1.99,2024-03-23 08:05:06
2796,1251,13,game_unlock,4.99,2024-09-14 01:16:23
2797,1272,,cosmetic,2.99,2024-06-12 13:46:59
2798,518,,cosmetic,2.99,2024-09-16 16:35:56
2799,2841,,cosmetic,2.99,2024-07-13 07:57:11
2800,2338,13,hint_pack,1.99,2024-09-19 06:39:13
2801,1308,9,hint_pack,2.99,2024-12-17 20:20:07
2802,2443,10,hint_pack,2.99,2024-09-17 15:46:41
2803,1797,5,hint_pack,1.99,2024-09-12 15:38:21
2804,2079,,premium_subscription,9.99,2024-11-12 12:54:42
2805,1007,,premium_subscription,4.99,2024-06-26 18:59:24
2806,2170,18,game_unlock,6.99,2024-07-30 06:09:16
2807,2336,3,extra_lives,0.99,2024-12-25 04:59:55
2808,1537,3,extra_lives,0.99,2024-10-28 23:22:52
2809,2571,17,hint_pack,2.99,2024-11-10 11:43:45
2810,2324,6,game_unlock,4.99,2024-10-27 16:29:05
2811,1538,25,hint_pack,2.99,2024-11-19 16:44:50
2812,1131,,cosmetic,1.99,2024-12-03 11:18:36
2813,312,14,hint_pack,1.99,2024-06-28 02:01:12
2814,2831,,cosmetic,1.99,2024-05-12 18:32:00
2815,2831,,premium_subscription,4.99,2024-06-16 02:15:26
2816,218,5,extra_lives,0.99,2024-03-30 12:17:36
2817,241,5,hint_pack,1.99,2024-12-25 13:17:16
2818,36,21,extra_lives,1.99,2024-09-13 23:59:20
2819,1511,23,hint_pack,2.99,2024-12-25 03:51:02
2820,1800,2,hint_pack,2.99,2024-12-19 02:05:43
2821,611,,premium_subscription,14.99,2024-09-29 18:51:41
2822,421,22,game_unlock,2.99,2024-11-06 12:14:01
2823,348,24,extra_lives,0.99,2024-10-29 03:44:58
2824,97,18,extra_lives,0.99,2024-11-30 06:50:22
2825,1499,,ad_removal,4.99,2024-06-23 10:14:31
2826,1089,13,hint_pack,2.99,2024-07-29 16:52:34
2827,1895,,ad_removal,4.99,2024-08-02 08:17:00
2828,2335,17,hint_pack,1.99,2024-12-19 17:52:08
2829,419,10,game_unlock,4.99,2024-12-24 04:14:28
2830,2333,,cosmetic,2.99,2024-09-11 14:30:55
2831,1400,,premium_subscription,4.99,2024-09-26 05:57:48
2832,2338,17,hint_pack,0.99,2024-12-23 20:49:11
2833,2620,23,hint_pack,1.99,2024-08-31 02:12:25
2834,2008,,premium_subscription,9.99,2024-09-07 18:14:25
2835,125,7,hint_pack,2.99,2024-11-24 04:50:49
2836,1520,,premium_subscription,14.99,2024-10-03 06:35:48
2837,2688,,premium_subscription,9.99,2024-10-19 03:43:08
2838,779,12,extra_lives,1.99,2024-12-15 21:38:48
2839,921,25,hint_pack,0.99,2024-09-25 18:55:24
2840,800,6,hint_pack,2.99,2024-12-08 21:17:09
2841,2565,,cosmetic,1.99,2024-11-21 11:16:40
2842,9,16,hint_pack,1.99,2024-12-13 13:20:29
2843,269,13,game_unlock,6.99,2024-11-28 15:54:08
2844,54,12,hint_pack,0.99,2024-12-22 15:53:26
2845,2345,11,hint_pack,2.99,2024-11-23 01:22:39
2846,2248,,cosmetic,2.99,2024-10-20 03:33:37
2847,1961,24,hint_pack,1.99,2024-12-15 23:34:10
2848,981,,cosmetic,4.99,2024-03-14 13:22:15
2849,1263,17,extra_lives,0.99,2024-09-21 08:26:26
2850,1141,,premium_subscription,4.99,2024-11-02 03:59:28
2851,975,,ad_removal,2.99,2024-02-29 09:03:58
2852,59,24,game_unlock,6.99,2024-12-27 00:37:53
2853,736,18,extra_lives,1.99,2024-05-02 13:23:22
2854,815,,cosmetic,1.99,2024-12-14 23:06:39
2855,2759,9,game_unlock,4.99,2024-11-14 21:38:31
2856,1425,1,extra_lives,0.99,2024-11-06 10:19:55
2857,2288,10,game_unlock,6.99,2024-12-06 09:30:13
2858,387,16,hint_pack,0.99,2024-05-30 14:51:09
2859,1063,24,hint_pack,1.99,2024-12-26 16:10:43
2860,745,,premium_subscription,14.99,2024-12-24 03:19:27
2861,446,23,game_unlock,4.99,2024-04-23 15:34:30
2862,739,6,hint_pack,0.99,2024-10-28 06:55:03
2863,1448,,premium_subscription,9.99,2024-08-30 13:02:31
2864,1724,,cosmetic,1.99,2024-11-25 13:00:02
2865,1204,1,extra_lives,0.99,2024-12-16 01:00:01
2866,2905,,premium_subscription,14.99,2024-03-03 12:29:56
2867,1793,17,game_unlock,2.99,2024-12-13 14:56:43
2868,1402,8,game_unlock,6.99,2024-03-25 16:19:45
2869,2662,13,game_unlock,6.99,2024-08-23 10:41:04
2870,1950,,ad_removal,2.99,2024-12-23 06:50:27
2871,2554,22,extra_lives,1.99,2024-10-10 07:30:50
2872,2643,,premium_subscription,4.99,2024-07-09 05:16:05
2873,2774,10,hint_pack,0.99,2024-11-12 14:32:12
2874,2642,24,hint_pack,0.99,2024-12-12 09:50:08
2875,1229,16,game_unlock,2.99,2024-10-24 03:53:45
2876,2273,19,hint_pack,1.99,2024-12-27 13:07:50
2877,462,11,hint_pack,0.99,2024-12-05 14:14:25
2878,271,,cosmetic,2.99,2024-11-02 03:09:52
2879,2332,16,hint_pack,0.99,2024-12-11 23:11:50
2880,103,25,extra_lives,0.99,2024-12-23 20:59:08
2881,2889,,premium_subscription,9.99,2024-06-27 01:28:04
2882,2128,19,hint_pack,0.99,2024-09-21 12:28:50
2883,846,,ad_removal,4.99,2024-05-30 05:32:55
2884,1412,21,hint_pack,2.99,2024-12-07 20:12:18
2885,1422,7,extra_lives,1.99,2024-10-07 05:11:09
2886,2167,15,extra_lives,1.99,2024-12-05 04:02:24
2887,2529,9,hint_pack,0.99,2024-12-18 02:27:47
2888,2848,,premium_subscription,9.99,2024-12-08 12:09:04
2889,2897,4,game_unlock,2.99,2024-07-18 17:26:21
2890,1775,12,extra_lives,1.99,2024-07-08 06:45:20
2891,2955,21,hint_pack,1.99,2024-10-23 00:26:43
2892,2238,4,extra_lives,1.99,2024-11-23 16:20:55
2893,1894,14,extra_lives,0.99,2024-12-11 17:53:44
2894,1688,9,hint_pack,1.99,2024-07-28 11:37:22
2895,2841,22,extra_lives,1.99,2024-12-19 13:23:15
2896,1994,,premium_subscription,9.99,2024-08-04 16:57:19
2897,9,13,game_unlock,6.99,2024-09-08 22:59:12
2898,699,,cosmetic,1.99,2024-07-27 23:48:49
2899,2210,7,extra_lives,1.99,2024-12-25 02:08:14
2900,1082,21,game_unlock,2.99,2024-06-11 23:50:01
2901,1769,13,hint_pack,1.99,2024-10-07 05:37:51
2902,1296,24,extra_lives,1.99,2024-12-16 23:55:20
2903,1089,14,game_unlock,6.99,2024-12-07 07:15:28
2904,243,25,hint_pack,0.99,2024-06-25 16:24:22
2905,2530,19,hint_pack,0.99,2024-11-02 06:55:23
2906,421,,ad_removal,4.99,2024-10-30 15:41:32
2907,772,,premium_subscription,4.99,2024-12-15 14:43:53
2908,327,24,hint_pack,2.99,2024-09-24 13:17:57
2909,2180,,cosmetic,4.99,2024-10-17 08:23:24
2910,1500,9,extra_lives,1.99,2024-11-22 19:56:02
2911,1716,13,hint_pack,2.99,2024-11-25 00:36:00
2912,2275,16,game_unlock,4.99,2024-11-08 13:59:02
2913,1833,5,hint_pack,2.99,2024-12-10 14:54:33
2914,2151,13,game_unlock,6.99,2024-11-25 17:55:33
2915,2330,,ad_removal,2.99,2024-03-29 15:43:21
2916,947,,ad_removal,2.99,2024-12-23 13:33:43
2917,1088,13,hint_pack,1.99,2024-09-15 00:03:03
2918,2073,25,hint_pack,0.99,2024-10-06 19:14:46
2919,2913,14,extra_lives,1.99,2024-11-02 16:57:00
2920,1994,6,extra_lives,0.99,2024-07-04 18:08:08
2921,1915,,cosmetic,1.99,2024-12-18 18:14:35
2922,246,25,extra_lives,0.99,2024-11-21 12:40:24
2923,2516,,cosmetic,1.99,2024-12-29 08:14:27
2924,2143,14,extra_lives,0.99,2024-12-07 23:39:55
2925,1963,,premium_subscription,14.99,2024-12-28 19:11:20
2926,2219,,premium_subscription,4.99,2024-11-18 15:51:16
2927,2653,2,hint_pack,2.99,2024-04-07 12:39:32
2928,1144,,ad_removal,4.99,2024-12-14 04:34:41
2929,2335,2,extra_lives,0.99,2024-11-11 14:50:24
2930,2692,20,hint_pack,2.99,2024-07-25 01:31:39
2931,969,,ad_removal,4.99,2024-10-30 14:26:07
2932,1615,14,extra_lives,0.99,2024-10-11 19:24:12
2933,920,24,hint_pack,1.99,2024-08-08 02:23:40
2934,1901,4,hint_pack,2.99,2024-11-26 19:14:16
2935,1725,19,extra_lives,0.99,2024-11-05 00:52:38
2936,2096,,premium_subscription,14.99,2024-10-24 10:13:13
2937,2416,4,game_unlock,4.99,2024-10-30 03:14:27
2938,709,16,game_unlock,2.99,2024-08-18 07:56:01
2939,1861,3,game_unlock,6.99,2024-09-04 19:09:09
2940,2775,22,game_unlock,2.99,2024-09-05 09:52:35
2941,2735,17,game_unlock,6.99,2024-12-18 07:08:44
2942,1217,,premium_subscription,9.99,2024-11-29 08:05:48
2943,1087,22,hint_pack,0.99,2024-10-04 15:01:34
2944,2836,10,game_unlock,2.99,2024-12-01 23:17:05
2945,2313,,cosmetic,4.99,2024-12-27 12:29:09
2946,2165,,ad_removal,2.99,2024-08-16 08:38:53
2947,772,,premium_subscription,9.99,2024-12-25 16:20:10
2948,2849,,ad_removal,4.99,2024-12-13 18:01:35
2949,1615,2,hint_pack,2.99,2024-10-27 14:54:46
2950,2201,13,hint_pack,1.99,2024-12-24 22:45:17
2951,1174,22,game_unlock,6.99,2024-12-22 21:58:10
2952,2175,8,extra_lives,1.99,2024-11-16 06:45:53
2953,615,,cosmetic,1.99,2024-07-05 04:36:26
2954,970,,premium_subscription,4.99,2024-12-27 07:38:07
2955,1823,,premium_subscription,4.99,2024-06-27 13:02:08
2956,1275,18,hint_pack,0.99,2024-10-30 20:22:05
2957,2913,9,extra_lives,1.99,2024-07-02 05:45:15
2958,648,,premium_subscription,14.99,2024-11-26 17:38:03
2959,1816,,cosmetic,4.99,2024-11-12 04:57:14
2960,2562,7,extra_lives,1.99,2024-11-24 16:32:47
