click_id,impression_id,campaign_id,user_id,neighborhood_id,device_type,click_position,landing_page_url,is_conversion,created_at
2129,37131,131,4298,16,Desktop,headline,http://www.bright.biz/,False,2025-08-08 22:20:31
2130,38104,138,4218,43,Desktop,cta_button,https://www.gillespie-graham.biz/,False,2025-08-27 10:04:10
2131,28484,134,1978,3,Mobile,image,https://carpenter-lucas.com/,False,2025-04-22 23:47:55
2132,36181,185,1340,26,Tablet,description,http://www.hicks.com/,False,2025-04-03 03:00:04
2133,7860,156,1292,1,Mobile,image,http://thomas-miller.com/,False,2025-07-06 17:31:54
2134,2991,172,3360,30,Desktop,cta_button,https://www.moore.biz/,False,2025-09-30 09:50:31
2135,30290,162,4917,48,Mobile,headline,http://www.dominguez.net/,False,2025-01-26 12:59:49
2136,8477,59,4613,4,Tablet,description,http://www.bass.info/,False,2025-01-12 09:39:42
2137,11334,110,3498,33,Mobile,cta_button,http://rose-jennings.net/,False,2025-09-26 20:32:48
2138,4181,46,4415,50,Desktop,headline,http://brown-gordon.biz/,False,2025-08-25 14:49:48
2139,47972,25,2735,36,Desktop,description,http://barrera-mahoney.com/,False,2025-02-07 09:11:54
2140,44236,168,2189,45,Desktop,headline,https://www.hunter-kelly.com/,False,2025-10-04 08:00:45
2141,34416,104,145,1,Tablet,headline,http://johnson.org/,False,2025-02-28 08:22:10
2142,37649,32,3227,15,Tablet,headline,https://www.davis.com/,False,2025-07-30 18:29:48
2143,44979,184,1412,22,Tablet,cta_button,http://www.copeland.com/,True,2025-02-20 12:20:05
2144,135,11,4157,6,Mobile,description,https://www.mason.com/,False,2025-11-21 10:03:38
2145,23173,46,4724,2,Desktop,image,http://webb-brown.com/,False,2025-08-28 09:02:34
2146,21349,177,3364,15,Tablet,image,https://zamora-little.com/,False,2025-10-15 10:07:05
2147,8659,178,2458,31,Mobile,description,https://www.long-knox.com/,True,2025-06-12 11:12:17
2148,47559,177,2998,16,Mobile,image,https://perez-black.com/,False,2025-09-08 20:23:25
2149,5872,163,3432,45,Mobile,cta_button,https://johnson.com/,False,2025-09-27 09:21:37
2150,3095,61,1173,6,Mobile,cta_button,https://bell.com/,False,2025-02-14 22:35:18
2151,16495,69,448,32,Mobile,cta_button,http://www.morrow-williams.com/,False,2025-10-03 18:59:43
2152,43319,114,4016,36,Mobile,cta_button,https://johnson.com/,False,2025-03-26 22:38:48
2153,25345,84,2871,44,Mobile,image,https://www.morales-martinez.com/,False,2025-06-30 17:13:24
2154,8108,12,4354,26,Tablet,headline,https://www.braun-hall.com/,False,2025-05-06 16:32:33
2155,42395,142,4724,2,Desktop,cta_button,http://www.norton.org/,False,2025-01-20 11:49:20
2156,15723,163,1513,24,Mobile,cta_button,https://gay-arnold.biz/,False,2025-10-02 08:03:12
2157,35429,196,2571,41,Desktop,headline,https://www.hill.com/,True,2025-07-24 14:20:09
2158,6372,158,468,30,Tablet,headline,https://www.schmitt.com/,False,2025-05-23 10:10:02
2159,33679,168,4073,37,Mobile,cta_button,http://www.walls.com/,False,2025-09-30 22:53:57
2160,7538,61,1183,36,Tablet,description,https://www.griffin.info/,True,2025-02-22 19:09:32
2161,22643,132,2399,45,Mobile,description,http://www.diaz-mann.com/,False,2025-07-09 20:46:44
2162,27709,190,1967,25,Mobile,cta_button,https://reyes.org/,True,2025-05-25 13:55:23
2163,22535,168,3271,24,Tablet,description,http://bowen-williams.biz/,False,2025-09-24 07:31:19
2164,48594,30,871,43,Desktop,image,http://www.koch-hernandez.com/,False,2025-02-21 16:52:54
2165,12266,65,4352,25,Mobile,headline,http://lawrence-wallace.net/,False,2025-09-13 00:36:47
2166,17518,92,3711,24,Desktop,cta_button,https://www.thompson.biz/,True,2025-07-18 16:04:04
2167,12688,61,1272,23,Desktop,description,http://petty-simmons.com/,False,2025-02-15 07:29:16
2168,44892,175,3724,47,Tablet,cta_button,https://smith.com/,False,2025-01-26 16:10:29
2169,14319,166,2325,7,Desktop,image,http://rogers.net/,False,2025-05-03 18:03:00
2170,12567,114,3541,43,Desktop,cta_button,http://www.lopez.org/,False,2025-03-21 12:06:38
2171,7502,119,4174,34,Desktop,description,https://www.carroll.net/,True,2025-04-06 18:35:47
2172,43525,95,2549,33,Desktop,headline,https://www.pace.com/,False,2025-05-31 16:25:22
2173,35554,110,2459,39,Desktop,headline,http://padilla.com/,False,2025-08-31 07:50:18
2174,37043,158,163,36,Desktop,description,https://potter.com/,False,2025-05-24 07:54:40
2175,30328,116,2369,37,Tablet,cta_button,https://schmitt.com/,True,2025-08-05 11:36:21
2176,18606,147,2485,42,Mobile,headline,https://holland.com/,False,2025-04-02 23:06:17
2177,42075,189,2706,24,Desktop,headline,https://www.weiss.com/,False,2025-02-09 21:35:17
2178,31768,115,4649,37,Mobile,cta_button,https://brown.com/,False,2025-02-15 20:26:22
2179,23864,29,4022,15,Tablet,image,http://diaz.org/,False,2025-01-08 10:05:19
2180,41070,142,4116,47,Desktop,image,http://salas-thomas.biz/,False,2025-01-27 15:56:24
2181,11303,31,3878,29,Tablet,headline,http://campbell.biz/,True,2025-04-15 08:01:51
2182,46823,70,2660,37,Desktop,cta_button,http://www.ryan.info/,False,2025-07-26 18:37:38
2183,27728,140,3452,43,Tablet,image,http://williams.com/,False,2025-02-18 09:43:54
2184,27156,96,3526,18,Desktop,cta_button,http://harper-bolton.biz/,False,2025-09-25 19:35:30
2185,37339,73,3777,17,Tablet,cta_button,https://hunt.info/,False,2025-08-15 14:19:25
2186,24947,184,1756,24,Desktop,headline,http://www.brennan-buck.net/,False,2025-04-07 06:23:01
2187,46493,3,1693,27,Desktop,headline,http://smith.com/,False,2025-05-11 13:26:24
2188,12937,8,1636,12,Mobile,cta_button,http://gray.com/,False,2025-03-02 06:48:01
2189,49822,110,2165,32,Desktop,headline,https://www.brewer.info/,False,2025-09-24 13:30:05
2190,31435,40,2977,13,Mobile,image,http://velez-briggs.net/,False,2025-05-12 10:08:25
2191,7901,164,1365,9,Mobile,description,https://www.gardner-griffith.info/,False,2025-10-16 22:28:54
2192,9265,6,3792,15,Tablet,cta_button,http://warren-young.com/,False,2025-04-23 20:57:44
2193,100,128,3794,25,Mobile,image,http://jacobs.org/,False,2025-03-12 20:56:54
2194,14745,73,2426,2,Tablet,cta_button,https://www.rodriguez.com/,False,2025-08-07 22:44:27
2195,22338,143,3301,31,Tablet,cta_button,http://shepherd.org/,False,2025-05-07 07:45:01
2196,1307,140,4796,42,Tablet,headline,https://porter-baker.com/,False,2025-02-17 00:21:56
2197,40651,91,3726,28,Desktop,cta_button,https://www.fields.biz/,False,2025-08-05 18:42:21
2198,11896,187,2555,8,Desktop,description,http://brewer.com/,False,2025-01-29 17:43:44
2199,15191,39,1592,22,Desktop,cta_button,https://www.palmer-lucero.com/,False,2025-05-17 14:54:05
2200,17802,137,1865,50,Desktop,headline,https://shaffer.biz/,False,2025-01-24 16:27:21
2201,1593,161,4960,41,Mobile,image,http://gonzalez.com/,False,2025-08-07 12:46:58
2202,34565,169,3937,12,Tablet,image,http://hensley.com/,False,2025-02-21 17:58:18
2203,5447,184,2458,31,Mobile,cta_button,https://mendez.com/,False,2025-02-25 11:22:58
2204,11090,20,1307,38,Desktop,image,https://garner-chavez.info/,False,2025-07-02 16:10:14
2205,7931,39,3136,8,Tablet,cta_button,https://www.murphy-payne.com/,True,2025-05-18 21:05:56
2206,35919,184,4960,41,Mobile,image,https://gibson-villa.com/,False,2025-02-16 13:25:54
2207,37697,180,1666,31,Desktop,headline,http://www.hayes-walker.com/,True,2025-04-17 17:54:31
2208,15083,47,3074,11,Tablet,cta_button,https://www.harris-hammond.org/,False,2025-10-16 09:09:40
2209,43318,17,2236,6,Tablet,image,http://anderson.com/,False,2025-05-01 19:02:31
2210,27789,100,1428,2,Tablet,description,https://www.clark.com/,True,2025-05-20 20:45:02
2211,18476,174,2032,40,Tablet,headline,http://www.shaffer.net/,True,2025-09-19 08:52:43
2212,17861,34,187,19,Desktop,image,https://garrett.info/,True,2025-06-03 20:27:03
2213,43397,50,1043,26,Mobile,headline,https://www.thompson.com/,True,2025-04-01 07:54:52
2214,22577,176,3073,15,Tablet,image,http://hardin-carpenter.com/,False,2025-04-09 11:15:06
2215,38255,33,2207,6,Mobile,description,https://mccormick-lopez.biz/,False,2025-04-08 22:20:14
2216,22281,165,843,12,Mobile,cta_button,https://freeman.net/,False,2025-06-13 20:56:51
2217,16472,159,3323,29,Desktop,headline,http://www.becker.biz/,False,2025-08-14 10:50:32
2218,17489,105,88,29,Desktop,cta_button,https://hale.net/,False,2025-07-06 02:30:37
2219,49486,113,95,22,Mobile,headline,http://www.wallace-figueroa.org/,False,2025-05-10 21:37:58
2220,18288,105,657,44,Mobile,description,https://www.taylor.org/,False,2025-07-07 10:24:55
2221,22959,69,2025,29,Desktop,headline,http://www.young-caldwell.com/,False,2025-10-12 23:32:40
2222,43242,90,3387,32,Tablet,headline,http://www.munoz.biz/,True,2025-09-28 20:21:23
2223,9393,75,701,14,Tablet,image,http://www.smith-little.com/,False,2025-07-16 06:51:48
2224,32404,58,3723,4,Tablet,description,https://www.ramirez-foster.com/,True,2025-05-28 15:06:03
2225,23300,143,1225,47,Desktop,headline,http://www.dean-stevenson.com/,False,2025-06-23 07:58:20
2226,37971,71,2473,17,Tablet,description,http://www.hicks.net/,False,2025-06-12 20:36:18
2227,41113,89,832,46,Desktop,cta_button,https://dodson.info/,False,2025-08-07 23:24:25
2228,2643,133,3823,18,Tablet,headline,http://doyle-brown.com/,False,2025-02-01 23:57:35
2229,5845,60,466,20,Desktop,image,http://www.baxter.info/,False,2025-08-02 19:58:00
2230,18314,24,2763,46,Tablet,image,https://www.dickson.com/,False,2025-09-16 21:42:57
2231,46636,5,632,37,Desktop,headline,http://www.ramirez.com/,False,2025-09-07 19:20:16
2232,2642,89,3617,12,Desktop,cta_button,https://martin.info/,False,2025-08-12 14:21:50
2233,8443,33,890,49,Mobile,cta_button,http://graham.biz/,False,2025-03-26 23:46:01
2234,36063,179,4319,41,Desktop,description,https://joyce-williams.com/,True,2025-08-17 16:18:00
2235,36836,116,2466,28,Desktop,headline,https://www.fitzpatrick-taylor.com/,False,2025-07-28 18:22:27
2236,19206,164,2597,35,Mobile,headline,http://www.kemp.com/,False,2025-10-05 09:32:17
2237,26756,197,852,27,Mobile,headline,http://cole.org/,False,2025-06-02 23:37:36
2238,4508,57,2103,5,Tablet,description,http://williams-hudson.biz/,False,2025-08-16 19:04:04
2239,48237,182,4751,34,Mobile,headline,https://thornton.com/,False,2025-07-02 17:55:03
2240,49113,116,2732,5,Tablet,description,http://patel.com/,False,2025-07-30 08:43:00
2241,42571,190,3447,36,Mobile,cta_button,https://woods.com/,False,2025-06-03 08:26:34
2242,1954,24,1135,33,Mobile,description,http://weaver.com/,False,2025-08-23 12:07:34
2243,35998,87,2692,34,Desktop,headline,http://www.hodge-york.biz/,False,2025-03-10 18:29:16
2244,37476,43,2007,26,Tablet,description,https://www.nelson-dunn.com/,False,2025-07-22 11:12:00
2245,11898,9,3737,13,Tablet,headline,https://www.doyle-nelson.com/,False,2025-01-28 20:53:59
2246,48900,96,562,32,Mobile,headline,https://campbell-gardner.info/,False,2025-09-19 15:44:42
2247,4260,180,1233,1,Desktop,cta_button,http://www.powers.com/,False,2025-05-02 20:21:43
2248,19243,147,2483,37,Mobile,cta_button,https://johnson.com/,False,2025-04-30 07:30:28
2249,34234,87,2522,15,Tablet,description,http://www.hendrix.info/,False,2025-03-23 22:47:02
2250,31494,126,1828,32,Tablet,headline,https://www.lewis-collins.com/,False,2025-10-03 20:50:26
2251,31176,57,900,31,Mobile,cta_button,https://myers-clark.com/,False,2025-08-10 20:11:14
2252,22949,132,1305,45,Desktop,description,http://www.hernandez.com/,False,2025-07-09 11:55:10
2253,27205,63,633,47,Mobile,headline,https://young.com/,True,2025-07-29 10:57:59
2254,43763,68,3221,7,Mobile,headline,http://terry.com/,False,2025-07-26 20:50:54
2255,37353,117,1319,19,Mobile,cta_button,http://murphy.org/,False,2025-07-21 08:38:31
2256,35520,120,2977,13,Mobile,headline,http://www.trujillo-kaufman.com/,False,2025-04-03 19:12:10
2257,11824,31,4281,35,Tablet,description,http://little.org/,False,2025-04-07 02:02:03
2258,16515,90,4599,1,Desktop,image,http://www.mitchell-cooper.info/,False,2025-10-21 10:25:20
2259,19923,146,4158,26,Desktop,description,http://www.rose.org/,False,2025-08-21 05:49:26
2260,45155,188,778,48,Tablet,image,https://curry.com/,False,2025-02-10 08:39:23
2261,33904,107,1997,39,Mobile,image,https://www.rivera-evans.com/,False,2025-08-29 22:23:56
2262,36409,38,4453,23,Desktop,headline,https://www.baldwin.com/,False,2025-04-01 08:35:02
2263,23021,66,2362,33,Desktop,description,https://www.olson.com/,False,2025-03-14 18:16:28
2264,24290,200,760,37,Desktop,image,http://www.page.com/,False,2025-02-10 11:25:04
2265,49126,16,4260,12,Tablet,description,https://rogers-parker.net/,False,2025-03-02 06:08:12
2266,35759,175,2335,30,Mobile,description,https://www.johnson-white.com/,False,2025-01-27 16:10:27
2267,31419,190,4090,9,Desktop,headline,http://www.villa-collins.net/,False,2025-06-16 17:42:20
2268,15616,90,1649,44,Tablet,headline,http://www.howard.info/,False,2025-10-06 18:16:31
2269,8467,86,1498,26,Tablet,cta_button,https://www.washington-williams.net/,False,2025-09-23 20:52:54
2270,14006,106,4475,41,Mobile,description,http://harris.com/,False,2025-09-18 20:58:13
2271,17392,136,2983,25,Desktop,description,http://www.hill-salazar.biz/,False,2025-06-03 19:11:45
2272,36789,45,1256,22,Tablet,headline,http://perry-riggs.com/,False,2025-09-04 20:35:01
2273,9823,116,3580,27,Desktop,image,https://www.parker.com/,False,2025-08-03 21:25:51
2274,13167,136,1278,13,Tablet,image,https://cameron-thomas.net/,False,2025-06-08 17:21:15
2275,33996,190,858,10,Tablet,description,http://mcdonald-martinez.biz/,False,2025-06-10 06:49:52
2276,5641,64,1219,37,Mobile,headline,https://smith.com/,False,2025-10-01 13:57:18
2277,20372,3,4045,21,Tablet,headline,http://www.cruz.net/,False,2025-05-02 13:23:51
2278,36912,168,3229,4,Desktop,image,https://jenkins-pratt.com/,True,2025-09-21 10:29:47
2279,44612,176,2963,3,Tablet,description,http://mccall.org/,False,2025-04-11 07:25:48
2280,7083,13,1866,36,Desktop,headline,http://rogers.org/,True,2025-01-14 19:24:39
2281,25030,92,3271,24,Tablet,image,http://brown.biz/,False,2025-07-24 13:16:14
2282,40899,70,2976,46,Mobile,image,http://brown.com/,False,2025-07-12 15:09:01
2283,42196,128,2152,3,Mobile,headline,http://www.morris.com/,False,2025-03-22 13:13:47
2284,45518,108,3897,42,Tablet,cta_button,http://williams.com/,True,2025-03-25 17:08:49
2285,23487,55,2819,22,Desktop,description,https://knight.com/,False,2025-09-13 20:26:45
2286,39971,192,178,37,Mobile,headline,https://watts-brown.net/,False,2025-07-21 07:05:37
2287,4232,132,2803,39,Desktop,description,http://www.hill.com/,False,2025-07-06 16:27:15
2288,44854,7,3128,42,Tablet,cta_button,https://www.black-sexton.com/,True,2025-04-18 08:38:33
2289,28500,180,1068,49,Tablet,headline,https://hensley.net/,False,2025-06-14 22:58:08
2290,23130,141,118,9,Tablet,headline,http://www.taylor.com/,False,2025-03-01 19:12:29
2291,13456,189,153,33,Tablet,cta_button,http://rodriguez.com/,True,2025-02-15 20:45:48
2292,43114,71,545,20,Mobile,image,http://brown.com/,False,2025-06-22 22:19:24
2293,18030,13,1074,43,Tablet,cta_button,http://lambert.info/,False,2025-01-23 08:01:54
2294,34256,23,4950,49,Desktop,image,http://lopez.com/,False,2025-02-11 08:10:53
2295,5970,175,1214,33,Mobile,headline,https://www.cochran.com/,True,2025-01-26 20:54:28
2296,24985,179,2993,40,Desktop,headline,http://vasquez.com/,True,2025-08-20 08:23:40
2297,49832,23,2988,37,Mobile,cta_button,http://serrano-perkins.com/,True,2025-02-07 09:49:15
2298,14387,3,2923,10,Mobile,image,http://www.george-schneider.com/,False,2025-05-01 06:18:21
2299,10118,127,119,47,Desktop,description,https://norris.com/,False,2025-09-27 17:13:32
2300,3100,95,713,27,Tablet,cta_button,http://www.frederick.com/,False,2025-06-05 21:35:49
2301,28392,4,210,47,Tablet,description,https://valdez.com/,False,2025-06-04 09:31:26
2302,39850,91,3972,48,Tablet,cta_button,http://cabrera.com/,False,2025-09-04 18:51:51
2303,30216,189,968,44,Mobile,cta_button,http://perez.biz/,True,2025-02-19 11:20:59
2304,28485,14,547,45,Mobile,description,https://www.kim-garcia.org/,False,2025-03-18 17:57:34
2305,15767,45,3075,9,Mobile,image,https://graham.com/,False,2025-08-31 16:57:20
2306,1922,120,3039,37,Tablet,image,https://vargas-hutchinson.com/,False,2025-02-01 05:53:07
2307,39953,172,726,46,Tablet,image,http://www.watson.com/,True,2025-09-20 19:36:27
2308,60,165,3037,6,Desktop,headline,http://long.com/,False,2025-06-07 20:05:45
2309,43196,32,1978,3,Mobile,description,https://sanders.com/,False,2025-08-05 08:29:33
2310,47988,116,3519,33,Desktop,description,https://www.rodriguez.net/,False,2025-08-08 20:39:51
2311,7160,105,347,42,Tablet,headline,http://allen.com/,False,2025-07-02 18:49:59
2312,23642,75,4691,17,Desktop,description,https://benitez.com/,False,2025-07-06 08:26:34
2313,6825,46,2025,29,Desktop,image,http://www.johnson-burgess.com/,False,2025-08-24 15:59:48
2314,11026,125,4039,35,Tablet,headline,https://murphy.org/,True,2025-03-11 08:39:29
2315,45265,148,4848,26,Mobile,headline,http://harper-patterson.com/,False,2025-06-01 16:18:52
2316,13523,40,4353,8,Mobile,description,http://www.mann.com/,True,2025-05-22 23:52:39
2317,19688,148,1056,17,Mobile,headline,https://romero.info/,False,2025-06-01 22:00:31
2318,30781,188,984,36,Tablet,image,http://schultz.com/,False,2025-02-08 15:42:08
2319,38208,145,3974,41,Tablet,headline,http://www.bullock.info/,False,2025-06-21 08:28:25
2320,147,91,2106,7,Mobile,image,https://hodges-baker.biz/,False,2025-07-17 05:33:55
2321,46581,94,694,26,Tablet,image,http://www.reynolds.net/,False,2025-01-16 13:53:34
2322,5523,5,1087,4,Mobile,headline,https://www.thompson.com/,True,2025-09-12 19:35:31
2323,41266,20,4924,27,Tablet,cta_button,http://smith.com/,False,2025-06-30 17:57:41
2324,27499,134,973,2,Desktop,headline,https://adams-porter.org/,False,2025-04-23 17:27:50
2325,24907,116,4867,14,Mobile,headline,http://www.baldwin.com/,False,2025-08-07 09:52:42
2326,28821,64,2447,46,Tablet,cta_button,http://le.biz/,False,2025-09-25 20:13:36
2327,42839,4,4237,11,Mobile,description,http://may.com/,False,2025-06-23 19:23:57
2328,27119,64,3464,13,Mobile,description,https://washington-meyer.org/,False,2025-10-03 10:26:31
2329,29067,150,3737,13,Tablet,cta_button,https://www.house-mcknight.com/,False,2025-05-03 07:18:42
2330,29691,41,1386,30,Mobile,image,https://stephens.biz/,False,2025-09-25 19:12:56
2331,10162,96,3260,36,Mobile,image,http://walker-wright.com/,False,2025-08-05 18:03:04
2332,33212,40,3725,19,Tablet,cta_button,https://www.smith.org/,False,2025-06-09 14:54:46
2333,49724,27,1196,10,Tablet,description,https://johnson.com/,False,2025-03-07 03:17:15
2334,1443,189,4241,48,Tablet,headline,http://henderson.biz/,True,2025-02-17 21:06:56
2335,48982,136,309,30,Tablet,cta_button,http://pierce.com/,False,2025-06-03 21:57:27
2336,45290,163,1417,18,Mobile,cta_button,https://meyers.info/,False,2025-09-24 05:02:57
2337,5212,89,3942,40,Tablet,headline,http://smith-ramirez.com/,False,2025-08-13 18:59:02
2338,38572,67,3956,49,Tablet,cta_button,http://fisher.com/,False,2025-07-14 19:40:24
2339,16250,48,234,24,Desktop,description,http://smith.com/,False,2025-06-20 19:52:59
2340,46020,11,2229,24,Desktop,cta_button,http://www.lindsey.com/,False,2025-10-06 19:52:15
2341,16233,54,2198,1,Tablet,cta_button,https://www.hurst.com/,False,2025-01-01 08:09:39
2342,46557,179,75,49,Mobile,image,http://www.marshall.net/,False,2025-08-15 20:13:17
2343,43087,133,1705,41,Tablet,description,http://www.roberts-williams.net/,False,2025-02-07 20:08:18
2344,7608,164,965,17,Mobile,headline,http://white-campbell.com/,False,2025-10-07 21:37:59
2345,49038,99,2530,20,Desktop,cta_button,http://www.howard.com/,False,2025-01-14 23:10:32
2346,35034,190,4433,6,Desktop,cta_button,http://www.smith.info/,False,2025-06-13 16:48:43
2347,11583,100,786,43,Mobile,image,http://roberts.com/,False,2025-06-18 17:11:15
2348,5378,44,39,2,Desktop,image,https://www.johnson.com/,False,2025-09-14 21:09:09
2349,37220,158,4495,29,Mobile,description,http://walker.com/,False,2025-05-20 08:46:55
2350,47918,100,2496,22,Tablet,headline,https://frank-lynch.com/,False,2025-06-03 09:24:31
2351,34182,192,3374,34,Mobile,cta_button,http://mata.com/,False,2025-06-11 19:26:28
2352,42574,177,2663,10,Mobile,image,https://www.alvarez.info/,False,2025-10-25 22:57:12
2353,35016,30,3096,8,Tablet,description,https://www.munoz.com/,False,2025-02-22 19:18:53
2354,3066,103,144,12,Desktop,headline,http://www.cochran.net/,False,2025-08-06 22:03:48
2355,37374,25,1967,25,Mobile,description,http://www.martin.org/,False,2025-02-04 21:45:45
2356,2590,144,1243,32,Desktop,description,https://alvarez.com/,False,2025-04-28 12:50:29
2357,25656,56,1291,46,Mobile,description,http://www.hudson-henson.biz/,True,2025-01-24 14:03:56
2358,27252,33,1503,46,Desktop,headline,https://baldwin.info/,False,2025-04-20 13:38:33
2359,40411,59,1602,40,Mobile,description,http://nelson.info/,False,2025-01-13 09:30:14
2360,8595,165,2834,43,Mobile,headline,https://thompson.biz/,False,2025-06-05 09:01:56
2361,45208,15,4560,18,Mobile,headline,http://foster-robinson.org/,False,2025-09-29 20:30:14
2362,8095,111,1398,36,Tablet,cta_button,http://www.cordova-sims.com/,False,2025-06-06 08:13:35
2363,5020,16,3640,1,Desktop,headline,http://petty.com/,False,2025-02-28 22:27:08
2364,43030,8,1442,23,Tablet,headline,https://www.carter.biz/,False,2025-02-28 06:32:56
2365,157,167,2721,21,Desktop,headline,https://fowler-thomas.com/,False,2025-04-24 21:18:49
2366,6442,186,4589,5,Mobile,headline,http://white.com/,False,2025-04-04 12:59:34
2367,34346,193,4405,36,Mobile,description,http://www.colon-moore.com/,False,2025-07-02 09:38:26
2368,2224,11,3522,3,Tablet,cta_button,http://williams.com/,False,2025-11-18 17:07:55
2369,12499,191,1195,41,Mobile,image,http://www.shaw-stone.com/,False,2025-07-12 09:37:47
2370,28429,145,4498,45,Desktop,image,http://lewis-dixon.com/,False,2025-06-23 22:18:49
2371,30470,19,2335,30,Mobile,headline,http://www.montoya.net/,True,2025-07-27 12:29:08
2372,4945,19,3017,34,Desktop,image,https://www.scott-smith.net/,False,2025-08-19 06:44:19
2373,25879,35,2147,25,Mobile,description,http://barnes.info/,False,2025-06-09 22:16:59
2374,39449,11,1509,7,Tablet,headline,http://lawson-tate.net/,False,2025-10-27 15:39:23
2375,25187,151,4262,32,Desktop,cta_button,http://www.smith.com/,False,2025-03-23 12:16:12
2376,37299,128,1185,22,Desktop,description,https://jimenez-martin.org/,False,2025-03-19 14:26:03
2377,19382,159,1755,19,Desktop,cta_button,https://perry.com/,False,2025-08-08 09:11:52
2378,49886,200,2874,37,Mobile,headline,http://travis.com/,True,2025-02-15 18:25:43
2379,15774,136,13,41,Tablet,cta_button,http://www.young-barber.com/,False,2025-06-08 11:21:40
2380,35124,168,1865,50,Desktop,cta_button,http://www.ramos-james.com/,True,2025-10-14 16:20:12
2381,42267,172,1486,24,Tablet,description,https://www.henderson.com/,True,2025-09-19 08:51:00
2382,29570,176,4129,26,Tablet,description,https://www.houston-robinson.com/,False,2025-04-08 18:20:56
2383,27045,194,2918,11,Mobile,cta_button,https://crosby-santos.com/,False,2025-09-13 11:41:27
2384,21175,194,930,40,Mobile,image,https://www.lang.com/,False,2025-09-09 22:55:47
2385,31704,101,1521,35,Tablet,image,https://www.griffith-freeman.com/,False,2025-04-12 10:13:19
2386,23092,183,3660,30,Desktop,image,http://miller.org/,True,2025-10-13 16:35:06
2387,43248,62,4819,30,Tablet,description,https://anderson.biz/,False,2025-09-12 13:44:09
2388,24153,18,3903,12,Tablet,headline,http://lawrence-moore.com/,True,2025-06-23 08:54:57
2389,35552,37,3115,16,Desktop,description,http://www.beard.com/,False,2025-01-14 20:50:20
2390,4583,99,2817,1,Desktop,headline,http://atkinson.com/,False,2025-01-17 21:35:27
2391,42770,40,285,30,Mobile,headline,https://erickson.com/,False,2025-05-11 18:21:12
2392,48908,156,4027,16,Desktop,description,https://smith.com/,True,2025-07-12 13:08:59
2393,46455,94,1837,23,Tablet,headline,http://hernandez.com/,False,2025-01-22 05:51:37
2394,30767,36,1701,15,Mobile,headline,https://www.robinson.com/,False,2025-08-18 20:47:32
2395,6943,61,952,8,Tablet,description,https://www.russo-joseph.com/,False,2025-02-25 07:42:37
2396,8578,41,1304,34,Mobile,headline,http://www.joseph-stewart.com/,False,2025-09-09 08:02:36
2397,21208,187,4291,49,Tablet,headline,http://nunez.com/,False,2025-02-01 10:54:36
2398,17827,130,2459,39,Desktop,headline,https://www.huff.org/,False,2025-07-26 18:20:05
2399,12832,200,1174,31,Mobile,image,http://smith-tate.net/,False,2025-02-21 10:19:38
2400,47368,200,1402,2,Tablet,cta_button,http://smith.com/,False,2025-03-06 11:35:44
2401,21210,5,4039,35,Tablet,cta_button,http://www.alvarez.com/,False,2025-09-11 22:14:36
2402,41564,32,896,34,Desktop,image,https://www.meyers-olson.biz/,False,2025-08-08 21:57:29
2403,12722,107,4838,38,Desktop,description,https://walker.com/,False,2025-08-26 21:50:25
2404,14488,157,2458,31,Mobile,cta_button,https://quinn.info/,False,2025-01-28 23:21:24
2405,44203,193,3732,29,Tablet,image,https://scott.com/,False,2025-06-30 19:04:15
2406,33063,138,4232,21,Mobile,description,https://turner-cooke.com/,True,2025-08-22 17:44:52
2407,49808,79,852,27,Mobile,cta_button,https://rodriguez.info/,False,2025-03-31 18:03:32
2408,14214,65,3263,27,Tablet,cta_button,http://www.turner.biz/,True,2025-09-13 21:05:06
2409,21415,39,2754,44,Tablet,image,http://price.com/,False,2025-05-18 22:48:52
2410,10800,88,4961,26,Desktop,image,http://schneider.biz/,False,2025-09-16 12:58:49
2411,32185,141,1998,33,Tablet,description,https://www.hughes.com/,False,2025-03-02 14:11:35
2412,33468,6,2202,27,Desktop,headline,http://www.nguyen.org/,True,2025-04-13 09:29:02
2413,40426,102,4730,30,Desktop,description,https://www.white.info/,True,2025-02-08 18:20:27
2414,16145,186,3428,4,Tablet,headline,http://www.barrera-shaw.org/,True,2025-03-29 09:27:55
2415,20682,84,4897,44,Desktop,cta_button,https://www.robinson.org/,False,2025-07-02 16:16:33
2416,23383,10,1607,11,Desktop,description,https://porter-johnson.com/,False,2025-09-29 12:42:41
2417,3922,30,1966,37,Tablet,image,http://www.olson-grant.com/,False,2025-02-23 17:37:43
2418,20873,113,4228,45,Tablet,description,https://smith.com/,False,2025-05-06 08:24:23
2419,19619,21,1023,13,Mobile,image,https://bradley.biz/,False,2025-08-21 19:30:57
2420,10931,120,4345,44,Desktop,image,http://thompson.biz/,False,2025-02-02 06:57:23
2421,20594,146,2430,20,Desktop,description,http://www.kennedy-wright.com/,False,2025-07-19 09:44:52
2422,4396,167,2744,11,Mobile,headline,http://www.parker.com/,False,2025-04-20 16:59:42
2423,18829,1,1084,37,Mobile,cta_button,http://www.wood.info/,False,2025-03-13 23:17:50
2424,2633,182,3143,35,Mobile,headline,https://stanley.info/,False,2025-06-24 20:33:09
2425,43469,39,236,50,Tablet,cta_button,http://gardner.com/,False,2025-05-21 01:42:52
