credit_check_id,application_id,check_time,result,score
CC200895,APP100966,2025-11-06 17:03:37.972509,denied,353
CC200896,APP100252,2025-11-20 00:53:12.579533,manual_review,523
CC200897,APP100738,2025-11-08 14:08:05.390719,approved,415
CC200898,APP100640,2025-12-27 20:18:54.218777,denied,541
CC200899,APP100507,2025-08-07 00:01:31.513974,approved,744
CC200900,APP100608,2025-08-25 06:41:57.259254,approved,632
CC200901,APP100631,2025-11-26 04:52:14.499119,approved,315
CC200902,APP100200,2025-08-04 18:09:36.593452,manual_review,471
CC200903,APP100468,2026-01-02 02:30:36.476734,approved,582
CC200904,APP100109,2025-11-28 17:27:24.241141,approved,422
CC200905,APP100138,2025-12-30 04:40:18.294456,approved,705
CC200906,APP100311,2025-09-21 21:55:04.331898,approved,548
CC200907,APP100006,2026-01-14 08:25:07.779210,denied,309
CC200908,APP100971,2025-08-07 00:31:20.992435,approved,343
CC200909,APP100405,2025-10-13 17:16:54.392683,approved,786
CC200910,APP100340,2025-08-30 19:08:41.632803,denied,458
CC200911,APP100861,2025-11-29 15:57:05.857468,denied,680
CC200912,APP100635,2025-11-18 10:34:20.505759,approved,391
CC200913,APP100389,2025-12-03 05:43:26.894799,approved,554
CC200914,APP100823,2025-11-15 11:22:58.956678,approved,461
CC200915,APP100882,2025-12-20 20:45:00.976393,approved,811
CC200916,APP100337,2025-08-30 15:29:00.544523,approved,393
CC200917,APP100450,2025-10-20 18:46:18.654735,approved,646
CC200918,APP100342,2025-11-12 12:42:54.530731,approved,361
CC200919,APP100440,2026-01-16 09:24:53.576671,denied,361
CC200920,APP100835,2025-08-15 03:14:44.473275,manual_review,664
CC200921,APP100843,2025-09-22 01:41:03.950629,denied,457
CC200922,APP100880,2025-10-04 19:36:09.298433,denied,849
CC200923,APP100666,2025-10-06 17:23:46.235845,approved,409
CC200924,APP100997,2025-08-10 10:48:57.777327,approved,428
CC200925,APP100608,2025-10-15 15:03:43.469104,approved,799
CC200926,APP100139,2025-11-07 06:52:49.086136,denied,538
CC200927,APP100307,2025-09-20 21:08:57.343860,approved,624
CC200928,APP100328,2025-08-22 18:09:15.136447,denied,655
CC200929,APP100617,2025-12-03 19:26:21.985415,approved,749
CC200930,APP100970,2025-09-17 11:49:56.225250,approved,497
CC200931,APP100711,2025-11-02 23:27:53.534573,approved,321
CC200932,APP100205,2025-11-02 12:50:15.576232,approved,686
CC200933,APP100490,2025-12-04 00:46:59.016995,approved,666
CC200934,APP100321,2025-11-18 14:49:45.615374,approved,437
CC200935,APP100181,2025-08-18 02:40:43.202175,manual_review,556
CC200936,APP100987,2025-12-10 06:28:52.115779,approved,340
CC200937,APP100407,2025-11-21 17:34:10.176711,approved,796
CC200938,APP100991,2026-01-26 15:25:40.039528,approved,748
CC200939,APP100326,2025-10-25 23:51:20.641870,approved,601
CC200940,APP100298,2025-12-02 17:05:50.253976,denied,801
CC200941,APP100752,2026-01-16 20:03:56.289113,approved,494
CC200942,APP100711,2026-01-26 11:24:20.165010,manual_review,491
CC200943,APP100648,2025-09-19 20:13:08.880959,approved,656
CC200944,APP100502,2025-11-18 00:39:28.023201,denied,631
CC200945,APP100990,2025-09-25 05:36:48.507585,approved,779
CC200946,APP100589,2025-11-02 16:07:39.543832,manual_review,581
CC200947,APP100800,2026-01-28 02:01:38.876960,denied,464
CC200948,APP100248,2025-10-02 02:36:58.927523,approved,370
CC200949,APP100333,2025-08-21 20:48:47.575583,approved,843
CC200950,APP100385,2025-11-09 12:35:35.646489,manual_review,458
CC200951,APP100287,2025-11-01 15:01:14.929013,approved,760
CC200952,APP100836,2025-11-22 06:16:59.500942,approved,602
CC200953,APP100804,2025-10-27 14:53:58.803436,approved,569
CC200954,APP100402,2025-08-31 02:28:13.205977,approved,675
CC200955,APP100373,2025-11-18 03:08:08.974098,denied,764
CC200956,APP100116,2025-12-06 09:07:13.764342,denied,300
CC200957,APP100954,2026-01-25 04:24:06.568717,approved,818
CC200958,APP100577,2025-07-29 06:58:52.789689,denied,688
CC200959,APP100204,2025-08-02 09:55:32.512225,denied,489
CC200960,APP100606,2025-11-21 02:02:04.698214,denied,319
CC200961,APP100558,2025-08-19 16:45:35.988611,approved,672
CC200962,APP100184,2026-01-01 01:04:34.270773,approved,544
CC200963,APP100698,2025-12-23 02:52:34.230520,approved,628
CC200964,APP100786,2026-01-28 19:31:35.846460,denied,364
CC200965,APP100563,2025-10-13 04:24:20.419703,approved,696
CC200966,APP100027,2025-09-28 10:01:35.783831,approved,494
CC200967,APP100975,2025-11-09 02:47:41.530982,approved,836
CC200968,APP100744,2025-11-23 07:12:56.334545,approved,809
CC200969,APP100472,2025-07-31 01:53:19.447407,approved,457
CC200970,APP100965,2025-09-04 00:26:32.659855,denied,589
CC200971,APP100725,2025-09-18 19:39:48.677596,approved,630
CC200972,APP100214,2025-12-21 09:30:12.026048,denied,719
CC200973,APP100448,2025-09-23 15:07:24.878860,approved,629
CC200974,APP100816,2025-10-30 05:32:29.015722,approved,413
CC200975,APP100298,2025-09-26 14:26:51.628976,approved,398
CC200976,APP100851,2025-07-30 03:04:32.357691,approved,835
CC200977,APP100709,2025-12-02 04:39:03.033594,denied,368
CC200978,APP100070,2025-09-29 19:27:09.937352,denied,344
CC200979,APP100838,2025-12-09 06:56:08.068752,approved,432
CC200980,APP100868,2025-11-19 08:13:35.769621,denied,482
CC200981,APP100814,2025-08-03 08:34:56.489086,approved,332
CC200982,APP100814,2025-08-30 07:34:40.993172,denied,506
CC200983,APP100418,2025-09-27 19:33:12.594682,approved,409
CC200984,APP100689,2025-09-29 04:19:44.950397,denied,797
CC200985,APP100511,2025-11-29 17:38:26.087022,approved,496
CC200986,APP100142,2026-01-13 13:46:33.754132,denied,401
CC200987,APP100648,2025-12-22 16:40:31.292359,denied,332
CC200988,APP100310,2025-11-24 19:12:00.743237,denied,697
CC200989,APP100247,2025-10-25 14:17:03.228358,manual_review,801
CC200990,APP100258,2025-11-21 09:43:02.473382,approved,838
CC200991,APP100674,2026-01-09 03:19:46.455975,approved,562
CC200992,APP100157,2025-11-04 19:14:55.242953,approved,350
CC200993,APP100732,2025-09-28 15:50:39.243926,approved,675
CC200994,APP100433,2025-12-20 06:05:44.054336,manual_review,526
CC200995,APP100808,2025-10-13 04:01:00.251457,denied,372
CC200996,APP100386,2025-12-12 15:15:13.670881,approved,313
CC200997,APP100075,2025-12-29 15:49:36.948087,approved,513
CC200998,APP100459,2025-09-22 01:54:07.146574,approved,803
CC200999,APP100612,2025-12-09 09:26:30.140183,approved,381
CC201000,APP100490,2025-09-25 01:15:37.972024,approved,779
CC201001,APP100596,2025-11-04 14:28:12.938733,approved,362
CC201002,APP100410,2025-09-05 07:41:13.446191,approved,669
CC201003,APP100547,2025-12-02 03:08:18.291587,manual_review,725
CC201004,APP100518,2025-12-23 02:44:52.917624,denied,677
CC201005,APP100945,2026-01-08 09:32:17.294613,approved,359
CC201006,APP100942,2025-10-02 01:28:40.463394,denied,572
CC201007,APP100890,2026-01-23 09:48:44.277824,manual_review,841
CC201008,APP100708,2025-09-18 14:30:41.351528,denied,341
CC201009,APP100428,2025-08-03 17:39:38.502963,approved,372
CC201010,APP100556,2026-01-25 23:39:37.739911,manual_review,611
CC201011,APP100037,2025-11-21 06:40:18.851048,approved,379
CC201012,APP100809,2025-12-31 00:03:50.047620,approved,521
CC201013,APP100991,2025-11-11 01:27:17.738444,denied,831
CC201014,APP100368,2025-10-08 16:19:28.795846,denied,399
CC201015,APP100718,2025-11-15 12:22:02.225296,denied,403
CC201016,APP100916,2026-01-04 02:02:44.654128,approved,536
CC201017,APP100831,2025-12-14 06:48:05.621346,denied,844
CC201018,APP100549,2025-12-05 18:27:19.687482,approved,694
CC201019,APP100608,2025-09-24 20:49:45.635912,approved,494
CC201020,APP100653,2025-08-03 19:40:12.724228,denied,497
CC201021,APP100936,2025-10-13 03:38:52.842045,denied,838
CC201022,APP100087,2025-10-28 10:59:32.576265,approved,554
CC201023,APP100111,2025-09-10 17:25:41.374350,approved,483
CC201024,APP100787,2025-10-20 03:37:06.065653,denied,725
CC201025,APP100254,2026-01-19 22:24:33.577105,approved,408
CC201026,APP100673,2025-09-06 18:28:25.344598,denied,666
CC201027,APP100680,2025-09-22 15:02:15.384308,manual_review,769
CC201028,APP100363,2025-08-18 15:36:47.873991,approved,737
CC201029,APP100170,2025-12-20 10:18:45.467915,denied,406
CC201030,APP100662,2025-12-19 02:43:20.527287,approved,470
CC201031,APP100627,2026-01-13 01:22:14.104825,approved,484
CC201032,APP100045,2025-10-18 15:42:23.020672,approved,711
CC201033,APP100576,2025-08-02 14:06:43.073157,approved,816
CC201034,APP100660,2025-10-25 19:26:26.347576,approved,645
CC201035,APP100693,2025-10-29 00:14:23.373696,denied,461
CC201036,APP100662,2025-09-01 23:58:29.181635,denied,846
CC201037,APP100409,2026-01-14 22:46:47.881210,approved,753
CC201038,APP100990,2025-12-10 18:27:35.102859,approved,660
CC201039,APP100770,2025-11-02 08:20:27.880808,denied,622
CC201040,APP100339,2025-12-18 16:45:16.746574,approved,632
CC201041,APP100988,2025-08-24 08:47:27.354288,approved,680
CC201042,APP100815,2026-01-05 09:51:51.550906,denied,722
CC201043,APP100440,2025-12-27 06:33:49.303168,manual_review,740
CC201044,APP100108,2026-01-17 14:18:47.905565,denied,631
CC201045,APP100010,2025-11-30 12:23:00.769439,approved,546
CC201046,APP100100,2025-08-22 10:04:44.266361,manual_review,519
CC201047,APP100264,2025-12-09 07:42:14.083309,approved,684
CC201048,APP100227,2025-10-21 12:34:15.244578,approved,560
CC201049,APP100522,2025-12-07 07:35:57.681665,approved,668
CC201050,APP100764,2025-11-02 02:40:29.856478,denied,763
CC201051,APP100531,2025-07-29 18:08:57.057137,denied,758
CC201052,APP100571,2026-01-16 13:12:06.160306,denied,706
CC201053,APP100594,2025-12-02 10:01:23.133065,denied,300
CC201054,APP100704,2025-11-15 08:22:26.244323,denied,335
CC201055,APP100589,2025-08-14 00:31:37.694201,denied,591
CC201056,APP100226,2025-10-22 21:43:26.347310,denied,316
CC201057,APP100456,2025-08-06 11:45:11.607938,approved,830
CC201058,APP100383,2025-11-01 18:52:16.235961,approved,438
CC201059,APP100400,2025-11-27 06:04:28.595884,denied,609
CC201060,APP100474,2025-09-24 11:54:54.766418,approved,306
CC201061,APP100790,2025-11-12 06:30:15.223508,approved,607
CC201062,APP100695,2025-09-24 10:25:22.942109,denied,527
CC201063,APP100602,2026-01-09 03:40:14.666999,approved,519
CC201064,APP100707,2025-09-26 01:00:27.767667,denied,622
CC201065,APP100512,2025-09-02 10:16:53.560478,approved,322
CC201066,APP100154,2025-09-17 21:41:03.705930,denied,582
CC201067,APP100353,2025-09-25 17:21:55.709477,denied,823
CC201068,APP100025,2025-10-18 03:57:59.724267,approved,458
CC201069,APP100494,2025-08-19 15:32:45.973915,manual_review,396
CC201070,APP100107,2025-08-25 11:24:01.122781,denied,338
CC201071,APP100302,2025-09-17 08:22:49.756332,approved,771
CC201072,APP100425,2025-07-31 19:22:25.191975,denied,664
CC201073,APP100942,2025-11-20 14:55:29.838663,denied,459
CC201074,APP100984,2025-10-31 14:05:30.779567,approved,441
CC201075,APP100087,2025-09-05 00:14:44.549505,denied,571
CC201076,APP100118,2025-10-01 11:00:17.629462,approved,675
CC201077,APP100851,2025-09-25 14:25:45.734658,denied,555
CC201078,APP100963,2025-08-24 01:06:53.841395,denied,538
CC201079,APP100747,2025-12-05 14:25:33.319719,approved,562
CC201080,APP100145,2025-09-19 02:54:36.524068,denied,607
CC201081,APP100356,2025-09-12 01:08:51.094239,denied,394
CC201082,APP100319,2025-08-11 02:36:30.669511,denied,709
CC201083,APP100351,2025-11-18 20:10:08.016984,approved,522
CC201084,APP100466,2025-09-29 07:52:15.417881,manual_review,379
CC201085,APP100803,2025-10-18 15:08:52.695294,approved,632
CC201086,APP100211,2025-08-21 22:24:24.455224,approved,794
CC201087,APP100533,2025-10-23 14:46:05.940846,approved,477
CC201088,APP100494,2025-11-30 06:59:24.221446,approved,799
CC201089,APP100356,2025-08-17 11:46:23.785289,denied,397
CC201090,APP100487,2025-08-07 21:34:48.904282,approved,607
CC201091,APP100099,2025-10-15 11:16:21.831051,approved,338
CC201092,APP100448,2025-08-30 22:23:20.033494,approved,690
CC201093,APP100739,2025-11-15 16:28:18.972985,approved,380
CC201094,APP100713,2025-11-15 01:36:41.345043,approved,357
CC201095,APP100463,2025-12-29 20:32:46.201890,approved,642
CC201096,APP100326,2025-12-04 16:23:52.972119,denied,656
CC201097,APP100068,2025-11-19 09:38:54.712380,approved,744
CC201098,APP100307,2025-09-24 11:44:16.495739,approved,726
CC201099,APP100045,2025-12-26 09:49:25.605936,approved,423
CC201100,APP100829,2025-12-07 04:09:38.130334,approved,532
CC201101,APP100727,2025-11-29 10:33:47.131763,approved,311
CC201102,APP100117,2025-11-04 03:52:10.005603,approved,691
CC201103,APP100023,2026-01-24 03:46:45.196962,manual_review,355
CC201104,APP100869,2025-12-15 01:21:38.892538,denied,612
CC201105,APP100351,2025-10-22 16:30:38.603515,approved,836
CC201106,APP100663,2025-08-22 06:00:28.649273,approved,342
CC201107,APP100111,2025-12-25 13:33:00.339481,approved,626
CC201108,APP100693,2026-01-14 05:20:48.515860,approved,453
CC201109,APP100819,2025-10-23 03:54:23.033371,denied,634
CC201110,APP100168,2025-10-20 19:51:34.912863,denied,814
CC201111,APP100952,2025-12-01 22:39:17.052266,manual_review,526
CC201112,APP100758,2025-12-06 16:18:48.324889,denied,456
CC201113,APP100249,2025-10-22 15:11:28.419573,denied,351
CC201114,APP100528,2025-09-09 15:09:41.930993,approved,702
CC201115,APP100178,2025-09-08 04:16:34.710589,denied,756
CC201116,APP100565,2026-01-03 10:36:04.174124,approved,816
CC201117,APP100163,2025-11-19 12:24:58.526240,approved,392
CC201118,APP100338,2026-01-12 23:11:48.741894,denied,527
CC201119,APP100573,2025-10-09 03:24:42.017300,denied,742
CC201120,APP100436,2025-12-04 17:29:53.400120,denied,596
CC201121,APP100981,2025-11-28 09:26:15.401332,approved,703
CC201122,APP100473,2025-12-21 03:14:48.362036,denied,451
CC201123,APP100237,2026-01-07 08:41:44.085288,approved,435
CC201124,APP100816,2025-10-20 09:41:52.897061,denied,644
CC201125,APP100414,2025-08-03 13:38:47.068251,approved,384
CC201126,APP100644,2025-10-24 11:04:35.553914,approved,787
CC201127,APP100188,2025-10-01 15:57:45.590905,approved,350
CC201128,APP100190,2025-10-21 20:50:35.790867,denied,708
CC201129,APP100655,2025-08-29 10:15:34.638649,approved,568
CC201130,APP100673,2025-12-17 07:13:47.025126,approved,387
CC201131,APP100442,2025-11-17 05:12:29.023223,denied,708
CC201132,APP100405,2025-08-21 10:34:18.886039,denied,813
CC201133,APP100029,2025-08-16 22:32:55.106608,approved,744
CC201134,APP100755,2025-12-26 10:18:48.859437,approved,433
CC201135,APP100628,2025-12-22 14:28:56.377799,approved,438
CC201136,APP100904,2025-09-26 23:02:26.592592,denied,792
CC201137,APP100202,2025-11-25 11:58:38.779954,approved,502
CC201138,APP100460,2025-12-21 19:22:30.104449,denied,799
CC201139,APP100606,2025-11-04 00:36:15.908902,denied,704
CC201140,APP100439,2025-10-10 18:00:19.989533,approved,500
CC201141,APP100398,2025-10-13 01:45:34.039527,approved,836
CC201142,APP100004,2025-11-20 05:46:59.838206,approved,552
CC201143,APP100721,2025-11-06 19:44:34.297095,approved,548
CC201144,APP100219,2026-01-24 04:42:21.186248,denied,373
CC201145,APP100210,2025-10-07 14:56:00.535054,approved,572
CC201146,APP100285,2025-09-29 16:35:37.401069,denied,740
CC201147,APP100770,2025-12-25 18:15:06.310084,approved,631
CC201148,APP100720,2025-11-14 17:43:27.836293,approved,391
CC201149,APP100828,2025-12-20 07:31:49.874670,denied,415
CC201150,APP100815,2025-10-17 02:31:19.108665,approved,723
CC201151,APP100064,2025-12-20 20:50:06.068135,denied,733
CC201152,APP100591,2025-11-06 04:37:50.530521,denied,674
CC201153,APP100104,2025-09-10 10:51:26.904046,approved,656
CC201154,APP100818,2025-11-27 22:05:44.615712,denied,495
CC201155,APP100892,2025-08-12 07:58:54.054594,approved,628
CC201156,APP100549,2026-01-16 06:41:31.747493,approved,652
CC201157,APP100191,2025-11-11 15:36:55.771984,approved,324
CC201158,APP100374,2025-10-26 12:57:33.960608,manual_review,612
CC201159,APP100333,2025-11-14 22:59:32.656281,approved,473
CC201160,APP100201,2025-10-22 04:12:13.125317,denied,658
CC201161,APP100468,2025-11-08 03:16:02.238816,approved,752
CC201162,APP100116,2025-12-27 06:03:13.676468,approved,449
CC201163,APP100268,2025-08-30 09:59:03.817385,approved,751
CC201164,APP100686,2026-01-20 21:10:52.677154,manual_review,345
CC201165,APP100883,2025-08-10 19:23:14.335464,denied,539
CC201166,APP100501,2025-08-18 00:12:58.690853,manual_review,504
CC201167,APP100540,2025-12-25 18:55:07.087587,denied,682
CC201168,APP100989,2025-12-17 22:15:08.499934,approved,459
CC201169,APP100654,2025-10-06 17:16:15.725998,denied,387
CC201170,APP100320,2025-10-27 22:48:26.535251,approved,415
CC201171,APP100611,2025-11-27 11:17:15.273014,denied,355
CC201172,APP100397,2025-08-14 15:47:37.497623,denied,548
CC201173,APP100625,2025-12-26 08:01:13.199132,approved,451
CC201174,APP100401,2026-01-08 06:08:49.003841,denied,594
CC201175,APP100601,2026-01-11 04:46:42.660532,approved,314
CC201176,APP100116,2025-11-23 01:09:45.119612,denied,651
CC201177,APP100356,2025-07-29 00:48:50.570821,denied,413
CC201178,APP100360,2025-08-24 23:56:20.988580,approved,612
CC201179,APP100865,2025-08-25 10:56:23.145771,approved,760
CC201180,APP100468,2025-11-03 18:01:32.541127,approved,782
CC201181,APP100632,2025-10-08 18:09:48.339285,approved,323
CC201182,APP100176,2025-11-12 08:08:42.461450,denied,639
CC201183,APP100833,2025-09-03 00:03:49.660934,approved,514
CC201184,APP100689,2025-12-01 09:34:41.288697,denied,850
CC201185,APP100722,2025-09-25 06:05:43.869807,denied,516
CC201186,APP100819,2025-11-10 22:20:26.221521,approved,508
CC201187,APP100304,2026-01-13 00:42:36.126977,denied,835
CC201188,APP100940,2025-09-23 00:53:36.194990,approved,564
CC201189,APP100629,2026-01-18 13:45:35.430274,approved,794
CC201190,APP100604,2025-10-16 23:45:16.485548,denied,444
CC201191,APP100086,2026-01-25 19:04:28.633135,approved,318
CC201192,APP100688,2025-09-30 08:16:21.325144,approved,685
CC201193,APP100137,2025-08-14 10:17:35.443167,approved,839
CC201194,APP100320,2025-07-30 11:51:16.627109,denied,344
CC201195,APP100120,2026-01-26 12:02:16.799044,denied,561
CC201196,APP100244,2025-10-11 08:56:08.841626,manual_review,474
CC201197,APP100312,2025-08-21 11:17:09.449540,approved,361
CC201198,APP100119,2025-09-21 03:07:10.096389,denied,590
CC201199,APP100187,2025-10-04 22:29:17.872880,manual_review,505
