id,user_id,following_id,follow_ts
1448,197,198,2024-04-12 01:32:01
1449,106,165,2024-06-11 16:01:41
1450,273,26,2024-04-01 02:17:49
1451,17,216,2024-06-10 04:53:41
1452,480,17,2024-05-15 00:51:20
1453,135,393,2024-06-24 15:34:51
1454,111,363,2024-06-07 10:37:49
1455,223,426,2024-06-28 09:00:02
1456,476,348,2024-05-16 16:15:00
1457,414,51,2024-04-22 00:54:35
1458,488,335,2024-06-07 23:41:58
1459,440,495,2024-06-11 23:36:37
1460,238,183,2024-06-16 04:20:13
1461,394,215,2024-04-19 05:02:59
1462,492,165,2024-06-11 14:05:46
1463,474,123,2024-02-20 19:12:23
1464,144,381,2024-06-01 17:00:20
1465,44,500,2024-06-15 19:01:49
1466,152,165,2024-06-08 17:08:24
1467,20,257,2024-05-23 18:43:05
1468,138,289,2024-06-29 12:19:35
1469,335,393,2024-06-26 07:17:17
1470,7,59,2024-06-16 09:56:13
1471,339,159,2024-05-25 07:50:46
1472,434,93,2024-06-04 09:38:45
1473,9,198,2024-06-10 17:20:04
1474,19,480,2024-05-15 21:02:25
1475,327,407,2024-04-26 12:16:12
1476,210,28,2024-02-17 01:44:17
1477,142,446,2024-06-08 11:07:16
1478,161,467,2024-05-31 12:32:40
1479,93,138,2024-06-23 20:20:49
1480,142,138,2024-06-09 16:22:03
1481,66,116,2024-06-02 18:07:13
1482,76,428,2024-04-01 20:01:24
1483,120,53,2024-03-22 14:54:21
1484,95,299,2024-06-23 06:45:59
1485,226,241,2024-04-27 12:46:14
1486,284,330,2024-04-14 04:39:08
1487,488,326,2024-06-05 05:36:26
1488,500,136,2024-06-28 22:57:44
1489,433,418,2024-06-03 03:15:54
1490,277,332,2024-05-03 10:11:54
1491,180,51,2024-05-13 15:27:53
1492,228,52,2024-05-03 08:56:22
1493,122,107,2024-05-30 13:23:25
1494,425,398,2024-06-16 13:46:53
1495,37,271,2024-06-13 11:14:20
1496,74,15,2024-06-26 18:18:28
1497,404,165,2024-06-13 18:29:23
1498,460,275,2024-06-16 11:47:45
1499,483,486,2024-06-20 17:06:03
1500,16,87,2024-04-14 05:05:28
1501,149,459,2024-06-27 16:22:25
1502,303,16,2024-04-30 00:39:31
1503,414,151,2024-06-04 07:57:45
1504,400,349,2024-06-18 12:17:24
1505,365,165,2024-06-02 02:30:58
1506,194,404,2024-05-26 12:57:23
1507,337,341,2024-06-03 18:38:53
1508,391,500,2024-05-01 16:59:39
1509,490,36,2024-06-27 09:29:27
1510,115,234,2024-06-19 19:03:13
1511,323,220,2024-06-06 19:42:14
1512,276,348,2024-06-24 01:13:19
1513,450,215,2024-04-21 04:10:33
1514,311,202,2024-05-21 06:03:16
1515,267,195,2024-03-30 13:31:18
1516,100,404,2024-06-08 04:25:15
1517,467,125,2024-05-08 15:31:59
1518,410,365,2024-06-09 05:53:45
1519,119,202,2024-06-11 23:24:25
1520,498,54,2024-05-06 04:31:49
1521,228,348,2024-06-25 15:14:26
1522,210,165,2024-05-12 21:27:48
1523,287,215,2024-06-07 15:15:15
1524,335,202,2024-04-22 16:45:21
1525,230,377,2024-05-03 13:49:13
1526,292,403,2024-06-29 10:12:23
1527,65,459,2024-04-30 05:05:10
1528,398,455,2024-06-08 07:41:29
1529,300,281,2024-06-14 14:15:53
1530,134,378,2024-05-26 07:14:41
1531,161,55,2024-05-28 10:07:35
1532,76,236,2024-04-30 16:11:53
1533,461,95,2024-06-15 18:46:58
1534,8,87,2024-05-20 12:36:34
1535,135,364,2024-06-10 18:54:23
1536,381,45,2024-04-18 00:13:05
1537,427,191,2024-06-22 07:15:37
1538,86,495,2024-05-15 10:36:55
1539,264,426,2024-06-29 09:31:53
1540,199,450,2024-05-20 14:04:07
1541,66,174,2024-06-26 05:50:46
1542,124,323,2024-05-23 07:17:05
1543,173,446,2024-06-25 07:17:45
1544,173,247,2024-03-25 17:03:51
1545,370,24,2024-06-11 21:49:17
1546,487,200,2024-06-12 17:36:07
1547,323,202,2024-06-27 01:13:23
1548,224,138,2024-06-18 20:35:19
1549,359,64,2024-05-21 22:11:29
1550,371,363,2024-06-24 13:14:17
1551,78,445,2024-06-25 00:31:00
1552,304,165,2024-06-27 18:54:52
1553,233,165,2024-05-29 17:03:36
1554,91,215,2024-05-11 21:08:51
1555,484,367,2024-03-30 14:17:29
1556,153,207,2024-05-04 23:29:00
1557,289,215,2024-06-17 00:37:43
1558,297,215,2024-06-09 12:02:04
1559,147,164,2024-03-12 18:25:20
1560,388,93,2024-05-15 09:17:16
1561,22,393,2024-05-18 17:28:08
1562,295,437,2024-05-31 23:38:00
1563,51,165,2024-04-06 16:48:48
1564,61,138,2024-06-12 09:55:36
1565,225,112,2024-05-27 22:19:56
1566,148,459,2024-05-12 16:01:58
1567,311,361,2024-05-07 15:40:23
1568,50,108,2024-05-10 18:58:11
1569,387,87,2024-06-28 01:02:14
1570,463,21,2024-06-22 06:43:24
1571,276,381,2024-03-30 00:10:22
1572,251,404,2024-05-26 05:00:28
1573,190,107,2024-06-20 21:46:31
1574,219,347,2024-06-09 11:04:09
1575,65,404,2024-06-08 06:36:25
1576,471,51,2024-06-25 12:58:08
1577,471,406,2024-06-12 19:48:47
1578,456,191,2024-06-01 13:46:51
1579,45,426,2024-05-11 17:39:32
1580,375,285,2024-05-05 15:38:13
1581,412,38,2024-05-08 19:26:53
1582,373,36,2024-05-20 14:08:02
1583,233,263,2024-06-03 13:53:17
1584,345,367,2024-06-27 01:53:11
1585,162,443,2024-05-27 10:30:27
1586,222,45,2024-06-22 03:49:36
1587,407,215,2024-04-24 14:50:21
1588,431,227,2024-06-23 20:07:20
1589,19,464,2024-05-30 03:45:18
1590,5,128,2024-06-16 13:50:06
1591,193,430,2024-04-26 14:13:22
1592,345,104,2024-05-30 15:46:13
1593,78,202,2024-04-18 11:59:16
1594,376,212,2024-04-11 06:29:25
1595,102,263,2024-04-23 09:35:16
1596,487,215,2024-05-24 19:57:06
1597,2,193,2024-06-07 15:54:32
1598,286,257,2024-06-07 09:38:32
1599,92,21,2024-05-10 04:02:58
1600,315,165,2024-06-26 22:15:45
1601,121,269,2024-06-05 13:38:00
1602,272,276,2024-05-28 06:34:38
1603,450,139,2024-05-29 13:06:03
1604,449,138,2024-06-09 04:52:09
1605,251,379,2024-06-08 16:53:15
1606,307,165,2024-06-06 22:31:40
1607,152,45,2024-04-25 14:39:04
1608,494,435,2024-06-07 23:52:43
1609,215,484,2024-05-20 19:58:38
1610,127,280,2024-05-18 12:49:01
1611,91,202,2024-05-01 07:06:24
1612,339,52,2024-06-03 12:04:58
1613,361,60,2024-06-22 19:06:50
1614,248,404,2024-06-17 16:54:17
1615,308,176,2024-06-03 19:02:50
1616,15,138,2024-06-21 22:24:21
1617,111,443,2024-06-28 21:27:43
1618,210,30,2024-06-22 18:55:48
1619,166,138,2024-06-01 01:47:08
1620,211,167,2024-06-10 15:33:53
1621,218,168,2024-04-03 04:56:04
1622,138,215,2024-05-27 06:49:36
1623,174,264,2024-06-01 10:07:27
1624,158,200,2024-03-24 19:54:06
1625,294,435,2024-06-20 01:41:01
1626,106,369,2024-05-21 07:06:47
1627,486,479,2024-06-18 13:04:06
1628,169,60,2024-05-23 20:19:24
1629,11,464,2024-03-30 07:40:25
1630,411,165,2024-06-18 20:44:10
1631,181,366,2024-06-17 07:30:57
1632,33,275,2024-06-11 04:56:49
1633,102,494,2024-05-11 04:56:43
1634,203,422,2024-06-02 12:02:20
1635,149,383,2024-06-17 04:56:09
1636,170,177,2024-05-23 02:38:16
1637,376,130,2024-05-11 19:05:19
1638,19,409,2024-06-12 18:36:05
1639,406,202,2024-04-15 13:42:41
1640,145,140,2024-05-24 16:56:38
1641,324,367,2024-04-11 07:55:32
1642,18,138,2024-05-22 15:47:16
1643,417,372,2024-06-14 11:04:17
1644,68,395,2024-03-15 04:37:33
1645,442,41,2024-03-02 19:23:45
1646,259,339,2024-06-03 13:30:04
1647,11,9,2024-06-28 09:12:22
1648,278,254,2024-05-16 13:59:30
1649,49,348,2024-06-21 09:10:17
1650,201,104,2024-06-25 15:36:41
1651,440,150,2024-03-29 07:20:22
1652,218,215,2024-03-28 03:31:31
1653,155,138,2024-05-26 11:51:26
1654,52,138,2024-06-17 12:05:17
1655,296,202,2024-06-07 01:37:08
1656,220,45,2024-05-24 03:38:07
1657,288,138,2024-05-30 11:06:37
1658,465,315,2024-06-29 20:03:34
1659,126,165,2024-06-07 01:19:24
1660,191,363,2024-06-23 11:50:32
1661,56,202,2024-05-26 10:33:31
1662,500,15,2024-06-08 13:34:28
1663,229,165,2024-06-27 12:57:35
1664,56,271,2024-05-29 23:17:42
1665,74,393,2024-05-06 09:25:48
1666,49,231,2024-03-27 19:50:01
1667,443,459,2024-06-16 13:09:36
1668,128,41,2024-06-07 16:27:06
1669,316,404,2024-06-19 08:47:13
1670,371,404,2024-06-05 05:46:32
1671,31,366,2024-04-07 14:18:54
1672,211,149,2024-05-31 13:02:01
1673,428,75,2024-05-19 15:26:21
1674,353,233,2024-06-09 21:16:29
1675,447,7,2024-06-29 07:27:05
1676,108,362,2024-05-27 19:23:29
1677,280,214,2024-06-15 21:53:27
1678,121,164,2024-05-30 21:17:08
1679,248,215,2024-04-03 11:01:42
1680,472,48,2024-03-13 09:30:39
1681,193,60,2024-03-30 11:15:10
1682,83,215,2024-04-11 05:38:39
1683,86,105,2024-05-31 21:17:54
1684,20,442,2024-06-18 16:49:30
1685,88,261,2024-06-29 21:02:36
1686,250,66,2024-06-19 12:31:51
1687,205,9,2024-05-24 18:53:15
1688,223,499,2024-06-19 05:38:41
1689,473,437,2024-05-29 21:13:55
1690,268,161,2024-05-24 20:12:39
1691,351,107,2024-06-15 08:31:15
1692,266,254,2024-06-04 11:21:12
1693,237,109,2024-05-19 23:14:03
1694,475,353,2024-05-14 13:20:40
1695,85,215,2024-06-18 15:54:48
1696,6,157,2024-02-12 23:11:20
1697,77,202,2024-05-26 23:19:05
1698,160,315,2024-04-10 00:12:52
1699,356,45,2024-05-29 05:24:59
1700,170,45,2024-06-14 09:06:29
1701,240,248,2024-04-04 14:11:26
1702,180,264,2024-06-19 04:33:09
1703,116,165,2024-05-25 23:16:50
1704,476,104,2024-05-12 14:31:38
1705,421,458,2024-06-18 05:36:39
1706,300,345,2024-06-03 00:39:33
1707,320,366,2024-05-06 15:35:38
1708,288,216,2024-05-27 02:30:58
1709,40,247,2024-04-30 04:12:09
1710,375,112,2024-05-25 21:04:17
1711,135,232,2024-04-20 13:50:06
1712,409,215,2024-06-24 06:12:06
1713,295,367,2024-05-27 18:33:15
1714,310,138,2024-06-24 20:18:20
1715,378,429,2024-06-20 21:38:26
1716,108,87,2024-06-24 22:30:49
1717,119,494,2024-02-14 22:04:30
1718,476,384,2024-03-22 09:46:12
1719,74,87,2024-04-09 21:42:58
1720,166,36,2024-06-29 01:28:53
1721,27,65,2024-06-15 11:02:14
1722,226,184,2024-06-01 05:23:00
1723,168,141,2024-06-22 16:43:59
1724,202,165,2024-05-07 18:21:05
1725,160,404,2024-06-09 08:16:27
1726,272,37,2024-06-29 02:44:29
1727,432,111,2024-05-29 22:56:27
1728,485,263,2024-06-06 15:46:51
1729,224,231,2024-06-19 11:43:13
1730,356,377,2024-06-11 01:23:07
1731,62,228,2024-06-18 03:17:40
1732,334,165,2024-03-10 10:58:55
1733,444,165,2024-06-04 01:10:02
1734,395,285,2024-05-24 03:44:38
1735,218,111,2024-06-18 01:36:31
1736,449,500,2024-05-28 01:43:40
1737,196,165,2024-03-16 17:40:55
1738,101,196,2024-06-24 19:17:41
1739,100,7,2024-04-15 11:48:13
1740,169,45,2024-05-20 12:20:22
1741,469,134,2024-03-03 13:17:24
1742,311,138,2024-06-17 01:47:50
1743,141,271,2024-06-05 08:45:24
1744,23,499,2024-06-20 01:04:12
1745,130,138,2024-05-19 10:24:28
1746,498,234,2024-03-18 23:50:11
1747,442,330,2024-05-18 21:10:22
1748,312,263,2024-06-09 07:46:58
1749,89,202,2024-06-16 14:54:34
1750,385,218,2024-04-09 20:02:25
1751,20,165,2024-04-13 07:01:24
1752,362,348,2024-06-25 04:23:22
1753,436,62,2024-06-17 08:50:18
1754,428,407,2024-03-29 02:36:32
1755,228,266,2024-03-03 11:22:39
1756,161,45,2024-06-10 14:03:09
1757,143,493,2024-05-24 23:09:09
1758,336,257,2024-04-20 00:39:46
1759,171,404,2024-06-09 07:42:05
1760,460,320,2024-06-22 03:08:05
1761,370,459,2024-04-18 02:48:50
1762,8,459,2024-03-24 11:35:20
1763,214,404,2024-06-26 11:09:49
1764,32,30,2024-06-25 08:58:10
1765,390,215,2024-06-26 11:08:31
1766,137,41,2024-05-07 10:17:59
1767,23,138,2024-05-26 12:01:31
1768,353,215,2024-05-18 05:01:35
1769,326,353,2024-05-01 17:29:41
1770,160,138,2024-06-02 16:18:39
1771,291,404,2024-06-03 15:23:55
1772,290,459,2024-03-10 14:32:22
1773,60,459,2024-04-15 20:45:49
1774,374,42,2024-06-03 03:08:33
1775,303,260,2024-03-23 20:47:57
1776,393,87,2024-04-29 06:52:17
1777,112,271,2024-06-22 06:14:05
1778,42,435,2024-06-06 00:38:49
1779,158,404,2024-06-25 03:19:45
1780,483,448,2024-04-18 03:22:37
1781,383,362,2024-06-05 11:58:53
1782,159,26,2024-06-15 18:06:37
1783,147,92,2024-04-16 08:28:10
1784,290,155,2024-04-25 14:43:22
1785,428,101,2024-04-25 21:51:37
1786,91,489,2024-04-07 14:07:36
1787,358,195,2024-03-18 17:14:46
1788,251,165,2024-06-07 07:34:11
1789,179,367,2024-05-26 01:25:14
1790,231,404,2024-06-27 07:26:05
1791,426,88,2024-06-16 09:21:48
1792,80,215,2024-04-28 13:16:37
1793,360,192,2024-04-26 03:45:32
1794,107,165,2024-06-11 08:48:45
1795,283,404,2024-06-07 00:19:29
1796,47,215,2024-04-28 13:33:10
1797,133,112,2024-06-02 21:21:31
1798,17,459,2024-06-19 03:29:54
1799,338,263,2024-05-30 22:11:37
1800,166,165,2024-06-15 19:35:16
1801,338,246,2024-05-24 08:04:50
1802,166,315,2024-06-13 23:15:14
1803,446,448,2024-05-20 09:35:43
1804,216,202,2024-06-09 02:57:14
1805,332,449,2024-05-27 16:42:15
1806,468,165,2024-05-17 16:23:29
1807,240,219,2024-06-20 16:22:48
1808,12,195,2024-06-06 00:39:40
1809,234,250,2024-06-21 03:43:37
1810,375,169,2024-06-21 10:09:35
1811,125,136,2024-06-02 22:02:10
1812,308,165,2024-06-05 11:09:17
1813,154,21,2024-04-12 11:14:27
1814,391,459,2024-06-24 02:34:14
1815,260,51,2024-06-05 08:40:01
1816,397,138,2024-06-13 16:33:21
1817,206,247,2024-04-26 01:23:18
1818,263,87,2024-05-13 23:16:59
1819,454,249,2024-06-09 11:24:14
1820,102,466,2024-06-25 15:25:37
1821,385,66,2024-06-16 10:28:34
1822,171,377,2024-02-24 16:23:53
1823,497,44,2024-03-16 09:37:22
1824,203,87,2024-05-11 07:36:57
1825,338,72,2024-06-05 02:08:13
1826,155,147,2024-04-17 13:56:23
1827,121,420,2024-05-18 14:37:52
1828,47,340,2024-04-17 12:40:33
1829,351,226,2024-06-23 04:48:31
1830,192,6,2024-04-01 00:54:05
1831,177,45,2024-06-07 02:00:38
1832,352,167,2024-05-23 20:01:00
1833,468,202,2024-06-07 09:59:22
1834,426,202,2024-04-24 18:36:52
1835,199,60,2024-06-11 05:31:39
1836,479,63,2024-06-19 20:33:54
1837,168,446,2024-06-21 11:45:48
1838,346,344,2024-05-28 10:50:32
1839,306,167,2024-04-12 07:21:55
1840,178,205,2024-05-10 14:08:23
1841,114,442,2024-03-23 01:19:42
1842,394,121,2024-04-11 03:26:41
1843,175,215,2024-05-04 18:13:47
1844,313,251,2024-06-08 23:50:38
1845,469,36,2024-05-24 03:35:19
1846,71,215,2024-05-24 07:29:20
1847,109,142,2024-04-03 21:12:40
1848,174,165,2024-06-07 22:32:01
1849,218,75,2024-05-23 00:07:07
1850,199,292,2024-05-11 06:55:28
1851,489,182,2024-04-25 05:29:12
1852,204,296,2024-05-20 02:59:06
1853,239,389,2024-05-28 00:27:43
1854,352,346,2024-06-14 08:35:17
1855,442,175,2024-05-05 19:00:23
1856,83,158,2024-04-29 09:08:11
1857,233,9,2024-06-19 19:38:43
1858,492,286,2024-05-11 05:02:22
1859,395,26,2024-04-12 04:15:23
1860,133,349,2024-05-11 22:00:51
1861,310,390,2024-05-31 05:34:33
1862,258,165,2024-06-05 11:59:12
1863,274,485,2024-05-21 12:49:20
1864,403,93,2024-04-29 09:35:43
1865,273,363,2024-06-29 10:13:54
1866,346,38,2024-04-17 21:40:50
1867,173,464,2024-06-27 09:07:25
1868,133,105,2024-06-25 04:50:15
1869,373,430,2024-06-07 06:41:49
1870,25,202,2024-04-04 04:50:46
1871,63,426,2024-05-15 21:26:47
1872,188,26,2024-05-22 11:26:27
1873,130,186,2024-06-15 04:24:49
1874,152,365,2024-05-23 19:35:27
1875,278,138,2024-05-30 21:22:57
1876,183,181,2024-06-04 09:08:41
1877,167,138,2024-05-18 09:13:41
1878,306,52,2024-04-29 09:46:49
1879,273,348,2024-05-25 23:22:24
1880,90,41,2024-04-30 02:37:25
1881,65,342,2024-06-23 11:28:16
1882,253,191,2024-06-02 03:20:31
1883,177,485,2024-06-03 09:24:12
1884,471,400,2024-06-26 19:41:13
1885,421,215,2024-05-22 02:02:29
1886,21,40,2024-05-26 08:55:35
1887,20,73,2024-04-03 04:21:50
1888,372,38,2024-06-04 20:55:56
1889,217,171,2024-06-03 19:02:32
1890,487,353,2024-05-11 17:35:54
1891,429,459,2024-03-27 10:48:29
1892,134,499,2024-06-14 04:03:17
1893,264,215,2024-05-04 23:29:08
1894,356,381,2024-05-04 16:40:34
1895,294,202,2024-06-13 04:36:20
1896,479,193,2024-04-09 10:36:36
1897,142,215,2024-03-27 12:41:28
1898,310,168,2024-05-05 02:44:17
1899,3,176,2024-05-23 23:00:48
1900,401,178,2024-04-14 08:04:57
1901,141,138,2024-06-14 17:42:42
1902,405,486,2024-04-25 11:08:10
1903,50,112,2024-05-10 07:39:23
1904,364,164,2024-05-02 08:32:12
1905,314,138,2024-06-20 05:18:46
1906,312,403,2024-06-14 01:30:39
1907,216,264,2024-06-08 08:29:57
1908,278,166,2024-05-11 08:16:37
1909,176,165,2024-06-14 14:52:33
1910,422,197,2024-05-03 12:51:27
1911,438,349,2024-04-07 12:00:29
1912,273,312,2024-06-18 04:37:36
1913,200,135,2024-04-11 09:46:47
1914,339,415,2024-04-28 16:56:28
1915,324,202,2024-05-03 20:36:26
1916,43,109,2024-06-27 16:34:25
1917,190,143,2024-05-02 05:32:05
1918,232,291,2024-05-31 21:32:08
1919,80,259,2024-04-14 22:18:13
1920,320,165,2024-05-23 19:31:28
1921,213,499,2024-05-16 10:07:23
1922,385,486,2024-05-23 18:33:48
1923,381,205,2024-05-30 18:24:03
1924,193,459,2024-03-29 22:52:36
1925,194,254,2024-05-01 15:01:08
1926,50,167,2024-04-02 21:09:29
1927,57,234,2024-06-03 12:27:15
1928,443,83,2024-05-28 21:05:06
1929,282,176,2024-06-02 03:11:03
1930,215,450,2024-05-13 06:10:07
1931,323,49,2024-06-29 11:25:22
1932,352,474,2024-06-19 11:57:09
1933,326,156,2024-05-12 19:22:11
1934,273,167,2024-05-10 07:01:21
1935,254,363,2024-05-17 10:20:45
1936,423,459,2024-04-27 09:52:15
1937,474,431,2024-06-08 00:33:46
1938,148,4,2024-06-09 01:57:49
1939,391,202,2024-04-17 01:25:18
1940,350,452,2024-05-12 13:42:58
1941,298,275,2024-06-01 11:02:45
1942,211,102,2024-05-01 13:24:48
1943,317,112,2024-06-26 10:27:37
1944,42,252,2024-06-05 05:48:31
1945,485,15,2024-06-26 21:37:24
1946,128,87,2024-06-18 11:27:00
1947,242,298,2024-06-15 16:21:18
1948,12,349,2024-05-12 04:49:10
1949,283,215,2024-05-27 05:42:32
1950,235,165,2024-04-21 00:23:11
1951,90,202,2024-06-29 03:10:50
1952,472,105,2024-06-01 19:25:05
1953,151,30,2024-05-17 19:42:31
1954,106,239,2024-06-18 22:38:32
1955,126,297,2024-06-01 20:56:06
1956,124,379,2024-05-25 14:30:03
1957,257,271,2024-06-25 08:06:08
1958,429,165,2024-04-05 11:19:56
1959,126,202,2024-04-26 13:53:33
1960,4,354,2024-06-25 23:22:36
1961,347,176,2024-06-26 15:27:02
1962,442,166,2024-06-19 14:52:57
1963,491,138,2024-06-20 09:54:24
1964,276,58,2024-06-25 08:48:23
1965,366,15,2024-06-20 15:19:18
1966,424,341,2024-06-03 13:09:32
1967,416,168,2024-06-01 13:47:36
1968,187,169,2024-06-16 23:51:16
1969,323,275,2024-06-07 07:56:49
1970,404,58,2024-06-01 01:03:31
1971,434,138,2024-06-25 17:11:40
1972,297,361,2024-03-21 19:07:02
1973,370,87,2024-05-19 23:15:05
1974,468,125,2024-06-17 17:41:06
1975,108,138,2024-06-01 16:14:29
1976,329,306,2024-05-19 20:10:27
1977,461,320,2024-06-05 14:52:59
1978,388,138,2024-05-30 23:46:25
1979,353,197,2024-06-14 03:26:02
1980,359,137,2024-05-17 07:11:24
1981,305,20,2024-04-16 02:01:37
1982,76,215,2024-03-28 05:51:25
1983,114,437,2024-06-13 01:56:23
1984,186,326,2024-05-28 07:16:26
1985,484,327,2024-05-30 11:21:25
1986,325,145,2024-06-17 03:45:56
1987,226,290,2024-05-01 10:08:33
1988,381,388,2024-05-13 23:09:58
1989,440,165,2024-04-18 19:16:17
1990,15,414,2024-06-25 14:39:10
1991,156,73,2024-02-01 03:24:06
1992,133,165,2024-06-19 00:54:57
1993,382,428,2024-06-26 13:57:09
1994,208,202,2024-06-03 04:05:57
1995,80,246,2024-06-16 00:27:39
1996,161,215,2024-05-25 11:00:01
1997,444,459,2024-06-07 22:50:04
1998,87,429,2024-05-26 16:24:17
1999,195,9,2024-05-22 05:20:07
2000,176,112,2024-06-01 00:47:56
2001,115,74,2024-06-21 10:54:07
2002,399,342,2024-05-29 13:24:00
2003,333,104,2024-06-06 13:13:34
2004,236,234,2024-03-05 11:48:51
2005,431,352,2024-06-28 08:32:57
2006,401,377,2024-06-27 22:30:32
2007,117,349,2024-05-07 04:40:50
2008,341,19,2024-05-30 01:41:51
2009,51,467,2024-05-09 15:18:08
2010,493,215,2024-06-27 07:40:28
2011,447,38,2024-04-28 17:08:23
2012,229,234,2024-05-27 22:32:02
2013,126,136,2024-05-07 12:50:03
2014,354,459,2024-03-27 01:05:33
2015,117,302,2024-04-15 05:24:25
2016,91,21,2024-06-24 06:05:49
2017,137,223,2024-04-27 10:39:46
2018,381,103,2024-06-18 00:17:44
2019,470,30,2024-06-29 03:56:46
2020,68,215,2024-03-30 11:10:09
2021,107,121,2024-06-04 06:35:20
2022,390,241,2024-06-07 12:50:15
2023,51,215,2024-03-28 13:34:49
2024,164,377,2024-02-04 12:55:45
2025,101,202,2024-05-13 05:41:56
2026,43,202,2024-04-10 00:43:46
2027,278,246,2024-06-20 17:42:19
2028,250,139,2024-05-10 20:33:08
2029,298,190,2024-03-23 15:41:30
2030,369,443,2024-05-29 11:58:23
2031,302,388,2024-06-14 18:45:56
2032,1,132,2024-04-03 04:37:11
2033,308,138,2024-06-16 07:03:04
2034,488,271,2024-06-05 17:35:47
2035,445,215,2024-05-31 12:21:23
2036,141,293,2024-05-29 20:15:13
2037,159,260,2024-05-17 21:31:59
2038,388,460,2024-06-17 07:28:49
2039,4,158,2024-06-17 14:25:40
2040,241,208,2024-06-03 13:52:07
2041,34,363,2024-06-10 06:24:02
2042,156,45,2024-05-27 17:32:35
2043,176,271,2024-05-29 17:24:08
2044,100,368,2024-05-16 13:19:50
2045,110,147,2024-04-24 17:32:57
2046,164,365,2024-06-14 13:57:03
2047,53,299,2024-04-24 23:30:22
2048,293,287,2024-06-03 21:28:09
2049,81,104,2024-05-23 11:37:41
2050,403,89,2024-04-30 02:02:47
2051,313,279,2024-05-31 05:36:03
2052,490,215,2024-06-18 15:28:10
2053,335,248,2024-05-13 23:54:29
2054,400,341,2024-04-13 18:06:15
2055,479,415,2024-05-20 13:15:05
2056,190,70,2024-05-22 14:42:13
2057,373,165,2024-05-05 18:43:05
2058,231,147,2024-06-04 21:04:16
2059,202,367,2024-03-31 21:13:11
2060,29,483,2024-04-19 09:19:28
2061,331,388,2024-06-14 20:14:45
2062,393,138,2024-06-25 09:23:37
2063,361,107,2024-04-18 18:53:04
2064,151,404,2024-05-26 02:33:47
2065,165,202,2024-05-07 11:04:23
2066,167,231,2024-03-31 13:55:08
2067,409,111,2024-06-15 07:22:22
2068,226,418,2024-05-22 04:04:16
2069,39,125,2024-05-24 15:35:25
2070,371,202,2024-06-09 08:40:07
2071,304,202,2024-05-29 11:53:49
2072,400,276,2024-06-20 15:19:14
2073,128,138,2024-06-17 13:33:28
2074,301,165,2024-03-25 05:50:26
2075,29,269,2024-05-16 08:31:22
2076,276,165,2024-05-12 06:10:34
2077,57,202,2024-05-29 10:32:50
2078,167,488,2024-06-20 06:08:14
2079,423,77,2024-06-03 00:02:32
2080,302,138,2024-05-26 08:44:37
2081,288,43,2024-03-18 08:49:45
2082,168,234,2024-04-22 17:59:37
2083,286,215,2024-05-14 05:37:47
2084,354,15,2024-05-31 14:22:14
2085,446,375,2024-06-16 05:28:55
2086,379,153,2024-05-06 03:38:39
2087,464,367,2024-03-27 04:57:55
2088,95,161,2024-05-10 20:47:03
2089,236,165,2024-04-13 04:26:04
2090,347,485,2024-06-04 20:10:53
2091,131,254,2024-04-21 21:10:24
2092,72,55,2024-06-16 16:15:17
2093,219,167,2024-06-07 18:49:53
2094,409,26,2024-06-12 22:53:37
2095,263,165,2024-06-08 17:05:06
2096,224,499,2024-06-20 04:10:08
2097,448,378,2024-06-15 07:16:04
2098,276,205,2024-06-09 09:10:00
2099,325,32,2024-04-24 19:53:22
2100,290,45,2024-06-07 21:43:39
2101,400,52,2024-05-11 05:09:21
2102,436,43,2024-04-28 17:57:00
2103,313,275,2024-05-10 09:12:26
2104,385,36,2024-06-15 04:23:48
2105,221,395,2024-04-24 00:57:42
2106,232,443,2024-05-04 17:04:47
2107,94,273,2024-05-14 19:46:27
2108,355,348,2024-06-28 22:47:20
2109,222,443,2024-05-28 21:53:58
2110,320,404,2024-05-25 20:57:44
2111,5,112,2024-06-19 00:52:27
2112,78,138,2024-05-27 11:25:09
2113,300,289,2024-06-07 09:16:22
2114,273,202,2024-06-03 22:30:02
2115,103,367,2024-06-05 00:56:31
2116,474,165,2024-06-25 13:26:26
2117,79,103,2024-04-16 07:29:28
2118,106,147,2024-04-08 13:14:18
2119,14,215,2024-03-26 07:22:46
2120,400,60,2024-05-01 23:36:54
2121,489,34,2024-05-14 22:57:49
2122,476,117,2024-04-03 12:10:54
2123,104,147,2024-05-26 04:58:29
2124,139,121,2024-05-28 02:56:47
2125,71,435,2024-06-15 09:24:07
2126,64,404,2024-06-12 04:00:52
2127,14,197,2024-04-04 12:02:51
2128,195,26,2024-05-02 10:48:57
2129,205,105,2024-06-13 20:11:24
2130,303,393,2024-05-07 06:54:28
2131,497,90,2024-06-16 01:47:54
2132,371,215,2024-04-19 06:36:25
2133,388,108,2024-06-17 23:19:15
2134,380,254,2024-06-12 02:22:37
2135,213,103,2024-04-30 15:22:44
2136,410,215,2024-06-19 11:03:38
2137,131,215,2024-06-29 13:35:24
2138,234,10,2024-05-22 18:08:35
2139,412,181,2024-04-26 22:17:31
2140,182,165,2024-05-09 10:42:50
2141,429,30,2024-06-26 11:29:15
2142,334,140,2024-05-17 22:15:15
2143,334,271,2024-06-04 12:41:56
2144,449,202,2024-06-05 04:50:15
2145,374,272,2024-06-04 05:25:30
2146,24,68,2024-06-01 14:55:04
